"","Hela-C-1","Hela-C-2","Hela-C-3","Hela-C-4","Hela-d-1","Hela-d-2","Hela-d-3","Hela-d-4"
"IFNGR2",5.6938132922704,7.82951585121073,11.2983924270642,9.43516391238507,6.50361384142455,6.94420332627339,5.00227376080036,6.31711632386592
"CSRP1",1165.9664330727,1052.0022207354,1231.52477454999,1331.70599220521,1967.70449891101,2012.89307084245,2149.15870850387,1960.24978849809
"HOXB13",10.7549806631774,11.3883866926701,16.0060559383409,10.1091041918411,9.39410888205769,9.72188465678275,8.18553888130969,7.77491239860421
"RCAN1",50.6116737090702,59.7890301365183,45.1935697082567,49.8715806797496,54.9194057720295,64.8125643785517,47.7489768076398,54.4243867902295
"CCDC24",20.2446694836281,27.0474183950916,26.3629156631497,34.3709542522599,13.0072276828491,16.2031410946379,21.3733515234197,21.3810090961616
"IGF2BP1",165.120585475841,176.519993736387,193.014203962346,176.572353217492,158.254603474664,166.660879830561,151.432469304229,179.794849217722
"CBR1",168.916461004022,185.773057924182,215.610988816475,222.400292220505,176.320197478621,176.845711375762,194.633924511141,182.224509342286
"CBR3",5.6938132922704,5.69419334633507,4.70766351127674,4.04364167673646,34.6859404875976,38.887538627131,37.7444292860391,40.3323580677593
"ACTC1",289.119186063063,365.851922502029,343.659436323202,332.926498051302,183.546435080204,247.676585303751,232.833105957253,230.33177980865
"SIM2",51.8769655517969,49.11241761214,60.2580929443422,68.0679682250637,41.9121780891804,48.6094232839138,54.1155070486585,50.0509985660146
"SCUBE1",103.753931103594,140.931285321793,122.399251293195,150.962622598161,104.780445222951,138.42111963705,124.147339699864,97.1864049825526
"PTMS",517.504363675243,503.224336982362,568.68575216223,607.894132069381,435.742127375445,491.649595500156,501.591632560255,453.860511268521
"ATP13A2",125.263892429949,135.94886614375,141.229905338302,178.59417405586,115.619801625325,125.921553649758,145.975443383356,109.820637630284
"HK2",299.874166726241,309.62176320697,257.979960417965,231.161515853434,496.442523228741,524.981771466269,462.028194633924,411.098493076198
"C1R",50.6116737090702,36.3004825828861,45.1935697082567,28.9794320166113,388.048959204998,365.728041850399,376.080036380173,350.842921987015
"ALDH4A1",22.7752531690816,29.1827408999673,27.3044483654051,30.3273125755234,10.8393564023743,25.9250257514207,20.918599363347,19.4372809965105
"STARD9",73.3869268781518,64.7714493145615,86.621008607492,72.1116099018002,72.9849997759866,74.5344490353344,72.3055934515689,63.657095263572
"THEM4",103.12128518223,88.2599968681937,111.100858866131,79.524952975817,80.2112373775695,57.4054141638601,77.762619372442,72.8898037369145
"RGL4",30.9996501468055,22.7767733853403,33.8951772811925,36.3927750906281,23.8465840852234,29.1656539703483,22.737608003638,21.3810090961616
"ISL2",8.85704289908728,9.96483835608638,11.2983924270642,11.4569847507533,6.50361384142455,8.33304399152807,12.7330604820373,10.6905045480808
"CCDC17",5.6938132922704,3.55887084145942,2.82459810676604,3.36970139728038,7.22623760158283,4.62946888418226,7.27603456116417,6.31711632386592
"SPON2",18.3467317195379,19.9296767121728,21.655252151873,27.6315514576991,10.116732642216,18.0549286483108,16.3710777626194,16.0357568221212
"CHCHD6",36.6934634390759,21.3532250487565,26.3629156631497,24.2618500604187,18.0655940039571,24.0732381977478,30.4683947248749,22.3528731459871
"ZFYVE28",1.26529184272675,7.11774168291884,5.64919621353208,9.43516391238507,10.116732642216,18.0549286483108,16.8258299226921,15.0638927722957
"RLTPR",7.59175105636053,9.2530641877945,10.3568597248088,9.43516391238507,4.3357425609497,4.62946888418226,9.09504320145521,10.204572523168
"RGS12",16.4487939554478,17.0825800390052,18.8306540451069,18.8703278247701,12.2846039226908,11.5736722104557,9.09504320145521,11.1764365729936
"ZYX",399.832222301654,320.298375731348,426.514314121672,461.649091427412,416.95390961133,407.393261808039,553.433378808549,403.809512702506
"ABR",196.75288154401,208.549831309522,209.961792602942,248.010022839836,129.349653068333,158.327835839033,161.43701682583,137.032831025399
"ZNF230",23.407899090445,20.6414508804646,19.7721867473623,20.2182083836823,15.175098963324,24.9991319745842,19.0995907230559,16.5216888470339
"ZNF222",5.6938132922704,12.100160860962,10.3568597248088,6.73940279456076,10.116732642216,4.62946888418226,3.63801728058208,7.77491239860421
"NPR2",14.5508561913577,15.6590317024215,10.3568597248088,8.76122363292899,13.7298514430074,10.6477784336192,13.6425648021828,5.34525227404039
"ZNF221",6.32645921363377,13.5237091975458,6.59072891578743,6.73940279456076,15.175098963324,5.09241577260049,7.27603456116417,5.83118429895316
"ZNF235",52.5096114731603,32.7416117414267,35.7782426857032,33.0230736933477,33.240692967281,33.3321759661123,32.287403365166,32.0715136442424
"CALM3",432.72981021255,438.452887667801,460.409491402865,503.433388753689,528.237968675705,537.481337453561,551.614370168258,530.637771204737
"CCDC28B",27.2037746186252,27.0474183950916,26.3629156631497,37.0667153700842,18.7882177641154,24.536185086166,23.1923601637108,25.7543973203764
"TMEM234",25.3058368545351,22.0649992170484,23.5383175563837,25.6097306193309,37.5764355282307,28.2397601935118,39.5634379263301,34.0152417438934
"KALRN",13.9182102699943,16.3708058707133,13.1814578315749,21.5660889425944,8.6714851218994,8.7959908799463,10.0045475216007,10.6905045480808
"FAM86C2P",15.1835021127211,17.0825800390052,23.5383175563837,18.1963875453141,12.2846039226908,18.0549286483108,17.7353342428377,17.4935528968595
"ABCG1",12.0202725059042,17.7943542072971,16.0060559383409,12.8048653096655,14.4524752031657,25.4620788630024,22.2828558435653,14.5779607473829
"TMPRSS3",79.7133860917855,74.024513502356,64.965756455619,66.0461473866955,276.764900140623,280.082867493027,287.858117326057,265.804817627281
"SLC37A1",12.6529184272675,9.2530641877945,10.3568597248088,4.04364167673646,6.50361384142455,8.7959908799463,9.54979536152797,20.409145046336
"PDE9A",18.3467317195379,21.3532250487565,20.7137194496176,18.8703278247701,14.4524752031657,17.5919817598926,16.3710777626194,15.5498247972084
"CBS",100.590701496777,115.307415263285,127.106914804472,142.201398965232,106.225692743268,115.736722104557,115.052296498408,93.2989487832505
"HSF2BP",12.0202725059042,12.8119350292539,5.64919621353208,9.43516391238507,6.50361384142455,6.01830954943694,7.73078672123693,6.31711632386592
"PDXK",780.052421041044,758.039489230857,849.262497434323,961.712778783821,674.207968227679,635.163130909806,762.619372442019,652.120777432928
"G6PD",15.1835021127211,22.0649992170484,32.0121118766818,32.3491334138917,13.7298514430074,18.5178755367291,25.9208731241473,21.3810090961616
"AGPAT3",157.528834419481,153.031446182755,136.522241827025,179.268114335316,186.436930120837,184.715808478872,212.824010914052,193.886877940192
"ICOSLG",51.8769655517969,48.4006434438481,55.5504294330655,68.7419085045198,114.174554105009,122.217978542412,144.611186903138,97.1864049825526
"AIRE",19.6120235622647,17.0825800390052,19.7721867473623,16.8485069864019,15.8977227234822,15.2772473178015,17.7353342428377,12.6342326477318
"C21orf2",10.7549806631774,17.7943542072971,15.0645232360856,25.6097306193309,13.7298514430074,23.1473444209113,29.1041382446567,20.409145046336
"LRRC3",7.59175105636053,6.40596751462696,9.41532702255347,7.41334307401684,7.22623760158283,8.33304399152807,6.82128240109141,2.91559214947658
"RALGDS",110.080390317228,103.919028570615,140.288372636047,142.201398965232,129.349653068333,159.716676504288,170.077307867212,147.237403548567
"SPATC1L",8.2243969777239,9.96483835608638,8.47379432029813,10.1091041918411,8.6714851218994,6.48125643785517,8.64029104138245,4.37338822421487
"LSS",77.182802406332,70.4656426608965,95.0948029277901,82.2207140936413,58.532524572821,54.1647859449325,50.4774897680764,60.2555710891826
"C21orf58",47.4484441022533,53.3830626218913,57.4334948375762,65.3722071072394,24.5692078453816,34.2580697429487,46.8394724874943,34.9871057937189
"ZNF761",48.0810900236167,56.9419334633508,32.0121118766818,37.7406556495403,36.1311880079142,36.5728041850399,25.0113688040018,29.1559214947658
"C9orf116",18.9793776409013,19.2179025438809,18.8306540451069,17.522447265858,15.8977227234822,8.7959908799463,13.18781264211,10.204572523168
"GPSM1",20.2446694836281,19.9296767121728,31.0705791744265,16.1745667069458,17.3429702437988,11.5736722104557,15.9163256025466,12.6342326477318
"C9orf117",62.6319462149743,50.5359659487238,56.4919621353208,68.7419085045198,53.474158251713,69.9049801511522,78.6721236925875,64.1430272884847
"ST6GALNAC6",53.7749033158871,55.518385126767,63.0826910511083,55.2631029153982,68.6492572150369,64.3496174901335,71.3960891314234,67.5445514628741
"PKN3",191.691714173103,226.344185516819,227.850913945794,266.20641038515,184.269058840362,190.271171139891,218.281036834925,199.232130214233
"MPZL3",15.1835021127211,12.100160860962,13.1814578315749,16.8485069864019,13.7298514430074,12.0366190988739,10.0045475216007,9.71864049825526
"TLCD1",93.6315963617798,73.3127393340641,113.925456972897,105.134683595148,83.8243561783609,61.5719361596241,82.3101409731696,64.6289593133975
"S100A1",6.32645921363377,7.11774168291884,8.47379432029813,6.06546251510469,8.6714851218994,15.2772473178015,9.09504320145521,5.34525227404039
"CXCR5",149.93708336312,127.407576124247,136.522241827025,183.311756012053,122.12341546675,139.347013413886,171.441564347431,123.912666352755
"ZBTB7B",268.874516579435,350.192890799607,326.711847682606,407.733869070926,328.071187111861,391.190120713401,421.555252387449,362.019358560008
"NLRX1",68.3257595072447,62.6361268096858,79.0887469894492,106.48256415406,64.3135146540872,73.1456083700797,69.5770804911323,62.1992991888337
"ADAR",2457.19675857536,2289.77749939499,2330.29343808198,2441.01169218991,4821.34572777607,4472.9928358969,4547.5216007276,4569.70476227962
"IL6R",82.8766156986024,95.3777385511125,108.276260759365,103.11286275678,65.7587621744038,75.4603428121709,70.9413369713506,71.9179396870889
"PAQR6",27.2037746186252,35.5887084145942,35.7782426857032,32.3491334138917,20.9560890445902,28.70270708193,35.4706684856753,32.0715136442424
"PMF1",64.5298839790645,51.9595142853076,59.3165602420869,62.002505709959,50.5836632110798,54.1647859449325,58.6630286493861,58.7977750144443
"LMNA",2180.0978450182,2225.00605008043,2677.71900521421,2868.28982936506,2287.10420090097,2516.11633855306,2904.50204638472,2630.35005085279
"FGFR4",49.9790277877068,37.012256751178,53.6673640285548,57.2849237537665,26.7370791258565,28.2397601935118,54.1155070486585,44.2198142670614
"IER2",199.283465229464,221.361766338776,266.453754738263,308.664647990883,225.458613169384,269.898035947826,303.774442928604,271.150069901322
"LY6E",494.729110506161,473.329821914103,528.19984596525,569.479536140385,607.726582293116,685.624341747393,723.510686675762,620.535195813598
"VPS28",8.2243969777239,9.96483835608638,5.64919621353208,6.73940279456076,5.05836632110799,5.55536266101871,9.09504320145521,5.34525227404039
"ZNF333",37.9587552818026,33.4533859097186,41.4274388992353,31.6751931344356,31.7954454469645,23.1473444209113,23.1923601637108,25.2684652954637
"FOXH1",21.5099613263548,20.6414508804646,32.9536445789372,28.3054917371552,19.5108415242737,24.0732381977478,20.4638472032742,15.0638927722957
"ORAI2",92.3663045190531,78.2951585121073,84.7379432029813,99.0692210800432,57.8099008126627,59.257201717533,74.5793542519327,55.8821828649678
"C5orf45",1604.39005657752,1272.65221290589,1412.29905338302,1553.43234414626,966.870591091783,933.763873939562,1019.55434288313,927.644235558465
"SQSTM1",2861.45750232656,2402.9495921534,2764.3400138217,2851.44132237866,1793.55217271286,1611.51811858385,1842.65575261482,1773.16595890667
"MGAT4B",362.506112941215,388.628695887369,400.151398458523,438.735121925906,278.210147660939,304.619052579193,360.163710777626,277.467186225188
"MFSD12",2340.15726312313,2803.67844890173,3224.74950522456,3837.4159512229,2626.73736817536,2880.4555397382,3444.29286039109,3065.74514517462
"DMKN",125.896538351312,106.054351075491,133.697643720259,111.200146110253,114.174554105009,101.84831545201,93.2241928149159,87.4677644842973
"BDH1",24.6731909331717,20.6414508804646,22.5967848541283,14.8266861480337,9.39410888205769,15.7401942062197,13.6425648021828,9.2327084733425
"THAP8",13.9182102699943,8.54129001950261,11.2983924270642,11.4569847507533,5.78099008126627,10.184831545201,7.73078672123693,7.77491239860421
"PGAP3",22.1426072477182,22.0649992170484,32.0121118766818,29.6533722960674,21.6787128047485,24.536185086166,35.0159163256025,19.4372809965105
"TMEM143",13.2855643486309,15.6590317024215,22.5967848541283,26.9576111782431,15.8977227234822,16.2031410946379,21.8281036834925,21.3810090961616
"ALDH16A1",58.2034247654307,57.6537076316426,73.4395507759171,87.6122363292899,57.8099008126627,73.608555258498,75.4888585720782,67.5445514628741
"ITGA5",294.18035343397,341.651600780105,322.945716873584,277.663395135903,351.917771197084,425.44819045635,438.381082310141,316.827680243122
"MPP3",86.0398453054193,81.1422551852748,96.9778683323008,82.8946543730974,58.532524572821,57.8683610522783,67.7580718508413,52.9665907154912
"EMC10",208.773154049914,220.649992170484,264.570689333753,281.033096533184,216.787128047485,206.474312234529,226.466575716235,213.324158936703
"JOSD2",17.7140857981746,16.3708058707133,27.3044483654051,26.9576111782431,13.7298514430074,15.7401942062197,16.8258299226921,15.5498247972084
"FAM171A2",18.3467317195379,24.912095890216,33.8951772811925,32.3491334138917,15.8977227234822,13.8884066525468,25.4661209640746,17.4935528968595
"DBF4B",232.181053140359,243.426765555824,268.336820142774,268.902171502974,192.217920202103,206.474312234529,246.475670759436,198.260266164407
"PLCD3",688.951408364718,684.726749896793,733.453975056916,851.186572953024,480.544800505259,471.279932409754,567.530695770805,481.558636688548
"FMNL3",73.3869268781518,69.0420943243128,72.4980180736618,64.6982668277833,48.415791930605,55.0906797217689,56.844020009095,60.2555710891826
"SYCE2",8.85704289908728,15.6590317024215,8.47379432029813,10.1091041918411,4.3357425609497,3.24062821892758,5.00227376080036,10.6905045480808
"LEMD2",113.243619924045,109.61322191695,138.405307231536,136.809876729583,125.736534267541,116.199668992975,146.884947703502,122.454870278016
"ZNF653",5.06116737090702,9.2530641877945,5.64919621353208,10.1091041918411,8.6714851218994,11.1107253220374,6.82128240109141,9.71864049825526
"CXCL16",27.8364205399886,21.3532250487565,27.3044483654051,31.6751931344356,57.8099008126627,65.7384581553881,81.4006366530241,55.396250840055
"TNFSF13",23.407899090445,24.912095890216,23.5383175563837,30.3273125755234,25.2918316055399,37.4986979618763,31.8326512050932,30.1277855445913
"WDR90",210.671091814005,209.261605477814,237.266240968348,309.338588270339,182.823811320046,203.233684015601,226.921327876307,184.168237441937
"CCDC78",13.2855643486309,13.5237091975458,14.1229905338302,17.522447265858,11.5619801625325,8.33304399152807,12.7330604820373,8.26084442351697
"TBC1D24",49.9790277877068,46.9770951072644,58.3750275398315,47.1758195619253,47.6931681704467,37.4986979618763,48.2037289677126,29.6418535196785
"FLYWCH2",130.957705722219,133.101769470582,157.235961276643,180.615994894228,94.6637125807351,106.014837447774,136.880400181901,121.483006228191
"ADCY9",361.240821098488,347.34579412644,359.665492261543,403.016287114734,251.473068535083,255.083735518443,288.767621646203,272.60786597606
"NEU3",55.0401951586138,68.3303201560209,75.3226161804278,64.6982668277833,46.2479206501301,37.9616448502946,50.9322419281492,55.396250840055
"CYB561A3",289.119186063063,287.556763989921,300.348932019456,328.882856374565,229.071731970176,203.69663090402,261.93724420191,230.817711833562
"ASRGL1",61.3666543722476,69.0420943243128,65.9072891578743,56.6109834743104,58.532524572821,54.1647859449325,54.5702592087312,54.9103188151422
"TTC9C",179.038795745836,173.67289706322,197.721867473623,177.246293496948,148.137870832448,171.290348714744,166.43929058663,167.646548594903
"SLC25A45",47.4484441022533,33.4533859097186,47.0766351127674,45.8279390030132,45.5252968899719,52.7759452796778,61.3915416098226,49.5650665411018
"LRP5",464.994752202082,456.247241875098,527.258313262995,642.939026601097,450.194602578611,512.945152367395,584.356525693497,495.650665411018
"TPCN2",55.0401951586138,67.618545987729,48.9597005172781,60.6546251510469,52.0289107313964,57.4054141638601,67.3033196907685,53.9384547653167
"ACOT11",12.6529184272675,16.3708058707133,15.0645232360856,12.8048653096655,8.6714851218994,12.0366190988739,10.0045475216007,10.204572523168
"FAM151A",5.6938132922704,9.2530641877945,3.76613080902139,3.36970139728038,7.94886136174112,4.62946888418226,4.5475216007276,3.40152417438934
"PPAP2B",13.2855643486309,6.40596751462696,12.2399251293195,8.08728335347291,16.6203464836405,26.8509195282571,20.0090950432015,23.3247371958126
"PRKAA2",158.161480340844,170.11402622176,128.989980208983,164.441428187283,144.524752031657,148.143004293832,114.597544338336,137.518763050312
"ZSWIM5",20.8773154049914,32.0298375731348,22.5967848541283,26.9576111782431,28.1823266461731,31.4803884124394,25.4661209640746,21.3810090961616
"GMEB1",96.1621800472333,87.5482226999018,83.7964105007259,94.3516391238507,79.4886136174112,76.3862365890073,61.8462937698954,80.6647161355187
"AK4",118.937433216315,135.237091975458,112.983924270642,113.895907228077,235.5753458116,224.52924088284,202.364711232378,217.211615136005
"JAK1",1100.17125725091,1098.26754167438,1048.86743031246,1007.54071778683,792.718264893637,714.789995717741,739.427012278308,770.202259486729
"RAVER2",132.222997564946,125.984027787664,134.639176422515,105.134683595148,93.9410888205769,70.3679270395704,75.943610732151,82.122512210257
"FBLIM1",11.3876265845408,9.2530641877945,18.8306540451069,12.1309250302094,15.8977227234822,14.8143004293832,11.368804001819,13.1201646726446
"LRRC38",1.89793776409013,2.84709667316754,1.88306540451069,4.04364167673646,12.2846039226908,7.40715021469162,7.27603456116417,11.1764365729936
"DHRS3",156.896188498118,153.031446182755,167.592821001452,161.071726790002,96.1089601010517,105.551890559356,122.783083219645,98.1582690323781
"SDC3",82.8766156986024,83.2775776901505,63.0826910511083,70.763729342888,52.7515344915547,49.5353170607502,64.574806730332,56.3681148898805
"KIAA1522",389.70988755984,439.164661836093,472.649416532184,516.238254063354,388.048959204998,406.004421142784,463.847203274216,435.395094321836
"TMCO4",92.9989504404165,79.0069326803992,98.8609337368115,93.0037585649385,83.1017324182026,87.4969619110448,95.9527057753524,68.0304834877868
"CAMK2N1",6.95910513499715,9.2530641877945,6.59072891578743,8.08728335347291,7.94886136174112,2.77768133050936,4.5475216007276,4.37338822421487
"MXRA8",7.59175105636053,7.82951585121073,10.3568597248088,11.4569847507533,13.7298514430074,12.0366190988739,17.7353342428377,8.74677644842973
"C1orf86",91.1010126763263,100.360157729156,99.8024664390668,128.722593376111,80.9338611377278,107.866625001447,102.319236016371,94.7567448579888
"MEGF6",143.610624149487,127.407576124247,145.937568849579,136.135936450127,127.181781787858,144.902376074905,155.070486584811,114.679957879412
"NFIA",223.956656162636,240.579668882657,207.137194496176,245.314261722012,208.115642925586,169.901508049489,152.341973624375,169.104344669642
"MYSM1",94.8968882045066,104.630802738907,74.3810834781724,78.8510126963609,85.2696036986775,91.6634839068088,71.3960891314234,83.0943762600825
"NEXN",77.182802406332,85.4129001950261,48.9597005172781,70.0897890634319,35.4085642477559,22.6843975324931,20.0090950432015,39.8464260428466
"DNAJB4",375.159031368483,402.152405084915,362.490090368309,341.687721684231,377.932226562782,364.339201185144,293.31514324693,425.190521798668
"SNX7",82.8766156986024,75.4480618389398,70.6149526691511,49.8715806797496,123.568662987066,95.8300059025728,76.3983628922237,96.2145409327271
"GBP2",3.16322960681689,0.711774168291884,1.88306540451069,1.34788055891215,240.633712132708,240.269435089059,173.260572987722,205.549246538099
"GBP4",0,0,0,0,543.413067639029,434.244181336296,383.356070941337,404.295444727419
"AGL",388.444595717114,404.999501758082,325.77031498035,308.664647990883,310.005593107904,307.85968079812,256.025466120964,337.72275731437
"EXTL2",154.365604812664,138.084188648626,150.645232360856,118.613489184269,109.116187783901,124.532712984503,100.954979536153,125.370462427493
"ZNF496",210.671091814005,197.873218785144,247.623100693156,241.944560324731,182.823811320046,175.456870710508,200.090950432015,189.99942174089
"IGSF8",41.7546308099829,42.7064500975131,44.2520370060013,61.3285654305029,74.4302472963032,85.1822274689536,94.1336971350614,77.2631919611293
"DDR2",54.4075492372504,46.2653209389725,48.0181678150227,66.7200876661516,64.3135146540872,68.0531925974793,62.7557980900409,79.2069200607804
"OLFML2B",13.9182102699943,9.2530641877945,15.0645232360856,22.9139695015066,4.3357425609497,6.48125643785517,5.45702592087312,3.40152417438934
"KLHDC9",6.95910513499715,9.96483835608638,13.1814578315749,12.1309250302094,12.2846039226908,9.25893776836453,8.64029104138245,11.6623685979063
"ATF3",94.8968882045066,84.7011260267342,96.9778683323008,80.1988932552731,132.240148108966,98.144740344664,127.785356980446,120.025210153452
"IER5",88.5704289908728,118.866286104745,83.7964105007259,101.764982197868,110.561435304217,104.163049894101,108.231014097317,98.1582690323781
"SNED1",51.2443196304336,64.7714493145615,80.0302796917045,94.3516391238507,61.4230196134541,93.0523245720635,107.321509777171,91.8411527085122
"SPATA17",8.85704289908728,11.3883866926701,7.53226161804278,8.08728335347291,11.5619801625325,11.5736722104557,10.9140518417462,9.2327084733425
"C1orf115",77.182802406332,52.6712884535994,60.2580929443422,73.4594904607123,43.357425609497,36.5728041850399,41.837198726694,43.7338822421487
"TFB2M",242.303387882173,259.797571426538,247.623100693156,221.052411661593,189.32742516147,165.272039165307,171.441564347431,179.30891719281
"CNST",179.671441667199,201.432089626603,182.657344237537,202.856024116279,163.312969795772,181.475180259945,153.706230104593,161.329432271037
"PPP1R21",68.9584054286081,79.0069326803992,78.1472142871938,59.9806848715908,60.7003958532958,56.9424672754418,52.7512505684402,51.0228626158401
"PKDCC",41.1219848886195,29.1827408999673,42.3689716014906,51.2194612386618,17.3429702437988,21.2955568672384,36.8349249658936,30.6137175695041
"CAPN2",796.501214996492,725.29787748943,776.764479360662,727.181561533106,634.463661418973,544.888487668252,572.532969531605,508.28489805875
"C1orf145",6.95910513499715,3.55887084145942,9.41532702255347,10.7830444712972,7.22623760158283,5.09241577260049,6.36653024101865,7.77491239860421
"KIAA1841",103.12128518223,97.5130610559882,85.6794759052366,78.1770724169048,75.8754948166198,72.2197145932433,69.1223283310596,83.0943762600825
"TRIM17",7.59175105636053,7.82951585121073,11.2983924270642,12.1309250302094,10.116732642216,6.48125643785517,9.09504320145521,10.6905045480808
"DISC1",13.2855643486309,14.9472575341296,14.1229905338302,13.4788055891215,6.50361384142455,8.33304399152807,12.7330604820373,8.74677644842973
"PQLC3",13.9182102699943,24.912095890216,13.1814578315749,16.1745667069458,13.7298514430074,13.4254597641286,13.6425648021828,16.0357568221212
"DUSP19",12.0202725059042,19.9296767121728,15.0645232360856,22.2400292220505,12.2846039226908,18.5178755367291,10.9140518417462,16.0357568221212
"C2orf48",3.16322960681689,7.82951585121073,4.70766351127674,10.1091041918411,6.50361384142455,5.55536266101871,5.45702592087312,4.85932024912763
"FBXO41",17.0814398768112,21.3532250487565,24.479850258639,23.5879097809627,17.3429702437988,18.0549286483108,23.6471123237835,15.5498247972084
"ACTG2",12.0202725059042,9.96483835608638,6.59072891578743,11.4569847507533,7.22623760158283,6.01830954943694,6.82128240109141,8.74677644842973
"INHBB",16.4487939554478,13.5237091975458,13.1814578315749,14.8266861480337,13.0072276828491,10.184831545201,14.0973169622556,12.6342326477318
"RPRD2",342.89408937895,366.56369667032,350.250165238989,393.581123202349,307.11509806727,302.304318137102,297.862664847658,340.152417438934
"CTSS",4.42852144954364,4.27064500975131,2.82459810676604,2.69576111782431,591.106235809476,562.943416316563,512.505684402001,523.348790831046
"MSX1",43.652568574073,61.2125784731021,50.8427659217888,62.002505709959,36.8538117680725,53.7018390565142,59.1177808094588,56.8540469147933
"RNF149",147.406499677667,153.743220351047,146.879101551834,170.506890702387,211.006137966219,200.91894957351,217.826284674852,219.641275260569
"IWS1",606.074792666115,639.884977294404,574.334948375762,565.435894463648,652.52925542293,678.217191532701,614.370168258299,646.289593133975
"CDC42EP3",79.7133860917855,95.3777385511125,80.0302796917045,69.4158487839759,101.889950182318,110.644306331956,91.4051841746248,110.306569655197
"S100A11",990.090866933685,967.301094708671,1014.97225303126,943.516391238507,1365.75890669916,1434.67240720808,1455.66166439291,1338.25679660975
"CCNYL1",59.4687166081575,69.0420943243128,61.1996256465976,55.2631029153982,55.6420295321878,46.2946888418226,42.7467030468395,53.4525227404039
"FZD5",39.8566930458928,35.5887084145942,35.7782426857032,39.0885362084524,80.2112373775695,78.7009710310984,70.4865848112779,83.0943762600825
"DCAF16",202.446694836281,190.755477102225,220.318652327751,203.529964395735,153.196237153556,154.161313843269,156.43474306503,167.646548594903
"GNPDA2",129.059767958129,109.61322191695,97.9194010345561,85.5904154909217,85.9922274588357,84.2563336921172,65.0295588904047,93.7848808081633
"ALPP",2666.60255854664,2625.02313266047,2939.46509644119,3639.95144934227,3279.98924735845,3396.17837343611,3832.19645293315,3348.07165164894
"ALPPL2",21.5099613263548,23.4885475536322,16.9475886405963,24.2618500604187,16.6203464836405,22.6843975324931,23.1923601637108,19.9232130214233
"PAQR3",164.487939554478,187.196606260766,165.709755596941,143.549279524144,149.583118352765,137.495225860213,116.416552978627,163.273160370688
"ALPI",2126.32294170231,2476.97410565576,2669.24521089391,3627.82052431206,2130.29484494662,2837.86442600373,3046.83947248749,2980.70704081489
"GPR155",10.122334741814,7.11774168291884,3.76613080902139,7.41334307401684,6.50361384142455,8.33304399152807,8.64029104138245,7.28898037369145
"PBXIP1",156.263542576754,188.620154597349,173.242017214984,212.291188028664,147.41524707229,179.623392706272,160.527512505684,168.132480619816
"CLDN1",26.5711286972618,22.0649992170484,20.7137194496176,13.4788055891215,19.5108415242737,19.4437693135655,16.3710777626194,18.465416946685
"DCST1",5.6938132922704,9.2530641877945,9.41532702255347,12.1309250302094,5.78099008126627,11.5736722104557,8.64029104138245,5.83118429895316
"APOA1BP",466.892689966172,439.876436004385,519.726051644952,515.564313783898,377.209602802624,366.190988738817,402.00090950432,338.694621364196
"SLC22A15",16.4487939554478,23.4885475536322,20.7137194496176,10.7830444712972,10.116732642216,9.25893776836453,10.9140518417462,10.204572523168
"IGFN1",628.850045835197,405.711275926374,423.689716014906,508.824910989338,192.940543962262,145.365322963323,137.789904502046,160.357568221212
"EIF4E3",14.5508561913577,17.7943542072971,7.53226161804278,10.1091041918411,16.6203464836405,10.6477784336192,7.73078672123693,5.83118429895316
"FSTL1",2008.65080032872,1854.17170840036,1775.73067645359,1520.40927045291,1628.79395539677,1436.52419476176,1438.83583447021,1348.46136913292
"IGFBP7",437.158331662094,474.753370250687,548.913565414868,518.934015181179,453.807721379402,491.649595500156,536.607548885857,548.131324101597
"TMEM79",113.243619924045,130.966446965707,127.106914804472,142.875339244688,107.670940263584,103.237156117264,122.783083219645,107.876909530633
"NEK10",28.469066461352,34.1651600780104,28.2459810676604,24.9357903398748,25.2918316055399,15.7401942062197,19.5543428831287,23.3247371958126
"HDAC11",10.7549806631774,8.54129001950261,11.2983924270642,12.1309250302094,9.39410888205769,14.351353540965,12.7330604820373,11.6623685979063
"DPPA2",14.5508561913577,11.3883866926701,14.1229905338302,10.7830444712972,10.116732642216,13.4254597641286,7.27603456116417,10.6905045480808
"SERPINI1",70.2236972713349,59.7890301365183,52.7258313262995,54.5891626359422,45.5252968899719,48.1464763954955,30.0136425648022,62.6852312137464
"NUAK2",74.6522187208785,75.4480618389398,67.790354562385,68.0679682250637,60.7003958532958,65.7384581553881,67.7580718508413,62.6852312137464
"IFI16",80.9786779345123,103.207254402323,69.6734199668957,49.8715806797496,526.07009739523,476.835295070773,371.987266939518,447.057462919742
"EIF5A2",41.7546308099829,54.0948367901832,31.0705791744265,31.6751931344356,29.6275741664896,24.0732381977478,20.0090950432015,31.0996495944168
"PPM1L",70.2236972713349,69.7538684926047,55.5504294330655,59.9806848715908,48.415791930605,56.9424672754418,49.1132332878581,58.3118429895316
"KIAA1407",13.2855643486309,7.11774168291884,11.2983924270642,7.41334307401684,10.8393564023743,9.72188465678275,9.54979536152797,12.6342326477318
"PTPN13",156.263542576754,148.760801173004,115.808522377408,146.918980921425,119.232920426117,130.088075645522,100.045475216007,115.165889904325
"C4orf36",22.1426072477182,21.3532250487565,25.4213829608944,13.4788055891215,7.94886136174112,9.25893776836453,17.2805820827649,10.204572523168
"ATXN7",125.263892429949,128.119350292539,128.048447506727,130.744414214479,165.480841076247,147.680057405414,144.156434743065,165.702820495252
