"","GSM93938","GSM93939","GSM93941","GSM93943","GSM93944","GSM93946","GSM93948","GSM93950","GSM93952","GSM93954","GSM93789","GSM93920","GSM93921","GSM93922","GSM93923","GSM93924","GSM93925","GSM93926","GSM93927","GSM93928","GSM93929","GSM93932"
"LOC158434",4.17025954741928,4.14813088302867,4.40035984694019,4.09504353266807,4.37853633494786,3.76343214771705,4.16314428959086,4.32564253745696,4.0731777255286,4.04260770738699,4.25897473113093,3.99390496337227,4.41858275488106,3.93286327379974,3.87677964505487,4.15692449896277,4.86527918573716,3.91123149663779,4.16314428959086,4.58035626324087,4.35378481941876,4.25806375402838
"TBC1D7",5.45590200470911,6.45257163662733,5.6596671854484,5.27816576425229,5.82405196372977,5.33172185089251,5.197203266661,6.09423660209822,6.3996266442209,6.20084626556425,6.55846431906138,5.3840545375053,5.90416738025565,5.47626165552917,6.36949394592098,6.25280681631155,5.38883530315688,5.7649392065205,5.59810317281893,5.6521729120856,5.01555142985588,5.39242744898352
"SH2D4B",3.86209137969774,4.20707137574304,4.18915141199755,4.12651344426351,4.52739636336922,5.04315638084897,4.93940101433403,4.79956671179637,5.45740887928735,4.18260992507625,5.08095581084729,4.86659079037552,4.35304011646984,5.04315638084897,3.78942287171714,4.81345648876757,4.1693174123197,4.38338859607627,4.79137540031406,5.12807081050946,4.6887451324787,4.44952719207153
"LOC283194",12.6261407880418,16.1952099378512,10.8953059469164,12.9818962470576,13.6325621655139,12.9050514477433,12.5348160587589,14.5248757346088,12.1979666916615,13.1899334070361,14.95234751376,13.9022187620746,11.3979113406889,10.6118398392289,9.92552191480769,13.965662550045,12.7890443591949,11.3908695884015,12.0658512327121,13.5448095926581,15.5711005495063,13.2969465807432
"LOC284395",18.8276946298199,16.4921624198102,17.8551335860181,18.9424660352622,13.3025069790023,14.0524139452765,14.8551656400325,16.5696444963641,15.6024447346026,19.0320453655438,16.3041518851902,13.1428853689044,16.64946342116,14.7688430547038,22.9326643437739,16.7000272731877,15.354214864573,17.2708064760148,17.4547584021275,15.3148065218934,15.4571809251331,18.5823822500061
"C1orf220",4.04518810624729,4.66985829887671,4.46042693601387,3.94891704946795,4.24956704214021,4.4826320845617,4.79014805882494,4.30107890940703,4.54255621853816,4.336957819149,4.69876450864794,3.83074876615999,3.76570497550289,4.22328846935514,3.94891704946795,4.80506871959757,4.20499783593993,4.15692084351371,3.8740438089725,3.6381571873152,4.04221306119921,3.77972426549778
"LOC338963",10.7060828033849,12.6514652157534,12.08692459252,12.292611489496,11.0935814549151,12.7221281659017,13.8899997555266,12.9373537696331,18.278102451497,16.4669116504413,29.2238339001996,12.4077690873593,13.9891087967522,13.537770364055,19.6198715077313,15.7063067205603,14.5568425172147,14.4083840889135,10.0388632586975,13.3902658353603,13.3995041250455,15.5159675634389
"INTS4P1",4.80948506219997,5.89774121711863,4.40948178616158,4.25300822993958,4.71510653353625,4.42513437962404,4.86158720126566,5.2471627548246,4.47518605933481,5.58489677513847,6.1861766498856,3.91838814638314,5.15223501807853,5.54073909729087,5.33905184322885,4.33131754989641,5.08343691892496,4.05899011381873,5.18600729166742,5.16821888268458,5.85160415088962,5.56898487705056
"LCTL",3.55997287061439,4.10734567866135,3.75138669688475,3.86230390050805,4.20803345364881,3.76523195594387,4.06431227769554,3.47077412660226,3.54669721936216,3.53884047796252,3.44793096263225,3.41525774572766,3.6795389499916,3.19979212578589,3.56943322949981,2.98836930951561,3.76431040543424,3.53954836516147,3.37390742214723,3.55997287061439,3.9599425950408,3.58315660477909
"LOC100129620",3.53708997244401,3.85960533019713,3.68119154944751,3.47079121843883,3.60138316512421,3.6299223710761,4.22668946539415,3.38329803165097,3.45851898744077,3.93429106056962,4.7235949315979,3.34856279084912,3.96055028059053,4.26713028753386,3.62440653242542,4.0115461369178,3.63838207629787,3.41206926012875,3.5870479820582,3.46620552713919,4.28254888201071,3.26441278962464
"LINC02044",5.19060340330573,5.34563244265777,5.49654704501776,5.42383350724658,5.85011322734965,4.98495382343445,5.7281556815833,6.43637888944245,5.34884194754762,5.54214987034112,4.90800058451138,6.05987184324071,4.90336773763305,5.76057620946978,6.37394777846826,4.8163495068871,5.06214742556029,4.52694824550208,7.57683630848292,5.47013404603957,6.10051778856556,5.06214742556029
"LOC401463",3.54287475492565,4.03503783801459,4.20757150596187,4.51348940438948,3.8828406319016,4.09922621154672,3.86429020726825,3.59641706514287,3.85493012039373,4.09992958475173,4.29188944945893,3.74420729183656,3.92231398859122,4.55217262158394,4.1166245090823,3.91567785452686,3.44860275016842,3.54867937685332,3.88915131973132,3.80214673363165,4.05664108890592,4.19824039760173
"LINC02145",6.71375838527761,6.6630538142531,7.21259939306967,6.9827316659427,6.22669295296967,5.58825220796922,6.49659771041008,7.13504832735579,7.28763746144489,5.34850490586738,8.09097127101762,5.69795731208594,5.19181582622321,7.38671936315147,6.51958836157101,8.70084255865034,6.1051015887862,5.62889957064003,7.19948296892078,6.61483454004067,7.58432716191069,6.95898695941186
"LOC101929268",5.71931505237135,7.64456114346851,6.30654120021221,7.2944134669574,7.14117980989046,6.55449929166956,6.06515993941867,7.37493156432421,6.69440210832128,6.57160460923316,9.00540931682161,5.58829762111032,7.69083993035006,7.23484112092369,6.64859877359689,6.58477821906598,6.40389886519503,6.53189745203798,6.45160226870505,7.11201564027907,5.85160415088962,7.85652543693058
"ANKRD31",5.01502196197307,5.73067793571626,5.42889746599465,5.15070383986703,4.77109840300489,5.62558052748502,4.70664484496712,4.93437692580465,5.40768055838988,5.94467426008957,5.81446962784866,6.20303546332341,5.52597323848955,5.59228400809954,5.14088462142087,5.6967435737068,5.9056271352662,4.64246954605744,5.01518952500693,5.22907373666214,4.78742741928707,5.37419654193124
"LINC01512",8.7270276459916,5.49633745657663,6.5764394740863,7.00340141590271,5.37558690664059,6.05103096579334,6.12133734612479,7.53325979765195,7.7083033065935,6.33712618650573,6.8945852706656,7.43954513139361,7.24083141384226,6.21791716856793,7.7930636494168,6.36102133924149,7.00116111525267,6.69409714358898,7.10466784428217,7.25071685965682,7.0391019968992,7.54489436600463
"COL18A1-AS1",5.64841287073113,7.44663425244114,6.00533801355517,5.83042404026904,5.82591975302541,4.89124889966204,6.80935436245186,5.85160415088962,5.41453005189225,5.48306024583413,7.0174208505929,6.78840606015216,6.51249621725914,5.61201732347798,6.34874367144472,5.92471884274754,5.80512503232064,5.33084804235885,5.98683159850251,5.42524867422487,5.08791592347365,6.47754721346183
"ZNF804B",4.58702565219371,4.16332515681648,4.76456010739549,4.69534517186533,3.99920691099627,4.88720733786304,4.49052780186643,4.32564253745696,5.15819184999939,4.31479987101062,4.30719760950982,4.22426543997592,4.18260992507625,4.68685834141662,4.33014611678766,3.84959404031657,4.30375409595762,4.69366895903122,4.59184670327024,3.84964227125289,4.20914524487697,3.89881342399217
"RELL2",15.0451880157901,17.7748048670904,13.6824793318649,12.6034794205751,14.0727005917272,13.3739322891831,14.0787202322683,17.0379618949196,15.1480777846034,11.9627833145652,15.3529508272995,13.4224768198931,12.0509126015282,20.1408402028797,13.7707851313003,15.5534940954989,10.3925467128551,14.129063792874,15.2642861445789,18.7835785065269,21.031810493752,17.6654791147743
"TMEM235",7.19157196504087,5.80838030926194,5.74540810020895,7.17636842809969,7.22444829751558,6.61335175705698,5.90986695358875,7.50249530677966,7.14525317242162,5.26452968361259,6.16897099285783,8.49197816780347,7.0056305003197,6.35467120991504,6.06666657936757,6.59045486222916,5.82050751455109,6.70802666757259,6.44722868916413,7.44214922795996,7.15300542542943,6.72889968533435
"KNCN",6.50767215085466,7.96338664075204,6.79515298901874,7.21887948327987,6.68353609900537,7.3826899169238,6.60116305519903,7.68987221545205,7.97284638515836,6.60176590599617,8.01358444935989,7.26992904172017,6.8952688944559,7.32458619522511,6.28836816233337,7.69520261209312,5.49298517245399,7.90891719936433,8.19959845629027,7.94479208420661,6.87385776089799,8.59894372006471
"LOC339593",4.12083690218592,4.15095110587651,4.88241154684841,4.42596708926935,4.1155070065656,5.0649314181215,4.66333333922548,4.63273830548855,5.707388004211,5.87582860920122,4.66837125432831,4.75636219665337,4.10272524651205,3.80765117433648,5.58363077320736,4.52739636336922,3.86487864869491,4.33084132196343,4.52027371301143,3.62622947734234,4.83048596331016,4.50122117931828
"LOC100131347",7.29526577662907,8.44629132804852,5.54775700410314,6.03064053565053,6.57453787896832,5.9473608564135,5.43720153558047,6.1646357263603,5.40303408880431,5.92588702370821,8.81856864561031,6.04899010045856,6.1646357263603,6.37622045564171,5.50667779947317,5.1586306764689,7.28289933316627,6.38310997602449,5.28675051769801,5.31120180244185,5.29172668806116,6.28308308234901
"LINC00934",5.19060340330573,5.06470685516223,4.51945143916138,5.4299345867466,3.96965668768074,6.42599590622317,4.29950798758113,5.05783770275019,4.95917894520209,3.90057307257716,5.02808380534699,4.1063153852035,4.5293030526774,4.25117388832604,5.23080045868034,4.75334549799134,4.12927524461729,4.83530625560066,4.67290831676908,4.55848953760632,6.70920094257242,4.05597425509653
"MYH16",4.52739636336922,4.75394091748319,5.28546676466586,5.31886514352145,4.99104333587942,4.77969388212158,6.38053610560194,4.81978081461755,5.16738950841649,5.00415097278268,5.33081894163588,4.59718491947059,5.00544817338753,5.5109262239492,5.59308275003334,4.8344468593497,4.44316949093019,5.7929588402948,4.381246943411,4.65776866145073,6.09938146671132,5.63216623816916
"LINC01844",6.10403362900562,5.62621130673337,4.09887636514826,3.90071634459841,4.28657390998347,4.29988860379688,5.098664066913,4.75422074039226,4.4799135559693,4.44388331628707,5.15484029814685,4.76110946042565,5.26070387695784,5.8017279387858,5.51484271270951,4.31017545017447,5.45999593588048,4.20618946264678,4.90677730600475,3.88596044969695,5.23523978576043,4.57943938976869
"LOC284865",8.71038401322568,10.9110061170865,6.46183587382598,7.56996064716932,7.00444833978809,7.62590547421057,8.76118345853365,8.67067458489233,8.39879236004986,7.37478218133672,9.60161646626997,5.81315741891968,8.38581779301449,7.82569839805706,6.21228231784731,7.22531479575271,8.79190255326263,8.50226907604177,7.4346156029522,6.5627934733305,7.35826968871067,7.98240312263454
"LINC00514",7.18566902586685,8.08039234130483,7.4711821336584,6.58842575139842,7.35826968871067,7.03370411095507,6.91547749018458,7.3109629698803,8.11709880059334,9.40215787815994,10.6622921084059,7.3997349736563,6.66512088574433,7.7307731070892,7.89624235725087,7.64436100759631,6.67393865105499,7.46882104054738,8.44251238941178,8.44183064321497,6.44600936058604,7.49046940238738
"LINC02537",5.26839484282819,5.15723297531985,6.69190706318098,6.23238790065797,5.62120902245097,5.29093586641573,5.68606816424537,4.63273830548856,6.06470200737242,7.12954258715169,7.47459860714939,5.52319588141453,5.59810317281893,5.72087663617752,4.92850785769977,5.47742670961253,4.73705726436289,5.2326019415422,5.94051288550096,5.31174160804439,5.05154150696997,5.36063436746155
"BSN-DT",6.00537343492803,6.25602880193829,6.21618071118084,6.27296625888363,7.18183483438319,6.25828047298282,7.43371989272238,6.73850169831212,8.33712465129062,5.76150415412121,7.5038671338274,6.55551669204234,5.73755002339745,5.85876381498934,6.80023352823847,5.87215130872216,6.26032166172921,6.03106764887499,5.56773395198962,6.90889291427311,6.24690182017973,6.03985629093599
"A2M-AS1",5.26219791029541,5.13788815904326,6.46183587382598,5.28780763317179,5.76188005390045,4.51842285786035,6.07588082997382,5.10788193579731,6.48380353947836,6.07522326406369,7.80107376376426,5.38458218052765,6.345475552751,7.93693028918639,7.92620742210108,7.14553967759473,27.4060359475056,9.26019295936787,5.80838127733037,5.9625807299838,7.44663793776163,5.19060340330573
"LINC02533",4.07123429556542,4.46790683797361,4.20418707083368,4.26326105532836,4.56565711937618,4.57657966192272,4.25920512810388,4.09740175477513,4.14889464966089,4.56937508727134,5.00274851342056,4.15726333600083,3.66031180832087,4.16171802485195,3.87139187738847,4.75892350705481,4.71353252381402,4.24261338019516,4.0619066742734,4.65368767324954,4.24007674993455,4.42637350320818
"LINC01238",5.55414769240329,6.98973095958229,6.46927521018224,6.08476243188647,5.86972257822805,5.69979091724471,6.4650267684348,6.78071793376389,6.06694635215206,5.13961206310449,6.51638382298733,5.64887450318429,6.23060907997919,6.8133883173024,5.00634982203511,6.65827460942606,4.93331724695141,5.679441333008,6.20489591973591,6.22802206637911,6.65396681884404,6.0190805910631
"LINC01619",4.95337020316411,4.12405368675638,4.04851556520291,4.14707920977051,4.51676696853096,4.7479221398542,4.12001144905114,4.50612229916157,3.9729731191429,4.19384797000826,5.10078706183941,4.16590560163927,3.93257643865254,4.83114941475432,3.32225027368002,4.89240866851623,4.04416624197786,4.51676696853096,4.17957106121112,3.89003495651073,4.03845256337319,4.34812048274876
"VAC14-AS1",4.74739838286368,4.95350556910155,4.59776304966765,4.56337005555967,4.95352720548172,4.52320325260955,5.98921001467602,4.26371470735301,4.1757104691077,4.26453030652497,4.87996471364461,4.85606480251687,5.12521215518036,5.36564361009238,4.7683466198936,4.79888680129306,5.16772430952032,4.95286874089252,5.38626651885139,5.02660099409993,4.45981354932195,5.47540749835015
"DTHD1",3.87841074512121,3.62850685790939,3.91040552525576,4.07068957787501,4.85498080571832,4.05665787601968,3.7486764782092,4.10158926679762,3.70748055234624,4.12780197152225,4.31845828447278,4.07891294035828,4.16201396060081,4.26978048884705,4.36423936511871,4.12650411104815,4.21763140086827,4.25537673948969,4.2823039580785,4.20323552400936,4.08186837924598,4.49928392706914
"LOC101928519",3.7906494938147,4.11465933939505,4.01034137887607,3.87293213776097,3.85064348330384,3.59987504099107,3.89020317736247,3.9918088457538,3.875617559787,4.25946500935508,3.75079246487422,3.89617758410112,4.41581957847231,3.58249559813233,3.70131957245626,3.86513511267659,4.05347397135798,3.65480617120308,3.68859877349345,4.29826444969453,4.12119695094142,3.73654179458927
"LINC00841",6.56647200097536,5.56424880885574,5.98294386894076,6.50796877822172,5.90970979903377,4.96881625857465,6.72192899120226,7.14591731383225,6.3250277035998,6.16015368943253,6.75917460242512,6.28433089779793,6.5705526054654,6.82782589543544,5.89077936098985,6.84198015722656,5.7511689842041,6.0979397000625,5.08019380942811,5.45863893255852,6.07106245344915,6.33871016775459
"KIAA2012",5.76363811894669,5.69090353044345,5.18945878404314,5.13751392852735,4.2004319223054,4.96336922066267,5.36673027531281,5.95073913693946,5.36256515192864,5.40533973380455,7.34066524276212,5.50199209574387,6.07445922497177,5.61107569804805,5.99130711462153,6.19161926559585,4.80164951226212,5.92281267491059,5.47598687047044,5.50017875058474,6.35506481659647,5.608125559392
"MS4A15",5.25595879893423,5.12225650319315,4.10177414413675,4.98743910024796,4.96971965922453,4.92877565639037,4.9891117310376,5.14346851718411,4.54255621853816,4.42853082174908,4.75556030545081,5.16178660864963,4.9699430925819,5.34387897404886,4.81173978926716,3.99635497997932,5.04004710343677,4.96971965922453,4.35086232226949,5.94183966682996,5.4985080017929,4.19765428947538
"LINC00607",6.09492577930202,5.09813064180237,5.13796024443676,5.22910086503089,5.13836838941254,4.96001975217292,6.3327387001829,5.73331107657294,5.94249982318697,5.58489677513847,6.21919275139652,5.99646940492269,5.33801062201345,5.65575752754655,5.67858052963553,5.42789801310082,5.47742670961253,5.30967408674972,5.73854896738762,5.43521692727652,5.49012979566498,6.84153232921137
"LOC147004",5.84691104296344,5.39014754744952,4.44765045203884,4.50427613452296,5.08149595737055,4.74956664439324,5.68382740711751,5.60253438395894,5.5270061006013,5.56937096918314,6.86936932271484,4.95146264252423,7.33577666983865,5.32013824563584,6.57420423078654,6.00539229072547,5.70742138678216,5.67515169864843,5.31541878119299,6.27674871145883,5.93584524493834,5.70742138678216
"LINC00700",4.05178127930122,4.20830938712239,4.3616604306521,4.3270757875758,3.86341584832644,3.65927485867702,4.93841772336105,4.16740815787379,5.20791397084095,4.39261494773237,4.81242057091321,3.57774490885512,4.60779097093047,5.05418728681051,4.31496393135593,4.89240866851623,4.39762177790504,5.04438818924285,4.3160705406361,4.44725175138381,4.30658478155067,5.71825150417227
"LOC101929762",4.06386321144278,4.08385926673512,3.67022937312719,4.18939912630157,3.99920691099627,3.47034933708592,4.25234190593819,4.05501384615918,4.18474524442735,4.67284371665746,8.25814582165192,4.28386375121815,4.44076580659449,4.49053653387553,4.11833981836834,4.08385926673512,4.64626876417259,4.96546527002339,5.39592693959603,3.90324026352846,4.53800228857291,4.396743883665
"FLJ33534",9.24972864492515,7.7857449199276,8.09549249157291,8.4409876247727,10.1989993170817,9.63008077299085,10.2639676955551,7.84468722608951,8.70702044870489,6.50125754422027,12.3139238397034,7.7728575740031,8.70651223371919,9.17308133864131,7.55705997523581,8.31388941819595,6.23467625956306,6.8985425639232,7.57683630848292,8.41278680777583,8.95241623017679,9.11776662558193
"TRPM2-AS",8.49828607886465,8.21321239364655,8.44952814537031,8.17762372531847,7.82870698837642,9.00400830198684,8.48523634314687,9.10984414818483,10.2466814348697,9.1765394221107,7.96100521590584,8.69156882425052,8.27744465889849,8.88147377312347,8.6636390290381,8.85669528402791,10.1085497220291,9.02781420340831,8.86696092867062,9.00547529888691,8.09974413331829,9.81322075837754
"LOC285766",4.8832033850036,5.6800226853534,4.22619466380985,4.64171571737319,4.72422147990849,4.52945053447217,4.84460258027927,5.0765763124276,4.66972078826715,4.69347129289053,4.85482444127653,4.34659088878202,4.8515699143228,4.68269845360864,4.79617521138471,4.7147131690293,4.36951031236809,4.38178396031505,4.69347129289053,5.21079641954328,5.64911189581972,5.23571488556103
"ACTA2-AS1",8.54308259909331,7.19408614747181,6.61792108515905,7.22149087735349,7.17480795544479,6.56684743678384,8.63782426933907,7.89030817484338,9.53811149448061,8.44938007757309,7.89746888842376,9.58579447432252,8.39260276783521,8.97528537858628,8.32411563938807,8.91253038608149,8.69055294335022,9.48415708357568,9.76599478103344,8.54998510762761,10.3451713252768,9.84847614929275
"LINC00330",8.8136209541333,8.58839263102055,7.08088307029824,7.40626129149294,8.44809545477599,7.61058383806677,7.63796336615746,7.63796336615746,7.68230505963473,7.1061061322283,7.58393164579736,9.0026761448183,7.64757567258886,6.08417159171857,8.75952288511579,7.13185423946642,7.66943780664462,11.3445205651235,8.94553605358278,7.09747831152592,8.78354060831804,6.58308481777104
"C9orf47",6.05442214615947,6.17269698280374,6.08049045595584,5.05613609627195,5.85160415088962,4.37854718565252,5.24781073510179,6.00241665318673,5.62806750863064,5.95477127513433,6.68417684878943,5.98892716291082,5.97818400295479,5.34711667543197,5.93609197433392,6.84498684309504,5.49212840429929,5.7139410554856,7.89746888842376,6.20843926493122,5.7139410554856,6.08049045595584
"LOC100133920",3.83319058926994,4.56081990569901,4.81588686396714,4.54569186686103,4.39555618359116,3.83208236644074,3.92285232660605,3.88567658619557,4.27534880501361,4.1718604266629,4.2198768478149,3.56947157568261,4.61811348457184,3.80765117433648,4.60497845457513,4.24381950095377,4.15512571655093,4.18986305298519,4.20294952797814,4.26136090193265,4.13916814064197,4.41299838836318
"LINC00410",5.41772172177319,5.51114974669248,5.371051451493,5.45753860547849,4.52739636336922,5.66605906631203,6.01251689072676,5.64571191774984,6.53458793399552,5.91158099683886,9.29498225415131,4.95652582073552,5.51857170753056,6.75798264920627,5.23293843717806,5.7371124515978,5.23284990762544,5.83645386650225,5.78999544916414,5.52635511225883,6.16656985514489,6.53891154930395
"LOC401585",5.6858181642938,5.73067793571626,6.6155090848301,5.2237446584766,5.43156931342559,5.99798707455546,6.05854787121152,5.66768647630106,6.16882302493338,5.81216467698862,5.20586323181023,5.95806917266534,6.74642803777254,5.87071039321108,5.86657396719349,4.82543418828398,5.80512503232064,5.63247275544182,5.82349158165809,5.35749596224975,6.6491252437214,7.5306268002958
"IQCF5-AS1",5.215499548478,5.90198502901988,4.14048895929689,5.67567873933476,4.50325939543574,5.14397639474157,6.84429108629802,5.02253672845401,4.16940136178526,4.81666416125282,5.64137750203739,4.9626968939755,5.04438818924285,4.61645198885122,4.24879955770573,5.41334396893672,4.45214220011348,4.42019713741827,4.8049522951554,5.29075125582121,4.81051324219061,4.29044804197916
"C8orf49",3.71098090151913,3.93618834883297,3.72079643470207,3.91408025439208,3.55550451372196,3.67535196895558,4.73743270292867,3.7845405045869,4.30421050839741,4.3213320841975,4.42123263343983,3.66135639672723,3.81553262396337,4.72619052629341,3.67790568191101,3.91210820895988,3.2480804553331,3.73218036164694,3.52590539885929,3.55550451372196,3.76422153561849,3.67535196895558
"LINC02023",15.0029925803464,21.553217694526,26.836839537451,13.8532587879754,14.1856838327486,12.9507253485685,25.8568048484496,15.4741138203765,13.3326163465902,9.88017226585472,7.07159668277689,16.7290020603587,14.2495426440129,11.7460908662392,14.3957659430003,5.21319303846542,5.63294263038329,8.71801514491906,13.5567881205402,16.3909590311584,10.2756479920772,21.1532371881795
"LOC642696",4.49700659565383,5.78859112902109,4.88052521549916,4.72406925603463,4.41336669748043,4.69521085002392,5.33611281951502,4.59646447729606,4.91034859456127,5.31276100107837,6.06177986937493,4.5662871009915,4.88460756395447,5.0824366428669,4.76980622487357,4.41972727697294,6.83993547083017,4.8574145630604,4.81613270239346,3.90324026352846,4.19706378084178,5.56855757924826
"PSAPL1",18.9341243758605,21.9310347773015,16.1597124954038,15.5564101763294,14.3134113986618,14.2177460094386,20.5697851113536,19.6402001211853,17.9613400487672,20.9640465860904,33.8243241261053,19.8782525978666,18.1091558659293,20.3101279251203,18.9129144915721,16.1219103697012,18.1018008117235,18.0756456628994,18.6894507186669,19.9647394960832,24.1512249968361,22.6721050325918
"LOC101929538",5.30816228309385,5.28700251522516,4.70938977076348,4.83817183658973,4.67619062103945,5.43265315363849,5.15689178673148,4.32564253745696,4.41392937345991,4.50788167243349,5.24635294666685,4.85642854592263,4.70467171283486,4.5891302647486,4.6045908406836,4.34332226752613,4.75627984886393,5.00791664325367,4.12397601603987,5.20451495247111,4.69820900772425,4.39127381334695
"LOC101927257",5.05370641097227,4.76201210435868,4.58865109087257,4.21621076667115,4.20687714874902,4.02460232556032,4.83484633216311,4.28385632957426,4.66437428594702,5.96733587330282,5.69028768752897,5.24577417423263,4.77856607515902,5.23127797624991,4.84971460448806,4.38340172228173,4.5066110099219,5.25102402211443,4.93037552811903,4.40434659316795,6.50696238894263,4.82783261643954
"CECR3",5.80524559000664,6.43442602465582,5.42455534705871,5.44274797468452,6.12787609221455,4.83882431364208,5.63705140871875,6.53891154930395,6.15271788310101,6.49015778460248,7.32292752453654,6.21937097213424,6.65311736317749,6.82602249827417,6.76303057339055,5.94265560064711,5.94527474724698,4.9159061581152,6.69977965924207,5.64573770324397,4.83143206078308,6.27741831067153
"CXXC1P1",7.32567174510274,5.21725145460317,5.50427108566169,6.55070960082026,5.91168039257787,5.23730767135607,6.69643650364096,6.38954211686939,6.29270507435031,5.40038559827036,6.31187222530192,5.10850878520323,7.0557700329919,6.22652784438433,6.60519661537698,5.72275433605251,6.9827316659427,5.01977358489454,6.83516533006985,6.57144419840345,5.31358344431229,5.78359834255361
"TXNDC8",7.32567174510274,6.31461661400447,5.48456310879619,6.50756031807378,6.2621697462327,6.75163872758113,6.00693357316436,7.85601983232304,6.32547668665847,6.6077074878849,8.20229668551569,6.05864329127893,5.80512503232064,5.59924515272555,6.14531578123866,6.78558664958457,6.42284104062983,5.7498838498568,6.7018216992264,6.74150454343066,6.401356179658,6.53891154930395
"LOC400748",6.78868502632789,6.26903032104992,6.47947788053205,5.64647322718064,5.64264596549892,5.73233930087926,6.453554465985,7.032430288332,6.10744329904498,6.72279185368407,12.0643744538902,5.84803514597943,6.00218870069416,6.40702158710094,6.1561699841072,6.59792118086432,6.37391710624955,5.88957420402699,5.84929938293834,5.81310015973084,4.97299943364388,4.83048596331016
"LINC02003",5.02262616941061,5.73464929567025,5.28122921487748,4.76342273217322,5.94199472031454,4.02487801475331,5.02559759581218,4.54988215763301,5.85250552761406,5.04438818924285,6.57781906911807,5.01096660327754,6.56190607284623,5.03977238211208,5.21396309080987,4.27756427222489,5.19889138069019,5.35232486178449,5.13098031427189,5.56799033816203,4.31437346590558,5.09690258913559
"GVQW1",7.23436875985615,6.92016489834562,5.85125942027577,7.27123225885949,5.87838658866299,7.21573668211993,6.71767267665864,6.96746395624271,6.71097311504348,10.8464943345651,11.0333990865106,8.50849892355128,8.41892286762309,9.6132178730428,7.85757716238958,8.44237032852476,6.9827316659427,9.23149671870324,7.26134650916236,6.51638382298732,6.22812463628809,8.36393916933922
"LINC01356",10.7785278502151,10.4815166642704,8.15316207460045,10.7615049826532,10.6366871767615,8.70489529503118,10.5622664566315,9.85837303316193,9.94708272496204,10.8629225415962,14.6659482254438,7.89757660977442,10.3828106190526,8.36211983736211,10.40084846545,11.1678991526474,10.7231058747389,9.59215260721315,10.8228917936203,10.533200820999,11.8780512968498,11.9711536061556
"PNLDC1",5.12564433715387,4.60785479871206,4.97751573297067,4.63220219908427,4.02006922666383,5.83687076104301,4.04279203947321,4.56044894964014,3.87445286865035,4.34235432546762,5.19133556906455,4.65130722601989,3.60249851113488,4.93638191459018,5.51245451643493,5.10103807037524,4.27948815388198,4.70354678668722,5.13286014845961,4.91033393515902,4.69372553762779,4.22115977671561
"DLGAP2-AS1",13.1791310002089,14.3518705038,10.5741419249923,11.5605186713564,14.3134113986618,11.9856861079977,10.1248452394487,12.021756074015,11.4815399817283,13.2364800129412,14.7834042659071,13.4191563898359,12.4714712968752,11.4430573677807,11.1503903142717,13.4004184028727,12.4939079755447,11.9976635872429,11.5919995419473,11.999504448085,10.7305367116727,13.3738581641155
"KRT72",14.5241446784213,14.7275821760422,12.2311584935994,11.5421298661924,10.0536767316891,11.6629034580374,13.1399654260837,12.4345494951746,14.2442559765341,10.8342577580471,14.8226510783966,12.7672557243912,14.4386116078382,13.5367384871631,13.9569351455072,13.6012190602737,10.9793182945468,14.0617634542056,14.2133308052613,12.1983764697007,15.3190648328522,17.1589784123061
"MRGPRG-AS1",11.8826878770036,13.2694274000285,8.91224870496555,10.0896260556843,11.3755459049619,8.947899889626,12.5451158450389,12.3757692955653,10.2892776683194,8.9101807067722,10.8548798967243,11.3930357851964,8.08990544636417,11.4848174910575,11.9853187697038,10.0083887311781,14.4461759276457,9.83078966445589,9.94500338141014,11.8826878770036,13.5938297692415,11.7908590295475
"LOC100130264",8.2282905861701,6.8424975585401,9.54752501938433,9.1940694312262,8.41789477859609,7.17028133303333,8.86133500251093,6.40804782778306,10.1383001484227,9.24348614079329,12.5192899283739,6.56635840841255,8.35455757883824,8.72086037214666,7.69998593025944,11.5343036057251,8.88242747472554,7.6912167805204,10.398359813516,7.45480934297996,11.036998553891,11.1218173567502
"USP2-AS1",9.36037665207641,9.95317862058157,9.12930799016601,8.66714471083633,11.6125941523698,8.31297103984784,9.62522584720844,9.8047980751085,9.31350829505265,8.64468250333715,10.9049078188571,8.29717154032094,9.2353065631568,8.60948657721502,9.64621888795043,11.4396089267315,8.0260997118791,9.4485848707449,13.0359716150183,8.87598863171931,9.81261819845581,10.3416123681294
"DDC-AS1",6.70636177878441,5.03208465572457,4.65576498363142,5.78032543895104,4.67924783299664,5.61172713336675,5.49196179020328,6.10132542898517,4.77061878505788,4.67336212311066,5.50661467412159,6.11339095817611,5.32467778547725,6.00365404058601,5.01453664163312,4.07776433388396,5.31118512785094,4.71572029271086,6.08604202024645,7.91849828874156,4.21592091996168,5.36029902625659
"LINC01281",10.5269920869159,7.50930885227236,8.80533793119651,7.90938846378428,9.70470817013421,7.52980354559497,9.73631864969996,9.39933301059683,10.2953247217934,10.5828942862819,11.2982203363576,9.49554705651665,10.0296993551506,11.424614160176,8.98511800766473,10.1642862461346,6.88765924159113,8.68335000855157,9.95317862058157,9.47836504433367,8.18187250030654,9.17953404453867
