"","GSM160402","GSM160407","GSM160409","GSM160411","GSM160415","GSM160423","GSM160425","GSM160426","GSM160372","GSM160386","GSM160387","GSM160403","GSM160408","GSM160410","GSM160412","GSM160416"
"ATXN3L",16.3695724052914,16.8474258491473,18.4114801680118,15.9042564169608,16.827411393997,15.5411899541873,16.9729952759764,17.5416034936294,17.4035169424484,15.9147004726746,15.9141606007315,18.1596096583445,19.4614852071829,16.9142624337361,16.5436578531226,17.8738086702633
"HMGB3P1",111.982613324988,94.2473100851811,100.740068173625,90.0173224678918,82.5214010705826,62.5678116332436,54.7021223277679,80.5359542381389,108.474942336853,78.9887142696192,75.0065178275318,104.165128490565,97.3095401417688,107.679690555977,91.7494102231018,76.180800095612
"TBC1D22B",27.6162202387731,26.8078381676064,23.9120200953337,22.6117341200045,20.4697059767886,21.7400235741408,22.1289930084201,21.5532453128543,31.206930283765,25.2479990176771,22.1348675399742,23.4209779284478,26.142234834184,30.1905931045393,26.6165716543985,22.8701428237749
"KIR2DS4",56.5514195248041,59.8676194656215,72.486260799546,57.9284391336265,65.1597790838255,60.8031627874897,61.3749877942399,54.5163881051255,64.4651269720514,61.4150181454658,59.4894992238016,60.1791687717203,63.5102645417321,57.7911302505779,62.7142348131486,61.5354971769688
"PRR14L",47.9330244998951,49.7503610512415,53.7366894231071,49.1239342552387,46.4381286425703,66.8667532777969,54.6605506214356,55.5848304680318,55.8328582421322,45.7941586546587,47.0787856261277,48.62861276982,44.4043754626831,60.1399812571386,55.9643643248153,46.3632092042675
"IGLV@",24.7360283911722,25.2232912151938,24.270212156793,27.5379567966367,27.3200419870404,25.7933432647855,27.4667838427633,27.5579689656754,23.1610335506535,25.0786385240071,24.4874284650288,25.4249340935745,24.2006153941524,26.1124052206713,25.2952344420065,25.6759960148004
"FOXL1",33.0606965379305,28.3817520010847,33.5465856898056,29.8003350195523,31.708521021191,32.7608911571327,33.908766825599,29.7753332105732,31.9689696248894,30.3105098043062,31.5005732917218,27.8191348318405,30.8255020564136,32.3262743897751,31.263660991265,28.5715105782526
"GJB4",110.291154015014,93.0934605275287,105.662660013497,93.9463977578375,102.428970505592,75.4223100871706,72.9012903681664,62.0382377275029,97.9380731170313,81.2646032068052,90.3361107855195,92.3772266750418,99.5247855508429,93.3897947085535,99.8475062732504,91.7776956426523
"POM121L2",37.5879930733391,42.5857409894633,41.8239194555085,39.4353146384509,43.8438884140282,45.650845293381,43.1456454412814,39.2853127506341,41.4713679946443,40.0399366799267,44.5016629760647,37.6319728588057,40.6116634447539,38.4359124388233,37.3629947066207,45.2919583417307
"GNAT3",21.2794387480647,21.2136422294278,21.8956978885635,21.704688717494,21.6166636553405,21.0180968731367,21.2916804792427,22.3271172295395,21.4145180757753,21.9679698949569,21.7496168927824,23.0306583291098,22.559033598743,19.59756380122,21.3520847992133,22.7341837284296
"MAGEC3",20.6427184853008,21.6615434498748,19.852050815809,21.0630508735402,21.2486061928017,20.7900552958628,20.1259355426286,19.8273785583772,21.3457515940288,19.4335154393394,19.7469421641755,23.1672019213523,23.4581729878057,21.3809459266629,24.6245100802857,23.4822876013939
"PIGC",280.481817862251,369.108398530863,356.881569640041,240.770240908391,233.782981068315,191.271389082573,144.598969727806,156.372048478069,305.951257835992,247.429599840936,262.789450892232,260.880824059265,278.545541900524,285.509603375941,259.420542225788,283.774864113346
"FAM186A",17.5546234465322,16.3947830270346,18.9753790019119,14.8303025376406,18.7783710789587,18.9514850559785,18.1221062113887,17.8270103544903,17.0837347423746,16.6897479300273,17.6580249312101,18.359596231877,15.8520389642466,16.9302448317762,16.1734670772528,19.7951590785847
"LINC02249",28.3495194476194,29.1088430193597,31.6554557006871,28.5796886863278,30.1471609251616,39.6901318317582,47.6011067010007,42.7359187397567,30.1564577837644,30.6481612504946,28.8347807289073,26.670590745701,32.3618771311909,32.4998114800529,30.7572319043292,29.018243597018
"CCL2",2351.33935980632,1878.12423563387,837.900507413474,6005.85642109513,2447.69086974301,1422.99317551406,831.246972228751,2559.44019147593,349.63518511503,1169.43414559381,1476.20378394401,1324.81439967841,2431.83175927643,976.421473569823,1499.29990895151,2809.08403684137
"AOC4P",74.0451904002288,77.7599401731884,83.1059578099856,77.1924216539912,81.5789846792256,64.0743871614058,72.3907469160421,76.9601094637663,79.901592652693,69.2628282122333,83.4244674148934,77.2581689328383,79.3765726888664,75.8309201327846,74.9061963326033,75.4333226995465
"SLC7A8",143.398075801154,102.093942432663,62.8069623211131,66.4086748661968,61.6424691304529,59.2304277847269,54.3792950599983,53.1197885287769,70.0062405048039,62.2413741222318,58.302880458931,60.5587685316027,89.7656269410079,139.584619339601,132.141052623064,56.5732375919341
"DHFRP3",15.0510180412899,15.3466144600638,14.5575326284151,15.9305109365279,16.1664207994255,14.7685740269685,14.6774078154341,14.9013463338688,15.7541145170538,15.4030783797529,14.6864671315868,14.5394648246107,15.1567160729821,14.9215498598137,14.2166051774699,14.3307047939701
"CYP2C9",40.2017659639228,38.2018283379461,34.2113051208235,34.6292621172089,47.5183926749162,40.1677706323223,35.3984640761257,31.8871329993555,47.035901508633,33.7391685168344,34.7596109655307,43.8203840834851,36.0359919890664,36.2496378480973,37.6084284789601,35.325610583357
"MGAM2",22.7647403001774,25.055267710611,24.4736993392074,23.2487702019309,25.6648226974641,23.379143493039,23.44149164906,26.5184491669868,23.7486720359822,23.0735739995071,23.6820587949541,24.0722518689521,24.5313408413849,23.1387181414689,24.669565849742,21.877968907662
"ECRP",42.8793286859686,37.7740736220306,42.6847157819255,41.0468786454073,37.9733450072763,49.6193319416152,42.0438401414309,39.6901318317582,40.5173981524399,37.178365906671,40.5942368984396,42.1256448714203,43.742569335264,42.1207795791831,40.0436385026471,41.2948516362435
"KIR3DL3",45.4334302659814,42.6715389902993,40.5910564879381,42.6782510386508,45.5956464120164,37.7630685941076,43.7173165565563,40.717383323786,45.650619786916,42.3426443649567,40.5666352932723,47.7045881888721,43.7030816744915,40.681186043017,41.5839772750572,42.2835450467374
"ANKRD36BP2",14.9161567445199,15.2410833731947,14.5097411332363,15.3609878067438,15.4175091153385,17.0832859718066,18.2739091085922,17.3354023430168,15.6598198853815,15.9729346554311,16.4098967434694,15.5403868133971,15.6123664323331,14.8061775539745,16.2651906685787,15.5097890831506
"OR7C1",22.3281583006856,22.0312191796447,24.96282527059,21.8512790922737,23.7435149191417,23.0864552087214,24.9059717511455,22.9175431959965,22.0696368649111,22.7699043446416,23.7049852420377,23.1077853936089,24.508070917812,23.657706474222,23.0697764117087,21.3194897769373
"PRODH2",63.6252712104451,69.6082736822716,71.878805048124,71.3922464416497,83.4599240289225,60.3896183427946,74.9371129720244,58.1707256568762,62.2151480083012,67.3538106126597,75.9250753246707,62.485689227843,58.5043612591917,63.8987745139635,62.3869591775145,54.7441785497743
"OR7E12P",242.757121969305,246.670543708587,222.779779182268,197.739607132682,148.430289998332,182.83438882389,256.695774085561,224.416347157478,388.238784308325,187.441889171384,255.53263977324,230.233054649966,245.962196363515,229.79748717254,208.827721560966,191.11199996514
"KLK1",302.855836744248,341.288880490011,274.088871228064,147.813316514692,146.089928552175,386.8891376335,131.775121355412,200.327422934058,165.709038717055,135.248016167335,135.964145253964,241.045545343333,368.250734337474,260.951820119893,192.476412432754,126.686447867903
"RAB11FIP4",19.4155186907744,18.5572269994277,20.5332389908004,18.28724369534,19.272003991845,20.2429303495437,19.8635362447148,19.126027303124,18.5523933412709,18.7944871458402,18.8408161926285,18.5051613180657,21.585665019113,17.7134695787189,18.1634718716939,18.2886735230273
"TM6SF2",40.5985563135686,34.7816330877817,34.7164454767986,39.2931064524892,39.7505039541801,35.6887332944133,47.4054307766269,41.9554493566389,36.659539510253,30.8844045121649,34.9811203450429,33.8320417024909,34.9970883920722,36.2797806310978,34.3470627349217,36.732034553383
"PYHIN1",25.6978278655508,33.9702633618622,33.2758610304506,28.9528414532367,31.1702179424262,24.8585961867924,35.2224700039862,24.0459564086937,26.8791271670453,28.6458306023347,31.4697248768118,29.3757113480265,33.1203370644905,29.9665195282015,27.9720334362242,29.035199515379
"USP53",16.1517881425576,16.2613390750201,15.9708517558332,16.8813400623853,18.6699608672135,16.7939529894265,16.3157719147398,16.0372836770488,16.9004484429099,18.2005191697363,16.1593177643714,17.6144326289829,16.7564601653362,17.1378707534039,16.9623653113233,19.5898668032529
"FAM224A",20.1846793234793,19.7645399165685,21.6691148180612,19.9122132330582,21.2710090274118,21.4155728905742,20.031747350795,23.5100643421942,23.7116869531298,21.1075194350672,21.2987000272725,21.04006778002,20.7394045148562,22.5675666003683,20.6780175408578,20.4136467122848
"MIR622",25.1067626273768,25.5138474178508,25.3749554453707,23.0577594016682,25.4834623554993,27.526178570479,30.4758405238817,27.7696426932827,25.493505034847,26.5791949149274,25.4408876949156,24.7554574243783,25.4422125551129,25.8402455330048,25.7417590335487,20.8637065293281
"KRTAP4-7",16.1148560278586,15.5934584751733,16.1960728313044,15.6950560950319,15.2711399882128,16.2485087985046,16.2265209315026,15.0936477625703,15.2599420014141,14.3123267194837,15.4554940636407,16.3408184990553,15.9286378663614,15.2527432138293,15.8174774218007,18.9435338108512
"OR2H1",30.9719143941104,28.542742562806,29.7814462128671,29.7222931513692,30.7123500164161,25.6159361714633,27.4574907721105,27.2912074261593,36.2572039756771,26.9093469396675,30.0078992954369,32.1598688713618,30.4577432947054,29.5279736700322,30.480179406325,26.536258148241
"CMC4",732.37226971696,630.538738774683,831.55070530745,695.575763425893,829.881197664623,1028.10804187288,1284.43976027558,844.721013235541,581.441408683704,619.021756696032,751.608653476862,708.643520713618,704.290118850479,663.410236541523,748.358041872879,706.911902867813
"ATP8B2",166.931208681756,177.999965507091,152.797955323825,171.105000525539,124.783801794196,167.676930087628,150.527741866878,163.235847174454,153.45594827148,121.737499241931,169.968631925869,155.651471064356,173.864653744142,188.822506468034,170.160562728594,118.344143609082
"RAD51B",18.7180038039987,18.2387487825167,22.7393959581884,18.9745064380999,20.3334000595287,19.2920194574447,21.1216164883552,20.6997606697497,20.3405873166507,17.4752222937909,18.0245603523445,18.9790531879442,19.2416492230693,19.2959972095222,20.2563360715058,22.5073353443445
"PRB4",78.9779821148564,80.6027583785475,82.4761497686364,79.8252349083958,86.9448819494789,70.8808397852141,79.7460136138803,69.9360713292047,78.1293975505819,73.5392785410313,76.0131928305389,83.0547717259259,83.943377331182,78.5891945830219,77.6541139293052,86.4539833067321
"NEBL",51.001928088725,48.6560487641039,49.8160906191861,46.8291930749316,47.1456902011744,50.1857010870785,46.4299542124962,45.9762508977287,44.8222441126208,41.8932091324351,45.6128124004107,46.9245093565392,48.7089850818046,57.3763147941474,45.0711372239315,45.4012293347633
"GABRG3",113.37372032723,72.9698775401137,96.1365765988749,42.6345681448912,29.5899041794269,43.627579820917,25.4344197065941,27.3019663573409,38.1694999127159,29.9272161765696,29.4778704081965,80.9132066374249,39.5884479171997,65.042914749023,34.835308181405,29.1284783515054
"FAM76A",35.2813389510666,38.5197456423586,36.2305443818029,36.7907000189268,37.1974385131277,36.3240131761147,31.8987671173862,35.9964078218878,40.4707733723116,32.0646646605975,35.1228790279562,35.3246311548715,34.3015027775373,36.7206452274847,36.2888086161119,36.5085943910697
"MICU1",626.295541872881,637.120843364816,759.549011434092,607.387956135929,659.917735480769,723.998307603406,661.855728463101,666.920831107871,867.903532865556,624.414208310298,600.014966828251,646.794836393463,645.612246232522,774.896183739777,700.881909355462,645.121964311081
"KRT35",25.739251145254,23.8583104894995,25.3873296797495,22.7776817250355,23.97418550578,22.5590845667462,24.157232477364,21.2135451056092,23.4946066608946,23.9034141033275,23.9922150519132,22.823480967611,23.4814142843301,21.4221033902396,24.3962186976566,24.0513658219758
"FCGR1A",25.8615293299917,25.3422556606164,24.1963529903189,26.9938655118928,21.6830097396959,25.7908073842376,26.176287874789,25.7856900895057,25.2039192730583,26.4709825160465,24.3617314861492,25.1617116132231,24.5513181613639,24.0306277408848,25.4438699271619,27.7319688528509
"LMNB2",179.243254695278,183.102371760181,203.807005038393,202.857579138198,204.231316013827,233.512933775451,305.276120420534,214.371312666405,309.751107844635,201.983001318284,257.363661898333,220.65905699591,218.093688280444,203.930753592821,176.361069869148,220.076831556638
"ZNF133",181.09223476297,215.057540448012,211.293719306599,165.830926206522,271.670541940595,346.493825374569,427.11724645023,362.736475833181,292.841711009142,333.609937149088,290.394062939458,240.706119356871,224.608065020332,276.51835842684,208.858175676302,214.336808061238
"ADAM15",65.5649307804055,77.7963886820265,70.669265287654,64.7575078023632,45.1640108901351,50.0741619777248,47.3828181327581,43.6630310876559,90.3593409360282,51.0728729706368,59.7485964169784,51.9283341265629,94.7512991170264,104.035701463752,77.3241519855303,58.5221653613119
"PGK2",27.4479836766649,27.1990465344454,29.9098097677627,31.6014049021725,28.7159409010459,31.7888906329575,41.8476462651878,28.1674077117178,27.5739620281142,27.4332988818301,27.8004083697737,33.0105042756133,29.7072301882789,29.776476829285,29.4143732250676,26.2369930887646
"GBX1",82.3699199503812,81.6557132040741,84.4834036123847,85.0264703641913,102.144481955931,87.9028986139068,82.7926386888968,72.8680530656628,103.112070833212,74.8772067501896,79.1703108433899,84.3839391997,87.8487334314982,84.9337372589349,76.5841788381477,73.3227146463362
"AZGP1P1",210.888300281499,241.590816207038,215.923525315651,136.874115419221,89.6231512317919,153.720052483396,48.6063618675851,100.767762219969,108.245862616914,100.022799328249,133.189836084687,204.454310960468,171.714912761163,226.840820947524,262.240762522154,114.974047110114
"TMEM212",63.4103510571991,59.8938963850952,62.7370870952329,65.7428204270248,71.9070810788382,85.8903910842367,73.8585051970229,83.4613553965145,68.9769842988936,65.9102649275641,70.692293764029,60.9070535140606,65.1326052908197,70.6472229370657,62.6990501448347,64.8320730766317
"LOC101929550",50.6468204215718,40.3265435064458,39.9222934408346,44.3959586504571,44.1389310312324,36.8354275658391,42.4441960606238,37.5574248187566,47.6690799199819,39.9682924971958,40.4607447712386,41.967902838301,46.122041958165,38.8533644541817,40.1918450870112,40.6659571490709
"KRT84",23.3619558093116,23.95194102175,25.0139312121843,23.3502149413696,21.7279707942834,23.4583582903805,26.6869123240286,23.5156621865131,24.7862555135452,21.9972761245227,24.4705862380424,23.0696025549884,25.3727770276496,24.9153908774813,22.8697229381262,25.5081604029852
"ELK2AP",133.551752139027,138.983460858822,172.485899994132,142.46735672061,148.339134540227,99.9648300522701,95.4995554591425,134.12321712947,163.764641852991,140.282733409611,141.039359730408,149.070947654542,153.833998608244,134.388892774904,140.671120958241,150.04169854096
"MUC3A",51.9629977812508,41.6410229229856,39.531917348285,39.9035559717486,34.6599716769188,43.528952850539,54.952258119879,47.4269380164379,41.8296009925624,30.2596945183276,40.4363796489805,40.5505099656604,34.2980392493441,30.7501079817956,35.0333974718502,29.0736095585685
"HOMER2",1030.73794235587,969.760882022175,1399.88534776497,476.858041872881,55.7379967021496,793.801083681088,81.9366916346694,463.482826680363,1139.36724236499,431.045541872881,392.238520062936,868.459334664442,808.99660271691,1399.39796021998,813.28443231059,233.470582434149
"NCR1",34.8591303432826,34.6409061575723,37.7497094074697,33.9505817283482,36.135403143846,31.5380044771135,43.8366658851953,36.0206367926033,36.7640698912777,32.1395437925152,34.2195981512065,35.2054778555644,38.0604800775018,34.2541731763824,37.182244857397,39.5249692236865
"ADAM3A",19.2676258452568,16.7724015654771,19.0692788578595,18.5324686883893,17.6975182639752,20.2265346300091,19.3024240408453,18.7907991576517,18.3226192956681,18.352251576597,17.8909037624979,19.3279319340887,19.3859595359651,17.6347486594531,18.8131909725693,17.957182741614
"MKRN7P",37.1196896120684,42.2619288550416,41.3565556755439,36.5405537751617,36.0901922080148,42.7757758819147,45.5619231479495,39.2305489324787,39.3067119450586,33.6099586647251,38.7514006359858,44.6791358466028,40.7310212034854,39.0359903230899,37.1026689806946,33.8517284283707
"PMCHL1",18.7669496041324,18.6069828001251,20.7258490529914,18.343873354301,19.1062404611214,21.9722023637862,19.882287711525,19.0834715147328,17.1257233651559,19.5791351680875,19.1062404611214,20.0295602201113,20.5490479395523,20.3164658160206,19.1187767670512,19.4448443800057
"TRAT1",19.3229173214836,27.4928723673886,19.3513197888639,24.6202980807589,23.7117368099568,25.429123251162,46.7098255049414,26.0354055359434,20.2383418128573,24.7044000729916,24.4017126025724,23.1644019529484,21.9431522390877,21.4664819077741,18.730721299081,40.5574671043191
"PTGER4P2-CDK2AP2P2",51.0259760482678,52.3386236028139,59.3617828761698,54.1090192165505,57.6497982261443,56.6340244957548,60.0001024247589,60.454871673416,57.4873636125055,49.2613811741889,51.633897395566,56.3610518219347,50.1724775472351,49.0001844684029,49.5755117478188,60.1948363973967
"HERPUD1",7831.47544586768,8781.85475066362,8739.03522969828,4725.16151165627,3873.48304187289,6015.84039680794,2626.04741661911,5241.46252280052,4550.41959298772,5338.10033160344,4892.92984370463,6454.33658098196,8003.10508204508,7940.00206339099,7500.25765185483,4283.75992572049
"ZNF259P1",21.0478904107541,21.2292859457816,21.3559185358958,21.3269952979586,21.0037466751358,20.9600146012802,24.6855901993017,22.9030115677357,22.8286345834949,22.1904408790991,20.646532958303,21.5324171904988,20.4439759859085,23.3169710464339,21.8962774618596,19.5274387531252
"ERG28",925.757313816543,834.225649844018,1011.70179187288,474.011559572967,196.595184473167,303.670541873575,108.961343158294,243.829367468863,622.622679193805,349.382762318762,386.976207399901,745.239458495523,777.356058665649,895.233041872881,720.350410415966,524.931603585212
"PRDM1",74.8253858596776,102.592640948446,82.6618972761228,99.3863282235896,77.2858075824991,67.0378984689736,120.934605801667,93.7001593727018,95.2096559273307,95.1973593377813,86.4249461505012,70.6925135014421,97.9164674732579,90.1301243926317,94.1262116948089,115.76008781578
"BTNL3",110.35237260201,112.260937074654,125.934035969014,119.490900404693,140.970030997003,129.268912639053,122.383525535187,132.687095476148,121.506535937492,130.519095234913,134.740143769431,125.031603725314,113.604290868558,111.941156830151,117.921590318875,121.45746350916
"CEACAM3",31.3238182736772,27.1382873150702,29.229754466941,29.5380745784405,34.3270239241737,27.8818858215054,34.3267550175268,33.4982853764799,31.5204604868928,24.977128063294,30.4224985798373,33.4212768965886,30.2824694504621,29.7756572592102,30.7572319043293,29.1651457312865
"DKFZP434A062",99.1976740925744,86.7063303384597,89.4891981812335,86.4575491877813,87.018852035115,79.9132893009864,87.202451933645,81.2203968654524,86.0324538355176,76.6141411138304,83.9541495519833,94.9418876111175,99.4801107466986,94.7226297344153,84.2922761074938,73.5830371162779
"LOC100287387",30.6594521010187,37.5574248187566,38.5810215487693,72.2539993117111,50.8804680689725,50.9218514995942,110.362179817345,53.0167203160605,34.4800618934544,43.1602121370772,74.6006810335474,37.7751993302677,50.5291710942874,33.7921057789917,47.3860360102034,48.7516658291462
"IGHG1",31.4547800691786,32.4404166910372,30.6426110568802,33.6240551676805,33.4206661043133,30.0577966857878,34.4622111253945,27.0877519903102,31.0264051372555,29.6411632690062,34.6307358195707,32.4718631269454,32.6503306022378,32.250273036858,30.4279395650573,35.662992098885
"ASB4",15.3350356604432,14.7654875704615,14.9384746869819,16.256253590527,15.1793959641451,16.1091593105718,14.08304618269,15.4257612434469,15.5379992259555,14.8426587146063,15.6390638994081,14.9098008350098,14.7954202805525,15.5980480616724,14.7429288699252,15.0683319592036
"MAST1",36.9176278009467,41.1085511303866,46.0664122308438,39.9402329355333,42.9116601346738,52.1913234033746,45.9919619949241,52.82514751292,46.3323505551749,45.083111516409,46.3389391131399,42.1770073274174,36.6003345021903,39.4607631278316,39.5858425527201,37.9509190571011
"EZR",594.349985310648,493.233041872882,290.108041878322,334.170912706168,66.515109165554,214.865246737465,135.780829344736,301.369009367773,434.928718566513,307.316920214658,290.938752184078,256.999282136306,645.9388638593,557.483041872881,541.679485706108,364.86160208309
"PRAMEF10",32.7887746401725,32.072270475703,33.159515976961,35.5574822254409,42.4833756142666,30.0571574119182,33.2758610304506,29.6976836053385,41.3312148901364,30.8805344535277,36.4556599126099,35.1146936356687,34.1555976013635,33.7398940429198,30.6436561379893,29.9699959369526
"MTMR7",17.2154974268945,18.5572594458767,17.7697251148046,16.3979215110686,18.0213825475499,16.8828886091812,16.8578690515155,15.3672159935475,17.7616110718006,15.1918432138921,16.1934981118417,16.9111371254483,16.2820993267725,17.6374261987963,17.4270173943463,17.1847249143748
"OR2F2",18.3998207867956,19.6325018520547,18.5748139105102,19.6395004928992,21.2532161170936,17.7311881096235,19.3521659206723,16.3359623418231,19.3232428924932,18.7497276473628,18.8240882209351,19.3083857577035,18.9683557960592,20.0104288414293,19.5480158571728,21.1990859357574
"SHMT1",21.0520782965238,20.2258993527754,20.8708267349982,20.5098628057049,21.448741289505,21.4482726027752,21.6428523823582,20.3146433203502,21.1414266339766,21.8472752339058,21.9822350510061,21.0254260764043,20.8892554029701,21.0995296193288,22.4778383899324,17.5191094262245
"ADCY10",24.7801170160719,25.9102261186359,27.6884584409923,24.7551646919514,24.8621074628979,24.5663387329581,25.067852023537,23.0209474518104,27.97757743938,23.9297532327116,24.5963922087119,24.061344199238,25.4620340560971,24.4733853476746,25.1368388624182,24.5712768193374
"OR1F2P",38.3551160872175,37.1379140833068,37.3238217674357,35.2968461670161,38.1652628182702,34.9264140551937,37.9319392399718,34.1759916935471,39.2909602081689,36.5708110718321,33.3750454646995,35.6635447516128,48.3155832748925,37.7322145967892,41.6140314959952,37.8591093786757
"OR7A10",22.167139876225,21.2101872590559,23.2014312330442,21.7916591007257,22.600425438648,25.3743418007599,25.9575328083608,23.0126005743856,22.2309722784347,18.3820139978465,21.3858747167608,21.2101872590559,21.8260395756026,22.555117745851,21.1289571780905,21.1830895688737
"KRT3",33.9961781233639,30.1660056196493,30.2544315835713,26.170593717964,28.8647135395565,37.3559207100271,36.8433885212023,38.1888633148487,30.8347389674011,26.6333164997284,32.01074446829,29.361171213094,24.5673375775847,28.1223067823025,25.3237506744414,27.7860768453183
"DISC1",32.5665869106501,31.4186744578305,31.5153177275489,28.4386638720504,29.2502611619614,30.3932480940671,29.5919791786456,26.3365989171616,36.1990623057053,28.3267467800526,28.4521743776902,30.3812925054372,28.24139258172,31.6099827314915,34.2466711748598,28.7756424306585
"CTAGE11P",30.4252199656588,25.8481309634542,26.4020468649276,25.5975239630614,25.2685482720579,27.0483611113326,24.4907163989121,25.5246033321927,27.609037430283,25.278580166582,23.0878141268676,25.6598957097793,25.7190943414855,25.8481309634542,25.1893163455774,23.367195518771
"OR2J3",21.1578903929363,20.6635867100491,22.1288067678086,21.7339663948995,29.6350614180032,23.17280936807,22.1541330108862,21.3448750022252,21.8913357802869,19.5970093026138,21.166609979871,23.1216067092373,21.0192161227669,23.3313794114873,20.5697883091883,24.0505628685584
"KRT19P2",43.2460377303744,42.3786166047112,44.1873830130849,40.1254834200316,43.4897380286229,39.4408111335768,39.5701561429153,31.6945757318591,41.6022289110862,45.3387808881168,40.7798131758368,39.1235973429994,40.7783738079399,45.464843090229,41.7810020560971,44.6684489980006
"PRICKLE3",32.1976385441318,38.8089236526186,40.4518686800563,36.1879537929625,35.548365281947,37.0545261892142,39.0279466700492,36.6342706097917,33.986832510485,36.2687497211104,41.6397711941244,35.0552291158546,36.8329876554917,38.0267806258159,39.050562909845,32.294567731029
"PRAMEF11",63.7116746886868,66.4288866559184,67.9063507786919,71.3802301867072,72.1022738264377,66.3846103239648,59.4124123634167,73.3599359794247,74.8940270342368,59.2981895810984,60.288832983764,62.1726090931582,60.9613594546054,64.5528064079458,65.1606801922526,74.542601599428
"LOC100289473",35.2355129538779,31.1096901977096,33.4942031734225,30.8684041814497,37.0463997446603,32.7462884585566,33.5641107883026,31.679704815206,34.7457628024333,34.9088505537295,33.9816893479312,34.3906260338067,37.5248193098174,32.5089963671473,31.706140931285,38.6695874318079
"NTRK3",96.4679375536408,106.807955976287,128.802101698627,133.6551716915,172.465154261215,141.515926913625,209.248685358933,111.890121604335,89.3286513166543,202.667457655913,180.289354809764,108.43022113671,153.241614999092,124.625987483796,119.377507615142,169.798502995854
"UBE2NL",867.358041872881,780.119135253869,866.278404873409,684.906901673193,761.483041872881,616.865410631127,534.596249824983,746.665516447287,851.437642340578,703.171264236058,637.790627223027,774.738512261963,764.95637078282,779.545541872881,771.707713356197,741.108041872881
"MT4",111.013795992405,94.7117701885919,122.974805150515,95.3236481564994,111.562515099477,100.264334872466,88.2423327455268,82.48301683134,119.716586477137,98.7571315772148,101.313268597251,108.71400950988,100.084190908289,95.4619495668168,101.176943743369,87.0472590437984
"ZNF227",173.991482820538,154.469522419589,178.120692674315,111.729080082894,100.35381722108,140.847337626639,117.176670685518,146.630181134796,150.53280767848,168.738929202218,137.901847681293,149.008582835014,148.890367488377,162.854583786888,169.120433150035,113.037040829772
"HIRA",474.75905367216,307.496169783633,306.877726733595,411.097082889979,492.847467250072,209.445876138856,289.750319124673,306.700191650347,500.823551209767,380.164997099247,364.777739396087,376.109033811167,332.646673146996,394.174399041249,341.123167387109,345.210517961408
"HLA-J",961.249107485257,2047.33801861865,1268.98020700474,1004.67621099471,1387.27335934895,1336.82931141363,1053.45179187288,1351.47904970243,612.304023755306,1506.47566598265,1393.23473746185,1181.73806784586,1602.08434663108,1390.85563397075,1100.65738106922,1936.53108547777
"LOC101928278",31.5861484292387,33.432732200397,36.8645679556671,29.9456628123648,33.1471185400566,29.1233199040189,35.9587849988022,33.3970344739858,30.048374695903,30.0737522040869,32.642786944841,35.850996801756,31.8975206135101,28.6543121732762,31.6089506034397,28.1865448458904
"CADM3-AS1",28.5953176077093,31.1061044192889,26.7263747278295,36.9050796467911,35.1496193280925,28.1123703474765,34.3601725195092,31.4671514496063,28.5378342938837,41.3430810898125,33.0304147658191,25.9656332236096,28.2322605281018,30.3202189077765,31.1664526671264,32.8702266421033
"HLA-DMA",415.932390665691,995.056778308831,480.566665109826,886.400376861805,1219.0324876413,809.642896971076,1509.9912063749,1208.35804187288,674.292925474342,1265.81377264671,1026.5592713967,495.415909026559,642.060943515387,606.514291872881,772.015189410704,1796.68540328688
"FOLH1",988.075952921925,688.57174229507,289.261140386828,134.940720259682,51.5166703808804,118.311592293288,54.0372254259478,70.5627350052096,121.190454215467,86.1538199628419,64.7735125611048,629.73704030956,133.387305196397,368.192350761121,95.5942075125644,175.525620516917
"PTENP1",38.3760668450153,37.3907700680374,34.7279480599292,29.8152233567675,33.689382990299,29.6393172197422,27.2707988688735,26.2877007341905,36.7667249482433,28.1808637685057,46.4358290134316,38.3170366270542,32.2373403935309,38.3939146978456,37.6844355352389,46.1505675893789
"IFIT2",75.5646705616976,91.0646142005754,79.177327047017,70.5466339118344,92.5151990959609,70.7326883488392,74.8594787396168,71.7315869049186,60.7654049159942,107.744294650629,94.985594190106,88.0015898766296,112.947535430781,90.3562293378244,102.418216370059,79.9906161196641
"ABCA6",21.58273887081,25.8959447373856,21.509232123852,28.9145141091017,40.4424132959122,27.0644079744319,35.2063603546191,26.7499429720228,19.957073237965,27.8229012077069,48.5494311099811,27.3352570597363,27.9510548534018,25.7168656722469,22.9979293116733,33.6514454886962
"CRX",27.0451579102768,30.295526524049,32.7048462984614,30.2879902057111,28.9618782697179,34.1235627842351,34.9638231971742,29.2537827804941,27.5695223291671,26.1977352264039,29.0132263846995,27.1015623683924,29.6782152632028,32.9502294523586,28.8886799877107,31.3741076082441
"MILR1",31.5613226950261,29.9536397844397,30.5810725440959,30.6111380099231,28.9234834816329,26.5089701996184,44.2766140692811,36.8122678166027,31.1223761449563,31.8476680566878,31.9313168221711,26.0039687526373,32.3055054904841,29.4062601362004,29.3179361671368,31.8245654623422
"CACNA1S",62.7397209751113,51.4339575460597,55.1369411602472,55.3278715799635,53.2097074711528,49.5386672488762,60.1268060181433,48.5744252396202,55.7664163318955,55.130832428807,52.2510612257667,50.7109302141686,51.8829671787596,53.4166135570109,53.0926206128388,46.9984191187547
