"","GSM506013","GSM506014","GSM506019","GSM506020","GSM506023","GSM506015","GSM506016","GSM506017","GSM506018","GSM506021","GSM506022"
"BAHCC1",51.4712313719191,35.0227258454559,86.7930061388856,39.369014384604,37.2452190744697,23.4333415552856,33.531292969349,33.2707041869627,15.229566156998,17.246039986691,23.0235879042335
"TMEM160",163.581576523118,158.267896142614,110.607438292918,119.506097592771,98.4819661175174,78.5445713329186,108.625660907257,125.948588748294,107.221310930433,99.7285023692633,109.404574788072
"MRPS22",230.648072292511,251.472297523947,201.603008420699,253.850841487932,267.661897183564,295.590713102463,271.50962365667,262.027109227211,224.822631706771,182.095085693387,245.640576490129
"ZBTB38",51.4395648283272,46.7765255570909,46.9602794700773,5.06856222143572,51.2947919489932,83.9661652876222,78.2189562284516,44.4897246551014,36.8634020356531,70.9420487392495,43.4791852119253
"ZNF408",38.959601321132,22.9002031205862,28.1645017363838,134.395991231199,23.7962049917732,19.0686945916757,17.3203853932706,30.6684750433805,20.4575511494783,27.2972636974117,12.4479706853304
"PGBD5",167.798140440762,117.81365293765,156.801627182364,58.4202789356765,163.286044077229,130.42515164186,129.538122275861,153.749954598249,135.477901586459,113.361586711998,138.030775344041
"CCNJL",45.0360876727687,40.7167308132697,3.72167045107849,4.38649854752225,25.8889194944383,10.472335618349,35.4946630830382,17.4870541313387,70.3818273543174,28.2652349794755,56.9579749942577
"ZNF331",79.4825307825351,82.2487096432703,90.0188528738176,78.2279808898806,85.8851963586868,69.2050533203722,107.940821174104,85.8693811983912,77.9703559767485,74.644013063618,62.0627274474081
"TMEM100",22.0394230829961,29.4180994804914,37.2980644936315,3.21599849505209,47.0348769234888,28.7330129034653,60.5507910216872,50.3338478301197,60.7086184308249,31.5660080969561,32.1590606370685
"TGS1",70.6840696794072,65.0477507537793,42.1312653015893,10.3114679867032,48.9675517933966,78.8709551709388,68.072876836219,47.6008884928936,79.8326187632722,31.2733457554072,75.5053460349784
"EGLN3",62.1670005296634,68.1709120048381,59.0465248143112,42.010343242336,81.3842484488961,54.2243014452849,97.9742623664961,67.5075685125593,90.3564084978652,76.7439715681106,86.6004274708839
"SCRN3",53.4074238445417,34.2552283687772,13.646791895667,27.7542045187301,28.1645017363838,49.7004811174293,41.7934881787841,30.6887500172477,42.7572182284537,30.2306719160822,54.8453067050842
"PHACTR4",26.2551309923084,37.1315647507172,20.6815565396107,3.90574667688435,17.4027253598599,18.3781546037091,52.2554556888199,39.1479300836254,30.184106408525,17.7581930976666,23.3787553382915
"PAQR6",4780.62657315467,2831.83948348051,5007.5587744455,4017.42594152082,3866.62875757026,3023.31196234335,1452.91302877795,3834.06681759048,4596.20200154767,5928.66460394978,3450.43383953128
"DNAJB14",1.87303878440786,3.69367813334646,17.8295286222086,35.1649411316747,14.9892670663858,14.8907464535535,11.6986842212999,4.79976529293805,5.28317054714252,44.0320741168912,9.28698579448836
"ZNF654",22.7826915147599,11.5225955580479,21.3114696514737,43.4603788263949,27.2603003342557,26.5820385247066,31.0090973249123,8.26257356067111,28.188611903597,31.4039356227443,4.56469932473376
"C10orf88",67.2485088148525,75.7942304517088,20.7912816776296,60.5838892173119,72.6486230041354,43.6095802655773,38.5286518785726,53.9946313736382,65.8698138094001,63.536854955457,32.9220149931602
"GIMAP4",15.1741299084759,31.1291606971383,63.7490772785702,43.6651860240824,46.4750636414324,33.5419953426933,23.5526668856742,45.2453903711851,60.1616898490996,100.155437795741,28.2500731559492
"MRPL46",114.816978183806,139.235613217133,109.946865646695,101.909569373398,156.875121705496,112.372496778443,116.540958147142,97.2713734337568,75.5166975029889,115.737196527223,41.9509828884737
