"","GSM77362","GSM77364","GSM77366","GSM77368","GSM77370","GSM77372","GSM77374","GSM77376","GSM77378","GSM77363","GSM77365","GSM77367","GSM77369","GSM77371","GSM77373","GSM77375","GSM77377","GSM77379"
"MAGEH1",710.940961255716,855.136062684069,854.377107459356,868.336583630989,887.053460428909,835.500852467726,791.993654247747,744.991781193131,833.399081293288,606.102516457545,517.068109778322,758.837951711427,365.495845275594,483.32519786859,590.341032168566,485.084383151737,458.63035542975,708.540938701516
"DUSP12",250.545816041461,330.248591651461,289.159234601529,252.760141355666,324.265106960337,231.46703834732,299.4820309612,281.710553870987,303.693796470752,241.842881918189,282.58814240246,245.316973702001,275.808304250291,217.925903461742,216.12818381857,204.917571392758,161.116266525377,216.777005082208
"MRGBP",105.998376714422,116.871535386229,117.7041132251,91.8366547404799,114.071618215545,110.082802812839,130.091427475607,120.236439343917,128.68192236524,107.934014944401,130.365323126734,124.2640279799,136.487850919619,114.615231915335,100.763707473911,131.947730370258,99.2364653934884,127.823920188055
"TWNK",87.1686699462019,130.137593678949,123.184190241303,100.38817383489,105.940040870851,77.0573122206157,132.999207567914,110.861734125569,124.999648117428,114.179042502452,125.415637934216,139.644785838301,102.143791006075,88.8639272368173,68.7266817567456,104.354217562895,189.193036096415,101.477533092845
"HDHD5",314.283251085518,365.351223717307,458.440472428184,294.107067456677,415.710316410036,393.79813457255,424.589790890347,311.986412389295,381.727408802045,355.304147207017,223.985643170341,420.830167084908,296.874801346548,247.254405284358,296.90632676084,253.567853762792,419.193036095906,364.093271950269
"RBM28",173.925433744652,202.808444487378,225.540756486333,230.386760452021,191.2848117409,220.401898998842,202.687250333817,187.446318198351,207.581924984798,228.915258318128,214.927807769845,196.802058586565,187.658928098967,164.731071019785,238.030098119507,213.565702701384,121.901792033453,211.901878844767
"CISD1",236.298546514116,267.838713034239,440.076374985467,297.873207816016,405.970813873684,326.428561773536,325.996566468234,338.706030070922,350.915258318128,357.187732785656,300.247454540391,432.223134655191,271.627171520899,269.871275627611,242.780938907124,265.123724539159,283.609653744339,549.410320254227
"RINT1",81.9248013554989,105.605114600329,121.267144925373,117.712250141767,72.0654733671084,97.3901513412025,83.2460392848926,88.3249774579,68.2208130992091,138.698527539491,88.5199630895492,68.6999402202011,72.9584039217167,78.5869036156778,80.909082927663,70.2075069558758,77.0137190853162,82.8298584602359
"LIMD2",33.219278254846,41.2634208179655,46.287864316604,36.4921051843497,35.1944641991498,29.8201581987346,47.5560912832979,42.9951842328886,35.0368950033809,38.7023307602547,35.2246520824897,49.1160615363546,61.3316861074051,46.9617717755876,39.8224380806678,53.0000464761634,70.4133765216018,38.7616343497886
"LEMD3",542.114725925534,635.752332667775,511.693036095906,649.462892083929,579.840621237064,550.63748054035,589.926164355863,590.992901980925,471.804147207017,650.852355649173,575.327005137604,376.365803814605,474.780833138134,437.86680663221,602.71547387365,497.212326839129,309.017413990327,493.176640406618
"ZDHHC7",800.788183567792,1014.85241242559,926.672225898943,1024.52636942924,999.98775514636,856.832581506946,1280.15162702632,923.390461006473,835.453098529803,925.878961977093,918.275966231523,1128.65518662222,861.762890557003,780.292872758704,832.407080154089,872.060749630412,904.982027289737,952.823703971535
"ATP13A2",94.5982208678792,99.0514428562676,104.897180421701,116.426483545082,130.970913945753,139.502980226901,154.906346902674,122.329467699877,114.416502319076,111.210644376879,129.95506638825,142.743961180385,123.744381632249,139.44080776155,126.890760876779,148.240632581435,156.132059214964,113.48108988058
"NUDT2",106.886647421993,113.059396552094,112.472422930286,99.2647947541376,99.8218768212977,108.040972357991,109.721544163257,85.3702363643726,89.5520642201797,121.345073257773,109.569666068751,131.804233060181,107.530021258755,71.6401647364387,101.42261228821,102.408961964543,142.543394345166,93.0655719222454
"IER5",263.979825858068,261.296650461909,311.748591651462,337.493551096585,168.735166388844,418.386458471951,285.514813890228,228.561651172783,145.937968102425,674.132566761165,743.975699435858,372.610618804632,535.703811834936,271.66171631693,592.562168237986,542.52636942924,307.304235315674,377.364208333045
"TSSC4",168.248591732198,173.180411656528,293.05045599924,207.402721093808,231.044089670703,243.581924984795,210.576337733785,194.359702762715,168.741343840579,179.473864863522,189.395686432978,306.99929046828,150.383814209518,223.102730837634,196.213134489877,178.926034258049,431.90205382421,231.756644888505
"INTS12",339.385850178267,318.391001871322,296.233588227903,307.27143956689,457.090308926004,272.6609479639,523.885025492955,399.766269447182,362.486299120287,299.022754348272,349.411995118999,277.690678089793,297.247182591922,295.278979376943,347.789854392278,352.0196504608,170.721638553367,300.750806388998
"TRIT1",489.246948487905,623.748591651461,547.702225662392,491.680251443435,429.709318842487,511.825354121553,531.622105742313,472.518967653587,500.603683383276,547.272641976255,356.340050015828,442.804147207017,263.924217846243,386.080850365593,351.526369429239,341.029744885403,317.081924984795,446.784517291571
"SUV39H1",115.938553799711,109.702115951957,127.038731581705,122.307817657332,115.827871339335,116.929458135306,110.861734125569,89.9405203874334,118.395494456303,127.84126852867,133.612151313396,122.454696669252,93.8861760099883,134.700719897064,107.097499616004,108.563820215408,150.571857542789,126.528536304191
"NSG2",147.323750024572,109.458972065192,138.971163685251,117.676171779196,108.305859239859,124.815463214356,102.996295386971,123.831051353186,106.042515011501,92.7093964148628,146.007136473001,144.752004001305,156.299143853917,130.894281633809,133.499788659847,126.410969038518,108.251488541437,131.525821274874
"NRN1",186.471585224568,185.814709665253,143.828265854209,140.331704905752,167.340434794452,152.913135884798,168.425371601128,127.171223690876,142.505630535647,76.3055027669648,103.35120364789,159.078917444881,92.6654358960723,102.550712172844,263.470813873684,99.2771163869976,90.3589059828833,129.859826567605
"DRAM1",134.059560573972,194.537717700136,171.166321481938,180.42499422815,124.32488471329,117.416107726637,144.791743604035,121.405958496948,112.488524405159,466.774255333586,273.540884496419,270.295894684096,322.516731653401,353.184153846359,213.810281356828,358.804147207017,158.304147789024,209.526369429242
"WASHC3",708.9594768923,668.164011922356,870.404855565115,765.11559830916,1096.78204665615,731.693036095906,828.818971660109,721.035019072645,818.712167951286,605.407136159366,517.39118411581,649.058058844145,573.493619931033,670.578243286669,650.693036095906,568.019274707516,401.387927605261,655.099379192976
"SMO",167.736142343597,128.339071022406,142.983326597553,129.859826567605,191.534316149296,130.933035735439,194.738757577023,172.378595585903,221.815035287196,115.879427168642,134.474431321554,143.319121572868,115.365255348466,152.708028939249,147.965966829802,130.134752043126,154.970272001005,158.527178981023
"AVPI1",309.577761995811,266.804147207017,368.033912679361,310.880679622067,401.781444028292,386.354992461249,291.643718427442,317.053255386582,248.546793669648,549.23839647455,328.012369765522,394.907046054986,352.633076119416,350.349232685861,348.411598949147,321.440135362796,375.335852783382,370.348644500034
"HECTD3",313.38600682947,307.227177811986,288.176957107548,278.322639499849,292.726262688457,315.091292187123,410.081924984795,300.823665349522,279.833579737446,343.693036095906,488.168820385399,345.344910267106,455.196369587062,545.970813873685,329.944798882629,465.470813873685,302.014673636184,329.203121769366
"PLEK2",482.078653549278,588.785692855137,583.450427803549,450.894106384551,601.25402573594,534.173704053538,564.690910646902,492.374682071732,518.060470358501,409.323998625354,629.754122682998,511.004474143128,416.470813873684,500.904522469314,496.294252343889,459.898116658215,411.550719848191,571.02636942924
"MRPS33",878.525038613671,920.951458481463,1032.9799439013,849.85003203565,1381.20410300067,801.536929754679,1129.58060561047,1139.63044390135,913.090854523394,716.472533825541,884.973944198668,839.056832513851,659.915258318129,791.161820994918,780.056785682497,810.970813873685,592.921559521288,907.860054441046
"RAPGEFL1",48.7241619338231,51.5942347662923,47.5679113941188,46.3870051153452,37.6849720072764,48.0812217460033,44.9472751822967,42.0495295935138,45.6564641280033,57.6821164577381,69.6258376328246,49.6623424495531,41.7215510996665,63.6049000397278,57.1762679793773,51.0327229759543,52.5397423036504,42.6602403462999
"DYSF",219.634175517227,262.303898474167,232.028309675907,203.098510191227,240.691305071125,261.173931847424,250.883274057219,219.052181750372,224.359702762572,272.003038225797,310.576265351353,259.201598494261,262.904025477114,326.794100636104,309.040545477768,336.300408353494,218.38779276709,310.511408226505
"MECR",135.018553067098,137.197363435193,152.049426257138,152.560291806564,221.905428198697,154.56787751967,177.594610063156,188.081924985506,192.267476478361,127.090245360508,181.200113626139,178.231529406289,188.808925586937,178.743397622918,164.963952745,191.486355561234,180.655730595978,176.915258328635
"PJA1",984.132189727325,1299.72610141721,1209.34654920046,1069.26892890408,1871.38033508037,955.47436217152,1442.58606001771,1110.92936076694,1386.68032528606,784.818013292954,1134.02636942924,1122.30414720702,721.724532392747,854.936866538176,1016.92941377453,977.632559511453,708.565225445371,1317.64267127171
"PUS1",87.2034546030338,106.272290445589,103.796859307952,93.1701794904,99.5076389171978,99.9022480274792,99.1830570885507,101.26621735769,94.2833244583957,130.248704790061,113.805246672791,124.245882882404,97.6204675992421,65.4822053441571,95.7755308698799,97.7830941093232,116.41104503483,93.8581795449422
"PCTP",245.121342532065,216.186947465449,223.845449774506,184.996799225009,325.248616093025,205.788046960632,300.148431547381,230.262315723708,279.390178886966,228.693248008127,237.873653771503,283.775682588397,224.352105597366,224.586224377145,253.82066311318,216.534502245004,182.509530179782,255.985191327283
"S100A14",731.935533599674,647.55714268025,701.955192260593,850.817142976438,1089.61166768428,692.925959566102,879.739588644356,940.401228818096,668.48734871947,1282.01631536653,1165.43452278975,653.522944107418,2032.7997063731,1313.15184477994,549.699008496683,1466.87434085837,1259.27788195489,764.769391419338
"VPS28",1003.78101850638,1057.21033501689,1400.97258430129,1006.5615819689,1789.16524294765,1238.46053483219,1551.78593136379,1355.38874113729,1407.20539326634,797.030657650042,912.344862594079,1417.69891283882,822.221402244805,1058.5293928721,1152.3306231879,948.063182775646,1598.52582589819,1287.41799082888
"SDF2L1",349.088810883991,772.304159633461,886.546885316822,450.47670985767,882.974545440583,1102.86495054633,1080.72011147794,954.672430616818,1961.31482102513,291.658689866392,161.324124988719,904.872576435955,253.193036095906,274.627891259233,929.288328871482,290.748591651461,1145.32758601458,1290.22539755437
"LRRC8D",448.061510050264,513.359702762573,435.105512439984,383.620803125106,557.798001874922,455.270152331101,477.397421105041,555.003204246641,663.068280717971,296.417288094316,319.122075588298,472.535993057631,285.560795323882,333.822964832147,393.341335815743,337.822241764719,300.46660121295,481.564751835391
"SYBU",257.849044030434,319.444154806051,321.846985165889,288.790359077922,208.870494397772,201.293887251361,251.295579619254,238.667753709722,230.320795564433,124.504854568765,255.148301462888,225.776935308754,130.133896449083,97.715829808711,214.040084994967,109.461292669705,129.049707923303,228.389782068173
"TSPAN15",111.022074700118,75.4067273662183,145.14220058198,133.54321838995,173.252632902985,126.924052784959,126.757084208426,137.199406312373,183.560994802202,162.102884515783,80.495765802735,162.964169246796,95.3753099268791,89.6025007482485,127.67624583562,93.7798173664224,102.039631498558,175.666246938564
"ARMCX1",678.946619738779,623.577250111571,703.965864071561,549.67667143219,572.923820269545,690.519261050698,666.530757077521,570.208296507841,472.028510813885,494.718320692355,415.887546671848,352.444460768221,260.184372754167,268.748591651462,540.303751622542,290.646111746787,164.30559244435,394.44281309139
"RAB29",229.320200323726,116.557085210248,112.472422930286,96.1461236124894,170.204248742031,182.630208281109,210.204269948603,232.693036095906,185.289968409039,83.3890143474566,147.298166144631,52.7503895625868,181.470813877038,158.453010480777,100.036205697778,166.07042116514,104.143263650944,94.3641686071043
"SARS2",198.856598485286,200.93774163643,339.199077556377,211.811270037999,273.59530309648,267.565221994598,234.797627545624,260.233160663671,253.460862530227,270.037658519417,243.886671808407,313.962018384802,201.64150278382,319.484754980002,238.61885311526,250.916521840467,440.081408691886,262.699215895099
"RNF43",119.454890774522,119.027035075302,131.829473301782,96.7315146195386,103.569802214769,115.391512129163,115.023726875351,102.674447293599,109.189043919402,124.336136351624,133.204631751713,143.932667959727,115.953273617958,102.112263948683,106.829020926169,128.741923416768,146.018081869234,150.693038841109
"NXT1",276.219487271857,392.263156010292,422.196648306389,386.706144988728,423.541832747188,356.666602020042,355.19195412556,352.39340450288,297.066738249755,341.838958417473,331.813008362378,357.309569297671,286.316794760288,316.811089989385,368.436024775207,292.470813873684,297.669050323998,389.369533580396
"C1orf109",79.0390273037262,112.010869471898,101.842081216983,82.8147716449283,86.5032343057313,78.6857859882076,95.4668706106162,104.779062585729,68.4625127687167,90.6466173596482,85.1523132965328,78.3893555601386,64.628597132546,68.868667857112,57.4173372718519,65.6765412788894,45.1936661718295,51.571085477004
"CCDC51",305.190353791141,346.556347771117,547.390709039467,350.662831607454,486.856034760322,365.936866653782,490.383576954155,454.934522546015,394.137480540351,279.359702762572,280.857764646647,367.046937218965,350.142046397639,376.221850353514,279.330741226214,305.260920300343,357.15294483905,349.721692451995
"SLC25A22",59.4962176482388,90.3266529623665,77.4272009286668,86.9745924253812,90.8386014857041,102.920986594617,86.4218354160146,94.8196003421975,94.4781416424529,94.5809869234051,100.447918000252,101.0111044491,91.2599333633162,101.12374173887,98.7059316478355,82.7799545477909,122.807482038581,85.5352488797237
"HJURP",56.0699555997349,67.7772671478644,64.7174300692176,76.0470536314019,75.379290682401,70.0027207457971,58.5719016529846,77.8471901809017,68.4659398262451,84.9059724577486,98.6478270063186,100.553712051836,90.2369846600525,112.505210963985,81.0927872868649,77.1235780588042,77.9531603933903,103.216698060581
"LXN",425.153504659724,426.233943279929,641.123274302316,346.324161602552,491.043632451159,496.223534885081,481.251578365312,381.934430539532,399.206666325131,334.657832568015,386.430053675357,482.250466611064,269.193094911774,303.181162174592,524.484746824484,299.662297933971,187.947888451156,359.058974734574
"PTRH2",262.891706793657,282.135446759228,388.637480540351,311.079325282256,297.087690514606,290.541208526402,277.715235207309,304.484964290345,280.631582056281,314.703923889801,329.27475291342,302.465718085635,288.246955194127,267.885956628978,257.032097118071,300.094488099543,359.36765628725,314.600188150573
"MSL2",242.119283414543,229.217672636957,171.161520547803,178.856083945811,248.226340497301,216.729446391911,255.693232712582,214.359702762573,305.049923620731,126.51568701302,164.758106730602,179.743419953495,166.0710356883,213.941433409599,176.673445630025,194.80351288582,180.844110430165,182.34956279457
"CDK5RAP3",1319.62010636533,1642.61954093213,1773.98295633505,1523.20171425084,1908.70915614279,1803.8886482284,1923.71435332687,1562.60026724854,1944.02666322507,1304.85970276257,1453.9912209638,1590.38161420291,1351.83062864522,1265.60404991566,1587.91525831813,1525.05819648349,1984.95380067326,1884.87796268306
"CENPM",36.8305891401719,41.6142580444611,42.5982334664211,39.0148456259535,44.70220754078,37.5628986143382,49.5296720177099,45.7836515328632,42.9399077971578,77.3883486436387,57.5031275953779,61.6004434595366,65.0692651602024,60.1913762097955,31.9522005862706,70.841200588974,105.951073670945,78.0437569096793
"NARFL",163.001373975717,175.73198544345,270.581924984795,204.607037968644,214.090686240635,251.224973096661,214.359702762573,197.208180303823,206.770452334679,215.52636942924,211.321100551241,297.694250083254,194.727486876493,226.127562433944,179.547278315755,188.993767582116,368.190680311551,213.204424554143
"CHMP6",156.877479134991,174.709259938417,240.924620506601,202.919152631784,241.143497320356,237.058118528056,203.59868073239,215.680659473108,201.915258318147,221.480119648702,227.427537501437,265.076837123273,211.092465933265,266.028737293184,200.034395036661,212.978912237499,437.617941708056,240.748591651462
"PACSIN3",104.547095442043,149.238539355371,218.589593600239,157.78959798314,159.41292824133,153.797627902091,165.325821957818,144.969609280439,122.804515995267,172.381020003556,157.867369059234,167.292039809053,102.216389790214,138.894330503437,138.324160976925,155.419130184108,232.162028555304,165.842405883908
"TAF1D",180.572171243633,322.785610883053,277.134092895267,207.969131499193,172.428324658447,316.1588365308,244.406099579149,236.036040642826,188.748591652048,563.003212429983,295.812867195781,262.219216433203,247.096342607854,209.393377808507,218.334479639202,265.214299591076,332.916943331862,258.846374659697
"ZMAT5",134.154578968277,115.091985990791,141.307704186468,125.62415829296,218.805376221787,130.034500505543,149.102779313133,158.26115455339,182.109702765783,111.340650025865,83.19048702035,118.759686752437,124.611714437489,152.802177136755,135.678125391286,143.591236230563,168.234740967918,131.526455282417
"XKR8",523.380212641833,609.060940214548,628.036805149064,556.281242677805,597.107495715046,470.057130897408,598.613596936725,600.553841182779,605.837101313026,595.110480710255,503.758752442516,662.859635328542,553.705075579923,693.553880681978,485.45314749543,505.32675415698,771.029352100295,562.189586481838
"KIF20A",35.2636250388524,43.1513139704536,43.9379937135293,40.0013933388007,34.0004868517488,44.5066817731146,39.8487847460795,39.7180095952726,36.8398842152758,58.1242919069702,57.844609991495,53.2938563440361,45.6695222582785,51.8454987689435,41.1920115123801,45.6648725464514,48.3547031274426,40.818938794573
"DHRS11",160.233909392351,140.593037253036,151.718132861466,184.137480542268,194.594766719175,156.026370428054,204.61473888843,245.415258318128,225.76267320803,170.804147251959,379.408538000303,217.162596642558,302.600169926683,250.316284069411,189.896864904394,331.922777040676,207.243442696269,214.610924904105
"COQ6",120.058443301114,134.847577815915,154.369724171254,146.89977033661,164.457176742834,126.474374147816,163.342452341575,141.861199357734,158.189176136964,142.842665060461,149.570847452848,154.450129008113,127.176549455001,106.579320109282,128.511004528643,133.382948838759,139.766310259696,153.925960107128
"RNF111",436.469680686328,491.971047386436,445.3261313622,446.212451451145,407.66489166989,374.526369429239,495.188380897712,449.995318130275,386.392578702738,513.302080111381,460.763586252983,304.359266760616,321.304147207017,347.053494260541,392.196357956045,387.260340097679,312.633165428902,411.856835086351
"ZNF574",246.2603219174,252.376353074169,315.944213747767,313.752840064904,319.557872498311,261.362014444835,375.774661002824,370.318819159505,309.581924984795,292.65182615833,321.637480540351,374.125200050223,380.822201353758,322.114338767058,239.533143452004,340.648365182071,507.409685439985,374.431671044149
"STX18",274.100588498579,371.196192688948,350.578576892572,327.703727934276,471.614625338763,316.637480540351,419.661920155148,329.490254300101,463.776358457859,296.960798207542,329.005311397281,348.112994366793,301.770897963145,315.782382215973,311.308355060413,321.6981035257,343.788068735255,388.693036095906
"REXO4",266.617415065109,297.550454414999,319.293764880159,249.470813873684,352.164802452195,316.576355847776,389.373130018217,324.892657589505,377.847196939298,352.839465691016,326.081924984795,344.637480540351,262.649602177666,338.893748096457,279.845334909784,328.376128695235,516.747789095837,315.577377456788
"NUP107",436.945220042234,549.888060019203,433.989994670906,483.515309628837,424.970813873684,422.272241472542,521.007774583773,437.083255366024,449.213968220724,487.366549787183,511.92784162175,429.480714681663,383.081924984795,317.202531108284,439.796823220779,447.132993418951,275.636178046163,430.448934709759
"ANKRA2",510.493518897406,397.607836399753,375.609017150401,442.047010411026,332.13748054035,366.169830168258,440.004782686033,446.298553626357,342.038375138161,445.782257536247,370.114064348768,219.451840844193,315.13008896037,248.07339407827,336.77060717832,360.446069426547,140.860508549622,265.512391651243
"TMEM39B",204.693036095915,188.854763161282,198.152081612403,180.909256027232,249.369794644667,168.237473670984,243.289073591481,210.708056955548,204.093988327285,133.696077669477,250.604836645145,258.8009556475,212.60207033665,221.888481177504,231.870492241632,241.052834751264,164.081207563326,202.643989026777
"PANK4",192.026786294355,237.314470245882,309.248591651461,211.934060091187,233.165940788158,200.525282689873,268.854833535251,212.84055134371,232.650292150379,290.611555157233,267.304147207017,278.989160155398,204.349658735653,177.87693489868,207.239190313261,211.03200959508,204.349658735653,259.555552954337
"DCPS",150.416328985178,167.624352011694,166.155203916605,157.275042789341,209.917967735082,158.370349391118,187.888244850599,188.964423594276,167.399752895169,194.297884088914,212.090309041747,186.915663282619,195.132856826047,170.229686595737,179.686542700336,180.401453351529,176.745852724039,151.935194975489
"REEP4",157.044215439626,179.349469263391,222.355940354327,164.280622985453,174.64883153596,227.544558862685,219.089722253437,165.206997088322,180.261886823072,242.275460669277,195.508864465125,238.884084610749,168.136104030754,175.470463677573,163.776800283223,160.703149930181,313.748591651462,177.307828195474
"HOOK2",672.126439782178,796.917225973334,789.46337639868,848.343747361676,821.686543516504,853.48440442942,921.457575371257,825.527035641606,840.725116926807,727.51493849547,887.693036095906,794.061610558937,504.442231571405,626.359702762573,682.964572770262,664.851100701382,950.155005274747,831.048629259696
"CWF19L1",189.114779629318,133.2486605592,128.495687704801,148.684784805545,207.724807985071,143.922161784692,182.304147209787,163.727179223473,179.126100498895,114.371481091166,171.938932450225,131.080314329683,159.654149193154,168.961017463716,159.556869425333,167.511984660814,105.46502731278,133.144167857042
"SMYD3",782.847395833211,954.693036095905,620.770152542785,462.437635669694,1032.06424083713,1145.41525831813,1105.38371528357,934.877942717355,549.182853260106,520.431778880206,666.263146045026,494.782996961862,460.641577976951,671.470813873683,1075.87395825706,565.220269116614,438.311282752116,621.193036095905
"SIRT7",187.637777568609,196.950858705877,215.658746756614,191.243278927846,215.404599148984,208.507290468347,269.804147207017,217.003265658567,205.534595493352,192.109077443858,217.003265658567,238.804147207017,209.459686399902,250.91669713851,228.336666436865,228.033486324096,293.779606514723,192.29481174924
"KRI1",155.837463463104,130.871237140464,131.455527258589,124.523408141619,163.404466425686,154.658982934797,183.937887076546,133.693101237795,170.137480590481,131.425647434809,138.157599908666,172.097285624988,133.9787070173,146.007921378147,126.212673159118,142.871842851584,204.790189425628,149.343178314633
"MCUB",121.486511328162,107.466959281535,110.89376527082,143.624637212283,95.8644734727716,145.108972324945,139.628947634463,113.83429735781,55.8640814351982,512.937042544363,328.311794793915,221.983884133053,307.526232592181,362.804147207017,244.859702762572,234.336011222408,187.584963733941,159.28086893516
"TMEM51",78.3340089423187,88.3667311031545,104.397337834939,100.367624181659,80.2251055743385,78.4385778217945,110.200512090019,98.5398756920649,86.3917823743888,144.375211851467,86.3878796907362,134.448064570515,180.605013227946,127.420154726334,120.959793272758,140.181592137133,136.990559416747,127.830931120955
"FHL3",158.849434963629,156.308067536601,211.526369429241,177.165635470508,185.64781519877,176.215456509963,181.250553444759,208.390714581467,222.892368492188,161.386231690727,164.342337155898,289.891568182812,236.865039628847,248.665544131382,208.212523075059,259.662271589843,251.763988200591,227.172687616729
"KCTD9",197.137480540419,172.739707717126,168.348200269337,288.356328664072,147.259620945676,208.046456681642,198.510953666243,173.768139440009,113.500168685151,204.015668699414,182.526369432009,75.0556329402075,154.58910396398,150.022617144,211.197287761153,112.602861692088,86.3216602200569,125.248308440377
"PNMA8A",645.553683106882,628.363969519454,671.841468276379,407.912969812426,689.655858197372,536.581924984795,487.516344072396,423.053166510689,957.399296201266,514.748591651462,562.195158622863,422.37194806798,245.553240161166,287.460613463443,431.794635497651,341.395305898322,384.97634874261,716.669707956349
"EGFL7",264.632439395514,299.214960510199,569.581924984795,277.704328052835,385.211000576459,344.859702762573,398.804147207017,323.461069650976,489.338005989196,231.97227736045,277.248591651462,518.519693688816,291.368321826725,465.895393873606,305.857120006322,346.836481566745,553.464817554152,412.210327318336
"SLC35F2",186.465387533336,203.315182722277,155.850792077287,171.887363614474,166.880420844014,144.89442015777,189.407127376214,217.248591651461,151.492348693058,402.932162447341,499.143268842737,205.915258318135,369.827557222576,391.134385108058,218.025539540559,414.346367826829,143.137493763471,171.696672675011
"CEP192",258.579023961201,205.651755665558,243.73173592674,269.535903490696,217.258816856376,335.061712071999,199.992601487196,157.486857554988,186.962716294081,251.13748054035,200.3597027626,134.163515236003,157.07007356604,127.737313733171,248.531161322982,154.661425304267,140.137957792017,179.569631907322
"RPL26L1",588.442058260624,797.125519560575,967.15709498566,729.877937362534,989.35479271788,736.125546952831,800.304147207018,859.068452641079,710.944518227514,710.666686961091,722.708807272019,843.636681579954,528.925615458771,633.136642268053,655.359702762574,556.376767938121,694.684216859726,796.992061533947
"FCGRT",764.425254393983,756.800952891629,889.793408041485,727.130123868356,1158.78207301044,888.421565449605,973.135109379844,929.165258318128,850.317005395724,543.335102978786,462.231050892554,1141.18457104288,432.161642820483,776.51212227045,955.722520355051,512.580184399963,931.248591651461,842.388271969581
"MAP3K20",69.0204565476997,66.9510547586761,90.7939814194257,74.709842494125,70.7024775274443,72.8848365932569,67.2259322725901,74.2449066142682,68.0900991752377,67.7896207488602,69.8629711969184,82.7138216772186,72.5872971093549,77.191804238637,64.7157446043182,71.1084850194525,119.626917082526,95.2005166587516
"TTC31",334.248591651461,339.38333689751,329.248591651461,346.769539361096,367.748591651461,317.314527402428,392.492886868675,300.95557215732,348.262559204833,314.60160923771,310.23189763399,341.254209184309,278.330856452522,317.592936287457,327.081924984795,309.545112833065,242.376748131453,334.136219276323
"FNDC4",211.081924984796,198.533302091166,193.399581737301,224.48537545619,212.312875359369,219.893952593402,164.192899052969,261.991219227429,171.953334654224,384.291220426099,270.397593457523,266.415868360872,362.606250113279,346.748591651461,352.613155671573,437.168543099433,482.014573777619,317.843787202562
"ACSF2",538.623957003015,539.821839880142,692.644705521912,517.581924984795,746.623670489348,678.466593172042,641.017048591448,663.476840248416,576.976621573345,281.915258318129,363.710179091317,524.289570518069,255.978262355872,200.058698855987,464.782293483605,237.188187252761,544.654938536798,531.219838990171
"THOC6",90.406143662346,102.224234128396,124.064508805156,181.024554352582,123.82207089836,215.015633013845,127.202914360866,138.572731568746,99.1665870934247,150.137483804568,150.472734509669,159.304537787608,120.276627794567,139.457663294294,252.705636487459,131.607006436458,226.804147207017,119.430683382051
"PPP1R13L",134.635823861565,185.853037770424,185.877900564001,216.334112054688,145.963505619947,198.805941386638,159.442631965415,172.849884349448,143.882806056978,312.552347801311,282.255990646378,217.013987840137,265.415258318128,272.00745988717,205.18780656747,305.228010252306,231.818050779359,200.678538371482
"TPRA1",187.436251888473,189.693036096395,356.774694581523,209.732235644365,293.977446007738,280.020744845087,294.819951124005,253.082986764333,239.63748054035,202.081924984813,205.648205940943,334.114665858759,197.549253990678,299.495347354471,240.681146022064,212.740483047878,402.103236769043,217.958474038684
"NOC4L",91.1188256509314,95.5911898781235,162.905155356895,130.235395644375,122.316043688791,163.673048634965,123.693356473547,108.062395430115,107.620255358543,125.193281983962,125.646446743177,145.740482087436,115.660697216485,90.9053261966739,113.46811437534,117.125415114154,205.463130470631,130.102618102579
"RNF25",141.074893007904,136.74789729804,193.336625084792,157.847767890631,178.306460242905,216.471632952257,197.570248980611,185.271164821475,172.668717096301,140.060261050326,189.961146759889,220.324809232817,130.853060157171,170.099076807145,154.248593196278,192.125168197346,293.09122770294,175.565196805694
"ASB13",164.641481588726,191.624371145958,233.650763203707,174.242922564952,201.432325041018,200.140867561879,167.058182697256,152.762432139558,162.637480781337,156.35081046232,172.459954505589,229.871526017072,171.139735809128,169.786253683752,179.081924991122,189.679797338887,197.9745675099,189.526369429728
"TNS1",209.554511697412,165.926070321015,217.205472450538,222.573975189473,184.137480542268,201.188659063989,201.193036095928,191.252236894457,209.85741230899,162.3940588147,162.24930629006,191.981360848198,159.656865565645,155.071650752323,206.618469934052,148.152909851061,134.756012312602,186.132941109226
"MARC1",839.194109111721,1183.34129657616,787.385346485001,860.071257599012,1268.13505746916,870.372820408961,932.990065251694,840.160232874624,1093.97145033314,431.678279170964,506.528094147629,580.581924984795,379.693821374626,484.356658019622,1005.33962042786,411.561573927988,528.364228672079,808.995512841756
"TPPP3",111.452295149205,112.824345183326,113.537523950474,287.647509758775,113.981905093091,181.66425355789,112.003756503053,77.5946651501099,75.9171287838357,76.026343040803,57.0315474214748,169.211381787377,84.3246845805804,128.390610726123,297.888996216717,85.5529945309624,109.157286079673,134.341457943837
"TRMT11",283.252353793583,316.612255348262,286.193036095906,385.237609553344,347.328805116359,335.662335247981,303.985575903029,319.915258318128,266.984577820644,467.639167969027,486.265082129541,133.510278974581,349.193036095906,273.415258318128,393.560405740538,359.47952393377,70.1185349885738,258.353003501585
"SIRT1",448.081924984794,334.548503278686,303.48081277151,420.599874079038,277.913497598181,387.726254886309,249.115095643867,287.183111422251,198.163982053246,359.803434138507,281.668223768759,203.964538228532,226.629760468985,210.707639967297,287.785009330166,253.694072615684,116.592730856606,176.697551655051
