"","GSM21215","GSM21217","GSM21218","GSM21219","GSM21220","GSM21221","GSM21226","GSM21231","GSM21232","GSM21203","GSM21206","GSM21207","GSM21208","GSM21212","GSM21213","GSM21229"
"CETP",52.5368995714859,50.583349585949,40.9951907015346,46.3790118505729,51.6991541096194,50.5848175650605,65.1370963125062,51.5269687706454,61.9130805021521,51.6629410014887,52.4871508519668,75.0011465772669,57.3226957530191,52.3415406740759,82.3270822678592,52.5737252803625
"SELE",11.2900008351733,12.8681541569724,11.9617775137371,14.0920886625093,11.0069922879099,11.3228341625989,12.225252853132,35.1914068119898,14.5443468279261,12.7672425698496,12.2499300741246,12.9957582687555,12.4336778776067,11.6733188936253,13.1758308950864,10.3512953808151
"CPA2",59.2758531463038,69.3641947073644,58.2148958861882,63.4010496300637,51.2506372202514,55.5106444480253,78.0411509839439,59.18598282843,59.4681510724188,65.2852377307522,73.7904650573724,74.2333491582322,67.6085184892872,70.3216159757177,75.9627331883204,58.6781357875683
"WNT10B",252.822710223779,258.325804244956,255.363214481428,273.748475786177,281.23360977884,261.263390428071,323.666754763978,270.515779808354,301.449771170814,260.378252771102,195.648983568496,328.990841239418,283.224988931435,228.097141951646,340.705097073252,181.157314597052
"PLA2G7",19.557033607843,20.1337065096165,17.5884995387387,21.9341604872875,24.8399867802152,19.6868682288094,28.3637296650521,21.8506284669379,22.3732362423083,25.7214425823749,18.3334407749432,20.6084631996226,22.5798782010066,21.5165189716247,23.3015725103254,18.1259100709265
"SRPK3",82.8834806759796,97.3487647921464,84.8199088615328,98.2182396836696,113.1697418637,75.7687152805315,130.835284845962,92.8236131712464,97.6837463636024,128.945512401872,76.8489561431428,258.777237406471,114.258383315227,126.460444521441,118.294950585334,90.3166375779106
"MAGEB2",23.723512751891,24.823603023355,23.7403716810718,25.7066260958969,22.8699150153262,21.7223426808977,26.1173596748048,25.0956413055352,25.0158742486228,32.4172582239828,23.0421016536988,28.7797876908793,24.8357655702142,26.0844717961845,26.0782718144805,20.6675919711879
"VAV1",49.2506751663358,47.9546720980579,46.8480509150697,56.7579156236677,48.095208585407,47.3458934427534,61.284835005335,53.4543256004374,61.5100888820185,66.1901062054613,53.7583710747865,48.857773383186,54.6360889770101,55.6310464577205,59.5318531528295,49.9896827522841
"LMTK2",36.2090457734567,26.7828630796209,30.9640339714453,30.3942510893578,31.1212616049747,35.3444182209457,37.2251476313621,38.1874690221963,32.808816397174,31.4431365820502,30.8635765128665,48.9006669961235,37.4596873657029,36.1302808168632,32.8422080004096,30.5799512019782
"CST1",16.6447163523014,22.7910449000012,17.1751353054865,20.8650749710051,19.087438099578,16.8883744474584,17.2487079481033,18.1528760253293,23.0142121048473,18.7609207305888,17.2937213511404,25.419854797223,18.5392222236372,19.4904985332972,19.0082792353737,18.9674794430979
"ZNF507",80.6194751265177,65.0868714594943,60.8474355723792,76.3587561037365,71.0931186855056,75.0435968688156,92.7941279646065,88.034255454579,76.592998427044,78.6563191835379,85.1927504883223,78.6789065007697,84.4370584335117,88.7516683550852,104.342953913757,71.2408978574934
"CILP",90.8235810097865,85.2427200373999,73.278662959053,107.400331977017,89.484705407382,86.5508563132669,123.215245595149,100.071315868725,103.919932886554,114.839992510325,88.4600397390291,138.5029278608,99.0169954656318,103.298653468809,125.250754697302,78.214925618099
"LHX1",28.9201926402615,27.9923620532518,25.2343672572306,27.0192694682234,28.714105925088,23.2699358498664,27.8484195123667,28.5805958787757,27.8014770631685,29.0326732457413,25.3420902833532,36.3817241873199,32.0550939133349,28.6657042390224,36.4198412650636,25.9132984269023
"KCNN1",598.604295134068,629.198947276353,297.005345290562,389.31872515505,386.903925837389,444.385181686115,328.134717523245,425.051269582102,310.809355350824,365.6404296156,274.053869779373,291.126535998863,547.297996723127,284.942302145726,441.570187503136,223.208205519614
"MMP17",362.335059815027,157.360721587708,166.501858754826,190.500910347834,190.844679229363,181.292641321305,143.549914319379,170.422541192252,188.117569067953,135.664085916554,149.863934049322,186.788178657257,129.970628099834,143.185359064515,206.871542274184,112.787759587867
"LIG4",42.917029340743,19.0992618625295,27.8000945736733,20.2156513617736,28.5721069417892,38.0026236561299,20.0370514569632,22.8597698329947,17.921213131757,19.2531435764785,21.9274841028045,18.8380130777754,19.9778922656229,17.848639181859,18.5245773916197,20.8543008064535
"YAF2",38.524342036038,25.6097090378609,38.9610588561083,27.5599528582807,29.789692664989,33.0396118902734,29.0625180772489,31.8761210738039,25.637464790895,30.2949446223041,31.6341970393007,31.4820002371822,33.9786345405008,29.6082037393412,32.85993307881,24.744332429125
"SPINK1",25.4480584628525,21.0345611269014,24.1421861452168,28.2220352850365,26.159738583943,26.7371380363577,25.6096144114808,24.8795128698804,26.0715974699931,28.5700584419202,27.9689471918407,30.0700253223261,25.1264035754395,26.9674350430741,26.2511830938591,26.5692056658366
"ZNF136",47.6291400139637,53.339984483214,64.7942023446724,47.0966972807153,36.1447978819457,54.6124190653025,56.519550198717,55.4370578057679,40.9707010251684,79.0079192875336,47.7719583448973,80.1367463477577,56.6634780630023,71.3181233001458,57.0256481349542,72.7148983498802
"KPNA5",11.9830550055881,11.1395558850127,13.6963370015922,10.881386804995,12.5756756479829,12.52538128778,11.3819043535525,13.1174088045343,11.941214378311,12.1023300588746,12.6531754403176,11.1846181520757,12.9733519711116,12.2558184704763,11.7263023303866,11.9144496688311
"TM4SF5",22.1038656443628,25.8829343497292,23.3135740633856,25.4509373579455,21.4983467989858,26.078225897928,24.8226404763337,25.174437033431,26.1962893259501,27.6079087015787,23.5618643283586,36.3702446232267,27.8326163246935,27.0700131879462,32.7024332808236,22.0476183000551
"TIMP4",31.6018431178534,25.7531694319447,25.1199108144579,33.2226717540127,38.0545719717197,33.7159302855429,34.501894258281,40.631946861369,33.0304953576708,27.9211850574905,29.8695562630383,29.7965911823633,31.3822595001218,33.2715717350195,35.3572417296081,34.3522611346996
"PFKFB4",118.054435776201,130.163731220346,117.179831120057,119.63078074597,124.258245954362,119.921515624794,116.950607977325,120.485105261234,134.608997555099,144.860276223474,101.979940302624,146.032031046243,142.99218319588,124.338234492428,149.59135461841,130.719538512722
"MICB",28.6308605268091,33.0705468767466,23.8389824904173,33.0213880096767,41.8687972252816,28.6305839298372,32.2192260786024,28.1850264592075,30.9685699175549,46.0725345010434,51.410737060923,32.3001653008243,37.8343312586111,28.5471354445754,48.9225608568314,27.398191974219
"PRKCE",56.3061545623317,52.6889892584767,46.8195052443147,54.1439725924253,61.6552831849829,63.9853903330421,71.3802979291515,64.7985139822281,76.9560413589245,72.20879756264,53.6091809022171,84.4100545117011,68.0195947596914,70.5968835431043,64.1219960945538,67.3072741417385
"MAP3K13",45.4409059710515,30.9196391210112,42.2311257705792,42.3468434107056,35.4415069606985,42.2450267570364,35.7275927560315,36.8620142411291,30.5454590330079,26.6751518110563,40.2293255728227,30.0014442803262,32.990024300331,34.2458398686173,28.5231678502439,35.8415150342839
"DLG2",35.4091400729384,39.6503276255258,39.3261949260405,31.0651508349957,40.0826470714176,52.202584465489,39.2668874920147,35.737742085502,35.2624010021436,32.653602246412,34.2636889706209,36.7889277549897,32.7980046338184,28.2584539919918,33.3376039211199,44.8826644424657
"EGF",24.6578775467594,25.0906078360773,23.2515069678586,27.2723828568327,26.1520508706615,23.9958613128465,26.6207801224441,23.7677248292084,25.5103200975109,27.5858847969945,91.1593012928394,25.4583260676938,25.8597066164508,26.8858948511513,28.5668244349935,23.3875261579379
"CPN1",61.3872382096737,69.6858120888442,64.0897820395328,61.5114024827445,58.8830253359625,57.6503232770867,75.2540226627299,70.0471639740944,62.4873836771927,68.3192616637197,56.3479336213803,111.683335762886,67.0315540338223,68.4497515333698,76.2538791592876,64.1370445814715
"CCDC9",137.151498050995,146.967565961937,112.531969281274,125.352566517728,120.327731930962,104.937376000825,140.866030374514,131.165927359917,149.60880904311,161.313022501004,118.42206010518,185.646956783666,162.821822302314,138.575029319982,155.891544711913,122.277221278594
"ST8SIA5",118.522021332986,67.4865702745922,53.2439828728418,60.7882792189237,63.6739538761067,76.362807958895,58.8085554454193,60.5815833802453,55.4049647566026,59.5364067879759,43.7616828874732,54.7153430806575,47.6304315018974,63.0357094250556,60.3855298161035,50.5103384123927
"PROC",45.7951726935609,63.5582313928046,47.1585638881878,65.3951192190269,59.1843070223425,51.4647328468302,54.7148685921713,56.4193170067073,66.404833344619,51.0153091692925,45.2053977082372,65.6854689391428,55.1926704571306,57.2654930542626,66.2287414631003,45.5715648086559
"ZNF239",55.667638146332,42.4286348947894,43.1468119593917,59.9938068996721,62.2574476288541,67.3276423302704,71.2967697563415,57.4836504259316,56.4628537206337,44.5113051150833,63.9721479066281,58.617469025234,44.9245407795314,58.5378364955146,54.5806894127367,49.584713307722
"ADH1C",16.8799071651345,16.9362296331853,14.9456711263229,16.6758695977145,15.8851921601071,15.9868530932401,15.708664229552,17.8580375444592,18.0862972635921,18.6021791997231,17.2068634044107,19.7970870701216,19.5023560692045,18.9247365518928,20.3925292548089,15.5870342126335
"FMO4",152.857347432888,133.010418519291,93.5214508744571,162.600884540572,152.636684750779,161.918461058301,224.786276406229,154.637383626452,164.675091288282,169.553264898801,125.675075785125,200.54889702801,168.459265733883,179.579981990956,211.935401353083,158.120846860944
"MATK",189.034045973277,105.877025623484,106.715426704808,105.543975097247,98.1575740024348,95.9930845897276,75.4969196651136,91.540362978099,92.5338175516645,74.4961640604222,72.75815032206,64.7627473207503,100.507850981249,78.6922143440023,104.427077801759,69.9845634856429
"LEFTY1",75.8727301075956,82.8762639923107,59.9730071759958,59.8979873948043,59.6259407055357,64.5265857757187,75.8192568585798,66.9681567845315,63.9932785179268,63.8670622532364,58.1327555741614,65.9851328452828,64.637360038329,52.9627804252262,67.6108586829573,62.7436323237638
"GCM1",17.945092585457,18.9438017058322,17.6605948883669,20.3017195026369,21.4992721091485,19.3913377963341,22.4072515669653,22.1832289903395,24.2813143764126,22.4297923401897,19.5673029569303,27.1905689159912,22.68154634855,26.5878988304327,28.6262070966545,17.7289730153289
"PRKCG",36.9266028010378,46.7142229969921,35.7780833993623,35.2059500715865,36.837433696183,56.0264203680573,36.4751297776094,39.0402081488068,35.6324304534558,35.4751583440665,35.7675859600853,45.3482362785908,37.4821113518209,36.225177626775,39.9306458359811,40.5433529856034
"TLR3",23.2928080900866,22.7767023076545,19.8685446347097,24.1089133026303,25.0177111152459,23.7403716810718,26.6950331929394,22.9171822001267,21.1113822837172,30.3695162023302,23.0662456450516,26.2855148423137,26.4326480598397,25.4930163551286,27.1581310077599,27.7360365547123
"PRELID3A",123.235143946747,132.851234209472,112.246684065753,118.875140249798,134.010686100832,102.781226326772,129.921405717425,109.569510031869,107.603966800597,153.996798058497,116.17198075011,118.112788575405,119.743468818376,117.585242065193,146.355276890864,98.5852570369619
"LY6D",19.817659157903,25.8633559483436,22.3287899758393,21.5229381773434,22.8433218566746,23.73190943497,22.3320172152125,22.8495242127206,28.1042081406084,21.6619090114523,23.7430094239909,28.2667843085322,23.895040885119,26.0853201139959,24.6520932013979,25.086263689349
"P2RY2",37.303112251912,39.0295160498918,29.9938993428868,35.9199427580322,35.0859117650583,36.6273258161694,38.7203760961335,35.7806243515788,41.4585482791285,43.8318504147793,32.7914915217684,51.3986035091475,45.5628019876998,38.8420954645592,42.6785091192041,41.1124982819954
"PRKY",32.4687747018321,35.09169011724,30.58572599041,42.2435759795953,32.4858838049136,29.5947710984739,40.6991042641764,36.6015227649926,41.9452008875517,33.6106052829278,35.5310038807012,46.6582418385946,36.8435661038508,41.0498862148925,38.8125165375627,32.364422666665
"CDH18",331.46993492303,439.386898056653,330.680100430522,177.355020828619,255.911268084351,232.980021007483,173.9040092746,136.23763018078,174.531561552038,177.569036903275,167.834788498858,178.54360152154,231.282303777326,132.98503632716,175.040878905659,108.435213754038
"ADCYAP1",27.2594937647405,24.4034255979811,40.8281446232587,24.237881004816,25.6261975248961,29.5870053219151,38.2872396841217,27.0122404852475,28.1191243591414,31.9626176822943,24.039806095592,38.4974394929779,24.3036262732032,28.9501130667415,36.1649412240283,31.1418563383695
"NEUROD1",174.100390488121,250.686268256545,56.8481283376089,108.184256959583,153.63274899374,161.00987714187,77.5819638845889,102.119243778253,125.394462579551,73.907744851759,127.913975825736,56.6238419504164,106.300633501726,45.4492715927807,49.99820571405,78.5985183741985
"NPHP1",11.6016347801315,13.38031536139,11.437395649958,14.0891484834021,13.0702782615228,12.5800086706177,14.0064381447878,14.5074184234135,15.3906690454925,13.6548298772496,11.9158408068906,20.252317379495,14.4853186089667,16.5947772991028,19.4839200186342,11.8867436585495
"PGGT1B",14.7563228109792,13.3761559592815,12.9264619583052,12.8209405560735,13.6583120310858,14.2845648051414,16.8807057620173,13.7220364301564,14.0034605879062,15.6077303468486,14.2784510159602,14.4676244321132,14.9726230682093,14.2284621003905,14.6503732716193,14.5952855044288
"HOXA4",46.7764386117773,42.8347608477117,45.459010468069,43.9889483336749,48.0287084244008,45.343933925423,61.0482530150106,50.2800529021297,48.9666070371577,48.0756432167162,45.993892347681,52.8820079670029,53.3981062360828,51.2963786402992,48.3696947876411,48.0185515693415
"RGS7",1658.86601434716,1425.24224109445,1233.89683413949,718.322610758224,863.848963692477,1253.22064293462,510.435621961541,720.140271413942,543.702167682217,516.212040396219,367.689392934619,136.175298368252,729.368111037095,199.329922841989,260.92882517344,572.073957336714
"NTS",49.3200695017634,50.4544828784585,27.601533441966,37.8506912674392,43.7301553552597,83.0070302562856,50.5436994898771,83.0282070756672,44.9123193857349,40.8275736934385,54.9747226771828,38.801522994313,46.6317054076542,48.9429093375452,53.0445727124624,52.5939223682777
"HSD3B2",47.30626785157,40.7395775248615,35.7810277582778,38.6235645202787,39.3767297301377,36.24061869423,50.6518870655674,43.8393020809937,47.8194023115529,46.7396635744014,40.1844515403976,56.3181285286663,48.1649004977766,45.9237372090298,57.6050889155326,38.6303171921244
"IL18",15.0734417057061,15.9532789206444,13.8471436242285,18.0380809355037,13.9828061634646,13.5198400026817,14.3592751277193,13.9235348835087,15.1570913188816,16.7036479556682,15.9581499432735,17.6109299826584,18.151712237517,16.6174986186649,18.2882949806539,14.1778812363863
"CTRC",66.1167888771268,67.4421250969579,55.4134133919572,69.9843554600417,65.5099283697305,71.8366526426924,91.4073414514347,80.7129419260223,89.5306858336,66.4165554610413,64.1311602793304,116.452464823459,102.473000490907,83.1125600809013,104.670333988893,57.7860309151309
"ARHGAP22",131.329611291994,152.251024406773,102.084089439283,151.322238934693,142.613444980678,105.654459661808,129.875575616358,125.314657435359,131.697927726494,159.039681043676,110.420180466644,208.249534179809,160.079149449745,170.645416031136,141.705931595429,102.716212853167
"FAM155B",111.330134832307,150.741063014627,138.271226923896,161.690110200385,141.418879986255,125.362323716461,157.224392763875,136.681627687835,157.243917962927,176.432438880972,149.597954547811,180.383343369854,218.820674446053,180.336666152443,170.387753593798,122.704393814525
"PTHLH",16.7810933003688,14.0450567060215,12.4355906110093,13.6234056431042,13.5889878717104,14.3751115589023,13.7722244726383,14.5785773944892,13.0417786380564,13.7013366687879,13.0460481660411,15.9592849118604,13.6923168025643,15.7030994648538,17.4232177367067,14.0954839747679
"TEC",54.532776478391,62.3433638363214,48.3390191171618,44.6710867072147,54.0534666237358,52.6058554065042,60.3404662765393,57.0254493457852,53.1846163635641,52.4319557255707,52.9005444917255,77.731422592207,65.2595076901227,52.4600123656027,66.7499937111105,48.8829583102417
"MYBPH",48.9888264553517,49.3136404714858,41.9538457875685,60.9190803158598,49.5985943329261,43.4606577338402,59.3565327008163,52.0947537222733,60.4862148615949,57.5300345065042,40.5873986759685,70.8359780122331,53.0207213014993,58.3678078329387,67.4324687200724,40.4399646625283
"C8A",26.8947321724507,27.7359190371014,25.9821356270509,26.6689494565256,28.6161823658536,29.4941534482615,31.4964241149352,30.2447172354094,29.9835038379838,30.5523163064736,26.0347935306138,32.4633357649154,31.4999867505352,32.5046368963472,34.150266967874,27.6470929510676
"RYR3",457.397202498219,678.616857828365,219.022414688911,329.195161243082,413.028002614762,442.425536250707,269.023030798586,356.470835632697,523.761267934618,258.839441047303,240.79735147554,170.248571250438,262.632687700012,324.888894816133,226.604111609596,483.191079204587
"TRDMT1",36.9915417378023,37.6714830433724,31.2311117761572,32.597057654366,31.2044991090551,37.5390640316339,37.4741173323559,31.6533436358214,35.1678220130834,33.7877195819922,29.3219234791246,40.538622264237,31.0101538647906,34.4427395260711,34.2477072614233,40.3837414820876
"CNMD",59.8053613877907,61.8779994590254,56.0780071620943,64.9058273063175,64.3976345564893,63.2184704572525,82.404139501485,72.2715796428319,77.3296156844206,73.6721628016384,54.5229370257045,100.310319827876,78.5752899093414,71.3059842408585,84.8239679910435,57.3729828849717
"SPINK2",57.8717602799897,47.0626079650112,43.3776530202745,39.3048786196275,47.9369707993168,48.1974743052033,56.8225765155722,44.1356486370506,52.305593561359,57.1446960554037,40.5794008834881,51.7846684162988,61.7779087560091,52.073400856001,71.8147418367412,48.8432587157067
"PLA2G1B",20.5257007765916,17.9398137379938,17.0347962018465,18.6258035424694,18.0518300315984,18.9814123710335,20.1122492907542,18.6553649953111,19.7330854502142,20.4588727525268,20.15113150243,27.4042202568725,18.6905000768018,19.8443742760444,24.5802431825221,18.2970533514476
"GUCY2C",15.8091386448389,16.1650609533712,14.6788675873718,15.2224969389064,15.4673870204031,16.3513189442109,16.5531649197673,18.7533741103296,15.8763954784143,16.9937632353016,15.5237386239786,17.8095698129056,17.1843378112179,16.0967842481662,15.9759408516384,16.315612187165
"ZKSCAN7",27.9805158039183,30.3482137416022,25.2740195435593,25.1737763608121,25.2412382169289,24.1225125088229,24.7880067813964,22.8641256711708,28.0586842969095,26.9177342458508,21.029571968789,26.5780785930918,24.447439335497,32.9930161348488,24.9615464887583,26.346145088741
"CRLF1",75.8082639525854,111.423978332221,98.1030636299802,52.0977226332809,56.2995716276702,103.900995925024,55.0786428923286,77.4720714425608,100.016349808608,71.3764108506355,89.0873321080813,81.7998513416761,88.5273958464313,90.5218498040108,98.3580794868518,118.344284157969
"KNTC1",21.0864551043817,19.5328927579622,20.619682504751,26.5987105309336,21.1669496314448,23.149344453978,22.69007231332,21.435650042115,21.6947758291752,17.8832796732948,19.0418817499722,20.5983312254843,19.3724800795502,20.4924964908717,21.4935225709015,23.4875243150454
"ABCB8",42.0321563390407,55.6311713392958,52.1544785081362,48.8265592758016,46.7547293377631,48.400716012536,51.5353721046405,51.0679020505134,42.4663135251557,54.5827440318721,47.7027284068581,51.9558402302257,54.8756533087472,49.7391230855356,55.1671808794699,44.2486458902848
"SMAD9",26.315130047856,31.5135086911089,26.4211885841726,29.649023763758,27.5448640134292,28.2354569482103,30.8070537534911,29.7519631715557,28.0390119473274,39.9327446561745,29.5897443082023,48.4894839133286,33.1953632351489,33.052026372654,40.8013676438607,23.4995295964225
"RFX1",21.7647440507539,24.0525380407377,23.5126671369854,21.5559446619211,23.2119710406764,23.7612661070475,22.8748122193133,23.0943084701797,19.691656710481,22.3653741926494,23.5660277838606,31.905263401783,26.5213150239201,26.6115853047275,27.6998955132898,22.0280173019153
"SYN3",27.7692314158858,35.390661736403,28.5782468342768,31.4395819569572,27.0081342779396,26.415577860643,30.0561520880945,32.5334514767081,28.5230608714546,36.4103075501656,26.8843831563513,38.9630953278627,31.1022628888064,32.3089604578533,37.7700026033547,27.0512047811232
"OPHN1",458.818055043646,955.119817374933,475.036267934619,689.558142934618,668.411035479228,598.895308412657,665.290343205291,886.969734808038,825.699931774103,1122.16620570408,785.136267934619,1341.9871034611,913.814572400498,1049.95258220389,1438.82428926997,634.742235367335
"SERPINA6",40.8793688560867,45.4230574669858,43.076040994888,48.4689609382775,49.4246422134164,49.5735710165971,53.2674035854248,62.3269580250303,54.3470324987797,57.5682916627211,42.4222200208231,71.6699722628567,53.0273384835894,55.3318267674915,62.8965385609759,46.467218876452
"GRP",53.3983468763435,48.6355907292904,37.1920792577562,48.3796463871371,43.5719603282658,50.4787385099071,62.4758378458084,48.5672501795675,68.2862614918233,59.2314335418089,43.901899986415,49.856058029238,89.1184767096987,59.3910059416699,72.2959452685376,68.5710366375364
"EXTL1",147.630690524741,136.126306026488,103.726238554477,103.17592196558,106.483765818652,136.441977323512,92.5597702534993,109.421997978404,106.787229101799,76.7194021400645,84.2838491615575,100.614183922058,104.377000123442,96.798838130709,106.888485070064,94.0214816238428
"SHC3",132.609892092675,460.568335185475,273.405017946854,311.322821416683,239.631682478119,236.414192186183,256.77160077779,233.605607186873,222.103893068193,232.605021143717,144.961333507378,239.909364696621,235.309724620061,169.845730262356,166.536722833406,130.115250237994
"MSI1",29.5925241472271,27.1259214796754,30.0169514040396,28.0870387877309,28.2183572752089,29.161048117177,30.1847751199114,32.3063797787941,33.2002759209284,30.4560367122601,28.411564930935,31.9021959127257,29.1832582151193,26.5488144124775,30.9198830081621,31.4720991749403
"LIPF",27.2189855940587,23.9458763432863,23.7693265706907,26.8021211296944,25.8843217537848,24.9140781699384,28.9085735957593,28.2117421126686,25.0574379506102,30.0836675012399,25.8040491723803,33.6687852441669,38.163638037755,29.7345015393007,30.0444417240437,29.026128931439
"GALNS",144.964646494249,124.61158320019,113.397700835896,143.512700759007,126.491881929627,124.606474614651,140.81077026764,129.919195012083,99.0134824584442,129.185024797209,145.589541474855,159.469257802342,109.147611305887,167.053113037644,158.112582757723,121.437085006316
"CXCL6",16.4983966061992,15.8979045255847,14.2828358109456,17.3525740961444,14.181972648536,15.0341226476017,16.5824111786671,17.8120067910945,15.7358935806324,20.2244981900837,16.9922567560263,18.3394019028243,15.0730597281113,16.6795230689725,16.6949401578254,14.7998013530606
"CCR7",19.1901392645578,18.9486548030688,15.7507590220563,22.4255169574812,18.0463448112871,21.6519345869523,24.9897482256455,22.4342736131304,23.9755895846495,22.8618879248254,18.5853884922851,29.3182958348395,32.2627245882102,23.4840976322361,27.9384560737422,19.4202023715844
"ELAVL3",109.304337557245,164.397531899503,108.886313246878,150.884909625926,127.580925688425,117.81810022306,114.721978186652,137.35745373904,135.257539003748,125.957328201747,112.775768149961,208.978788752626,137.616817967707,124.258365646979,132.158043650881,92.401585564939
"CARTPT",212.784947686482,191.089555216143,67.0617527258369,80.1363240500335,88.5076631259865,203.802981544898,71.4115402266384,95.4601658047879,86.2157799951003,96.2986553174275,104.092117214385,95.6044207156978,85.7441303228299,68.4296575971885,92.5629343720361,182.950277088856
"NR1H4",32.7904758212295,30.3215910089646,24.3672661475104,27.9702954696624,26.3966778738408,26.7211134186456,31.5459990348065,31.6025064549088,34.2048970522816,31.6132550482436,23.0003365696381,38.8638883938277,31.8256491215411,34.3810740011297,37.7231991737166,27.4977101301173
"LGI1",319.111267934626,444.912709881278,456.547925131901,207.459310157998,391.514389777926,312.064893087883,271.004488814138,247.403740710311,348.335125429628,189.255417383559,585.345776060174,138.240724300638,484.44564293462,215.177732183631,207.639188800547,362.622746040809
"APCS",27.2396971106895,25.0916540710779,26.2106397987301,24.3728357473384,27.0155941752105,26.4770015978408,32.1589998123483,29.6096317951834,26.8370923734787,26.6554095964701,24.7157329706266,35.7854340444738,25.5716114515911,25.8395291163213,24.7712370112358,26.0558879402494
"COX6A2",48.5381098814737,40.9101796829783,36.1624520796644,44.9680983482951,46.6612298278113,43.8008676114463,53.906698417147,38.7314465114342,45.6864060394968,36.9002300454076,42.9857970916125,81.9661853529856,60.5798977941396,50.2722368270266,51.7752194428435,41.8211789937573
"SLCO1B3",20.4749496257941,19.8940698052244,19.2244995441014,19.4387593166228,19.2647958705804,17.3892154786802,18.697724406145,19.7786755595131,19.3444772538396,19.7869829145701,19.8788853026159,21.3409052661135,21.0814650493613,20.5064987649043,20.1624027008661,20.2940389808203
"GNAL",59.9355782186533,47.6120961570229,60.9173967577014,47.4928101960423,47.2691412205472,68.4387508448157,52.3949238534018,52.3487440891888,43.5415066503064,42.4929734082603,47.7836199185325,49.4520048216467,50.4270475181233,38.5339870991173,47.3217604997457,42.964761436474
"OPA3",14.6559771852714,14.1418766871574,14.3882581336904,14.6088621117879,14.6588409420276,14.8575623732719,17.4681529604867,12.740094270833,14.2979742122517,14.1479191566737,13.8450223540779,13.4713108341141,16.8624589429081,13.3535691403528,13.8380581484186,13.3100705420008
"PRM1",42.0017634226187,43.6559848348731,37.4321875628401,39.4435459931033,41.766376449381,43.9139882555286,45.6675219579369,46.2231556261194,44.4457608860953,45.4662734230275,41.9883478546478,69.9128346608236,48.2508100564082,46.7346356233152,53.4973259560921,42.0736216658431
"MAP3K10",302.230311243255,375.826029929823,332.879813108075,377.0876792463,313.790656957846,337.021472231894,309.188474880899,335.317517934619,347.997797020729,329.653605523722,281.779710728999,320.16547093618,412.974060153056,288.283142935868,354.333077851144,220.048620994105
"KIF14",10.6225754662022,12.6858788495024,10.7182652123551,10.8475424401589,11.3738661191347,10.2350773173362,11.2963766947082,11.9942954557784,11.6912501811047,13.2346821312148,11.9818153188008,13.2392018412289,11.522910818696,12.269440623501,12.4068779529742,10.1933647570969
"REN",78.0572441335875,60.9811461351979,64.3937233184612,64.5112629552868,77.630834735417,84.7743547126403,82.5263087757746,73.6409887223359,71.7761887211223,83.7772124184972,63.8805763351705,104.59731944818,85.3161147952878,86.3928894726721,98.3960299193494,66.7524432109809
"CPLX2",22.1206584204953,21.958905986569,23.474035233721,27.5834736756086,24.8730991520712,24.4190049428175,21.9778134606993,22.9362150168146,30.9269807716076,20.8159941306969,19.8214400652927,24.1167400969904,23.3714985446509,24.2276411420449,23.2030878367448,21.9017043771407
"FOLR3",29.348126469731,33.745043278694,27.2566540387137,29.7825164077947,30.1868127677585,29.8506339641384,30.1454948650386,30.8666142730241,37.0374553877986,33.6440470624364,28.9737579539032,48.4767913043101,35.3883060788616,34.0180503153951,32.2449162892387,29.9549396342734
"MYF6",21.9288572789089,19.2767065777685,19.4770789163842,19.4003625211001,19.7577527408779,21.0268753574536,25.0516309526749,22.2375121206095,22.9512669538926,24.9657622431005,19.8960022442942,23.4615864170316,38.6937133305598,22.457598248572,25.9514442488192,21.8966267874432
"ZIC1",217.402151700846,238.314635808059,166.333075533975,301.816366461685,300.765426738808,257.342518057908,263.485670149889,932.42362591428,387.561267934619,313.699626364522,497.224199909969,202.930120425197,297.407261611059,360.492592458382,640.945271725537,614.974536484315
"HSPB3",50.542547218186,47.6977192033567,65.0451161580294,44.2318051562412,47.0224737181802,49.6266039368424,53.6738855341233,48.4999874187054,54.5556291191312,51.7132433766638,43.0642927515165,64.4064059169216,63.0481795414357,49.8109564096918,55.8664165405354,46.2048140992659
"SLC6A15",86.7794140561618,49.1868053038769,94.8028332642497,62.5106955453779,60.9404987895037,77.0474416011736,56.3887068320305,56.7930940950939,41.9238267498225,60.3446156278882,97.555059532069,47.7024488311716,58.1792043041846,41.3737050163656,39.7197813384312,120.617661676498
"FOXF2",53.9203163767014,28.6803744067912,38.0224450902852,39.0416763076427,47.7168822953507,49.2959651813239,36.8950698044546,46.0761124664392,37.1254440261789,37.4224051290105,48.7244008302683,47.4544144539216,42.7820260054411,43.6317445074999,51.3775671825076,35.2868280927006
"SCGB2A2",12.372564634191,11.6157148070818,9.97896290708832,11.8873994849702,11.7977100225768,11.4435937030902,12.1842291779105,11.5962235722347,12.0455758848365,13.6890502947174,11.0341014530826,12.9872258992333,11.9993524346641,12.1118370519212,13.5674807186687,12.8657096487143
"EYA3",38.8175658122566,41.623228153371,40.8482772959171,46.4842356267063,50.4718068996704,50.7610445175134,58.7587837602595,45.2727493551027,45.6879383361377,60.5384291198133,45.9769423124002,81.9147172065414,50.4796115157082,53.8553692242112,55.6064337520935,49.6941423614755
