"","GSM82381","GSM82382","GSM82383","GSM82384","GSM82385","GSM82386","GSM82387","GSM82388","GSM82389","GSM82390","GSM82391","GSM82392"
"OPN1SW",173.324094912761,185.376607551616,164.66116960681,195.693542272735,186.562112679957,177.810721351909,164.260419591785,166.302678018326,164.477429170762,167.093350913065,156.56916717305,167.449151539127
"MADCAM1",139.507755482912,118.836864204269,146.193506541739,133.217263852966,120.603792217941,129.376289732951,120.60843651204,111.637097952966,138.974035495452,115.622512001757,122.097243009668,116.023940582062
"IL1RL2",93.6000132440799,99.9435498564553,103.034632602448,98.8348012612305,107.87873862322,96.1224437631539,96.3993044472161,101.477348355221,107.552094875477,94.6829218690324,81.5197118982156,108.60956705608
"MYBPC3",5592.76555665747,5697.92837381944,5284.26903124322,7457.78222332413,5752.74257635199,6182.21276866229,6729.36555665747,4935.4305081563,4530.70489695782,3994.73730590402,4588.84495001994,5995.50241259437
"GRK1",137.930161856302,136.74772349941,149.522250122057,155.486960000303,163.239816752676,141.86435457833,134.413779212833,146.020502767564,141.071113393915,143.79258721722,127.020440941912,144.037611413777
"HIST1H4A",45.0463490772648,44.2097344983487,45.6070571040795,42.4229814809337,44.6197392991561,39.876044386588,42.0648546332407,41.4785650353321,43.6994788663021,41.558889455494,42.9500206217994,42.567702771446
"TACR1",52.4280793509655,43.482246727945,60.2628738303216,52.2328561521802,54.5133123452881,52.0880640227179,46.2878064117079,49.2913639366243,55.3348402950622,46.3438997615752,53.4160377122992,50.5051925744722
"GUCY2F",63.6489281073594,69.0099736325788,75.3774673245978,59.8835545476742,65.8298436361695,76.3264444093976,60.7744705837228,61.9311839378489,78.8323032187025,67.6106246053404,68.7363890245426,71.892586957886
"CBFA2T3",112.720059769062,145.478143994204,129.641640709142,123.023194502181,97.3227219982021,110.237041939624,164.43836217317,115.833143864067,109.581994052614,129.592209816016,124.84700797403,119.938069172624
"CCR8",80.2993894955475,79.8499731198645,104.500110205601,82.2568685396025,83.0268184326383,77.6265570112413,68.6405927452248,81.5455638340462,85.0614544566426,85.8470426276566,82.221344049845,80.1825307478975
"PAX7",126.620054420552,144.750581230244,131.095609438964,133.065356224608,132.329730529746,141.858084966863,114.078849574796,118.557654306904,168.205991086695,130.041195739143,164.864134270341,135.67899136995
"GTF2B",193.923684205493,216.480665917241,188.888442411718,203.343691417963,192.909499490443,252.470461387078,234.287629108155,252.583316856681,254.789843921809,303.155444927409,256.361035132844,225.198623808278
"REV3L",329.877028092007,290.1486562807,278.466451116703,286.081952079633,310.507307608574,288.803147840189,306.840290455616,334.559821254951,277.919909432731,363.454170562797,333.009578955902,266.221150818881
"DGKD",677.508305546014,798.100291292808,679.6800077253,886.991118950818,798.100291292808,1083.36649723897,930.320648090929,852.263874415827,796.495027929496,579.492945368684,729.448889990803,727.864226113826
