"","GSM85215","GSM85216","GSM85217","GSM85218","GSM85219","GSM85220","GSM85221","GSM85222","GSM85223","GSM85224","GSM85225","GSM85226","GSM85227","GSM85228"
"ZNF528",702.3251226485,794.903506228775,711.87256946396,723.738234912145,828.597136336333,780.037973246134,728.058717720374,782.190620493196,1098.36324424831,619.658039971431,746.703660023193,757.736803296961,1096.84672371635,1148.0255463607
"CCZ1B",9.52767873386894,15.7071114286957,10.2025098287812,12.7308080461582,11.8639781885091,9.96382557664782,14.7118883119793,14.1293485909482,12.5167735386263,10.84092830979,13.7371412966017,12.4584372835048,17.0621599578247,15.8619919922283
"SEMA6A",16.2933795269376,22.5663704529131,15.0855657355621,29.8985221685668,20.4871528992744,16.282453307421,14.2267009922706,35.6892154187724,21.5735468206579,15.3561942206891,18.2105150399181,10.4188329958818,11.4385967211311,30.6652157544218
"RNF126",31.6769163746739,20.4199202225639,37.5475396586234,24.641866328475,30.7012529532425,29.8887187554528,26.4811015055436,27.9335639746436,29.1107038295262,41.6004545751478,28.9041097136202,28.1471546207917,24.8734749768728,30.9848294660296
"IGLV6-57",9.43750577146625,7.89791283726388,16.7973512505213,10.9305225335122,9.85404830557643,9.71705806470205,10.8303636584815,11.4821646270893,6.94767680365259,18.5746169017293,11.275405321642,12.9501010081917,10.9234365504132,16.9241414472819
"FBXL18",7.36047783115017,7.39640307939209,6.94636067697837,7.37190148896168,7.19440739122681,6.04627886648307,6.74761223295266,8.2004075340582,7.51010973074642,7.68186293676649,8.09041624334655,5.15798908369414,6.20470044637134,7.45917021472152
"HIST1H2AC",1368.34740442655,1854.88946103066,782.736914715212,1224.22551550086,1432.9609163103,1132.38910960763,791.257918317152,1931.10967530558,2269.39138148883,1524.89872632847,911.813620472885,1105.18701919105,1677.79669283192,3008.11187447517
"NR2F2",241.951124335505,334.291583471323,652.077297757037,798.178958108406,336.108292061338,320.443006943135,83.9106245665481,132.653116417124,182.439328715848,462.648726328466,443.808410472617,289.39171283627,166.005869185608,103.235402487973
"KIAA1024",22.2465209114977,23.7091580675436,25.9784718406017,18.3882032446303,26.2934650055914,19.3854981433341,17.1393819131987,42.2462514657329,38.4565715187752,23.3097319324608,26.3280419596457,21.9582588295328,23.0916774652758,29.3413195502929
"LRRC42",55.4094981307107,44.3844427035193,57.1659041730296,83.1446767298496,101.648727907738,86.2916699261372,83.7917378354538,42.5197325915059,82.0315232401262,68.6540575322601,73.0405827885305,98.210799218652,63.5229557194286,50.6270164400758
"LOC440434",464.160105481985,309.835336419563,262.375919728802,304.226183070275,495.477541398445,473.812839284647,596.720154899893,778.36301204275,477.369904961228,309.870978631016,346.088460717923,485.865009824464,678.800785267505,839.832579117425
"ESD",28.7130044166108,42.3725054840646,31.4495907143703,39.000539274004,43.0756933204164,40.3035307292997,31.0995624847628,24.7663343489685,33.5791501366097,19.4442538929138,50.9935311939999,17.611181147766,24.1314217739508,19.1825619359262
"CAPZB",8.07773365608809,13.0184145243446,7.90691400316281,8.0385671792054,7.74039253288241,9.82543988033361,13.1164267979155,8.16291432802392,11.9698264205429,7.87336517081421,7.58628383110509,7.7073201724919,14.6193857715565,7.0588754234362
"DPY19L1P1",80.1344321744545,48.3459905418886,81.2772609584488,111.514153372722,72.0145376729671,68.210076652976,27.1714049417896,73.8924986025362,69.891511910854,88.6140145288329,156.621603116958,74.2176582611779,92.4246748760286,57.3278892823595
"CYP2C18",9.0335260149723,8.09160383590402,7.84135317232717,7.08283712674117,7.7517145235921,8.15939791232441,7.80562463231464,8.1636268412789,9.36459459005243,7.48007754955173,8.11550365401805,7.53153260761749,7.4407217962955,7.67216378172381
"NRIP2",96.9728357792626,48.8360132721776,104.175843206687,91.5058939310667,78.4957370262928,100.412825513205,56.8896302715607,60.6395453023253,42.1598275873631,97.0128108161561,49.6894189566536,102.272793001209,58.9207590096532,60.1043499781216
"N4BP2L2-IT2",14.206949055334,15.8687790168397,11.1318832692132,11.1111900185909,13.7406552972132,10.6972412220141,10.4790353660742,14.8753170234514,19.6872635989692,10.401935982259,11.3398565255838,11.4611294955241,11.9447736123573,13.4225268819768
"MCF2L2",7.47054069357846,11.6706708716889,6.85403514270987,6.90694815509781,5.56394456689599,6.67617486719498,16.59738385179,7.05190868170309,19.6468705496564,7.03096824819441,6.84171355341601,6.65151755250149,15.5973836526571,6.42731977632213
"RAG2",13.3497416083571,17.6817815628133,10.8952468965268,11.6699728192931,11.7359161385627,12.1531349336603,9.500393873023,11.7853190740601,8.56698964099548,10.8741887668518,8.40565692013898,10.0631051641792,8.33083596539796,11.4819196853692
"IGH",32.2816246004711,29.800433928626,215.619724041814,35.4926738129414,25.7752375792991,25.9909327618953,27.6529384254077,39.2707987045569,25.6427944011964,72.2378070412023,33.2999605094696,34.0914674503678,27.0944511992536,51.161306261627
"PIK3C2G",11.65100662777,12.7851093133187,10.0944764161099,11.6697485445586,9.99111412827608,9.18497400738457,12.1903371957571,15.6704100479025,16.0138550536463,8.76536625602659,10.5530481341999,10.2991609693061,11.9635419346612,12.8667168319863
"EXOSC8",678.715447058657,637.953553958608,852.327297757037,549.01737168804,639.888090105548,854.618546333116,338.459238635758,797.411029127432,627.331325538745,699.863012042751,575.63916845622,602.902470423305,890.650040938993,773.630639210187
"HYPM",11.666437191728,10.0595703060281,13.2789558657952,8.33016341099518,10.8503660881486,12.2923080252098,9.63147597466145,13.3812130853288,9.78669766832735,14.804906032441,12.1358676687191,11.3407806691432,10.6866579651698,12.7859335828497
"DPY19L2P2",75.8261777596981,97.3093117182584,102.535526486642,114.328731367785,56.9123639730452,96.1887778240623,25.9230486265619,40.7143581623231,79.5647092635829,29.9461461774995,59.5281158350221,29.3676240602067,45.0066331048686,41.5418095746833
"ULK2",18.4846357647492,17.4775025960906,15.1383156987164,14.5959064098099,17.5433061963324,16.434055824606,15.2518752676715,19.2559081308337,15.1860077482799,18.1308487173347,13.4919587234368,14.4372451016248,16.7822256366921,18.0016115085021
"TIMM17A",352.346631477365,343.666875596423,408.35185879809,633.676224991367,424.749363667588,589.223769820694,549.221618206611,246.367069130273,433.148726328466,338.188333073803,422.791583471323,378.396936058661,413.033404405812,342.874503367856
"PTPN20",10.7325929590829,10.5364213055503,11.0905966782518,30.7809458518283,21.1971425920556,12.6444431136209,7.82479276988386,7.2296004441455,9.2933505106817,6.08609485121596,5.93194214476905,7.68101043378977,6.91979725139644,8.60164609521938
"FMO6P",11.060279414726,11.5368017859496,10.2528590295768,8.669381189543,10.674860991672,11.0566148047907,13.1425913494886,11.5789943749461,11.7866627641518,10.9111447499986,10.6714693381553,10.8171808535139,12.0205430465734,10.5407912412153
"ITGA6",14.4288290167892,13.2741077344158,17.633550774873,31.8588362157592,12.8697459886596,14.7127197830048,14.3820592368388,23.192574647867,14.4398959025097,17.2793012609843,37.339841795904,14.1388049462053,12.7966025607032,16.2777340814118
"KRT86",71.3872282555424,51.4659797363663,70.5419203956088,55.5913638096255,56.7462411488534,72.1990540521388,72.653123320144,57.9787090123195,57.6129794724134,61.0935779623303,47.1939480157511,57.9431141168601,60.8286722684611,49.2700226871011
"PMS2P4",22.4392255750733,24.5049459925117,30.9512111474969,32.6072054191254,29.0195432293859,40.5942276924464,23.789183151337,19.3064618802299,17.6523247001221,23.849557114705,21.7673357619619,25.9375026065509,38.3122213282528,19.7407630518786
"PRKCA",16.6594967770888,14.6108633851284,19.8401436964362,14.9058390780159,17.5017826354747,20.1304370040952,21.0985407283617,19.2018777876152,12.7787410289339,18.7931494736503,15.0453757123472,15.256045871162,14.720051995186,18.9174551064583
"SNORA21",25.8960004375865,29.8442503961127,18.3250171555996,24.5034849921433,32.5870013474453,24.6460422872302,26.3080664254106,21.6743359026046,50.8809673317392,19.141343638757,30.009434902475,27.0252052450799,22.9744737777747,22.0685100588692
"CERNA1",14.3236050885442,13.5328182026641,12.5362170419823,9.0613225847188,11.2351649568092,9.60977896719469,12.3686971360368,11.0623582461341,11.3491764264406,13.4421188896955,12.3686971360368,10.4194842478088,13.2149581217871,11.4453335576427
