"","GSM372731","GSM372732","GSM372733","GSM372734","GSM372735","GSM372736","GSM372737","GSM372738","GSM372739","GSM372740","GSM372741","GSM372711","GSM372712","GSM372713","GSM372714","GSM372715","GSM372716","GSM372717","GSM372718","GSM372719","GSM372720"
"FAM167A-AS1",1.49281206122704,2.34610481050529,10.6257460217823,2.20021503752366,2.67499173942756,11.5164268439439,2.0397267964722,1.7471037294698,1.38203682311668,1.99575863083919,3.07028095153234,2.35736551040909,2.0658273775305,2.65081033624309,1.53539811535221,2.97505372206132,1.36762520226853,1.28908498004985,3.2841459247425,0.604466329654592,0.947369868381269
"DNAJC5G",28.7660202677167,23.3621941246574,22.7423927286826,6.57534716388947,35.1458239322189,34.3400980429932,30.3362584773487,16.723282732784,6.05988997174565,34.8379386662009,25.213102633616,13.2384311937758,6.13529584552522,40.4625619703769,22.2920330181142,12.161221334261,35.9948815692295,15.8660842560162,9.39821930474014,40.6585116091553,10.7541256047414
"WDR88",1.24754146973796,0.861801695349728,1.14789116620639,1.03396164480909,1.22414837997907,0.839596111146663,0.962144432878685,1.43811887483373,1.45733749253608,1.02115064157168,1.13806245822103,0.874068295706365,1.31016065865626,0.891008656334161,1.00772451607068,0.912306358733981,2.23346561819825,3.34918677556326,1.67473492113251,2.29388277837185,0.892746052243368
"MBD3L2",1.19428928114785,2.54708294044275,4.36676578759854,2.09894824432044,0.976491244777655,7.28363717933725,5.91297069611722,1.76756799621265,4.54874872958624,4.0757207698472,16.1903515536843,2.82767106015795,2.92197951697416,8.61094799924634,2.90785493994711,5.91795703875947,3.26681516293975,3.96149875145333,23.2816272829576,3.09416520080084,2.44686179891306
"FAM46D",14.4127603194667,5.37269687820961,2.89584658234829,23.8437613587396,9.24676238552541,2.50806367451843,4.05572441293009,13.1028348247663,6.02784839731552,10.8885557960702,10.6669055755223,2.0294733897196,20.582462196667,16.9408701112251,4.986531476893,7.88286323130507,20.1229865583881,9.86307038169115,5.75709707002924,1.87441897046252,7.2704719150962
"SERPINB11",2.25678764930368,19.6196722561454,17.8443519020714,13.6325874402726,15.0504241116019,15.5273233512573,26.9907380452568,13.7226648392862,27.0728723056939,19.3137950624731,23.1213629560365,14.2702066553635,18.6453598698777,9.72165514239049,12.0422029507191,19.2311339141633,7.05748186995845,10.8304951654081,17.7390928818464,18.7685628505578,9.22635121551031
"DSCR10",43.9495375179257,5.54184884542283,6.20093031640818,37.5338257750792,11.9985327584024,48.5447316834104,28.5191687489563,44.4947494711541,29.2183401582522,12.6414671221631,14.030820822687,26.4032860466717,57.3545596434477,26.188045627347,9.53982818080969,32.2878394196614,12.2265314422552,7.63851344109363,16.9719703417774,11.8747474176473,11.6999967686938
"GAMT",44.6053606350701,31.8869850353061,36.0340298357473,30.4784003987486,39.9243777339999,40.2501684657133,41.1613088769449,33.0320859480623,36.2402053139925,42.731933579828,39.9823395957646,19.3738445674509,22.0134460714387,38.2747662947081,35.8874194734656,22.6904183590291,8.66737238155657,34.0399977714693,16.1598999897159,3.39538280379686,30.8546248732645
"RAPH1",5.979513866594,9.41401402918538,13.4743776737122,6.47707770295865,0.783281411200919,16.7471646284849,11.2593541068479,8.11880083602354,13.2526151574254,15.2075222934843,0.901377045033471,5.08237463396065,16.2193062562883,11.776947574079,7.54423443102203,6.93070576303636,10.3485410734103,2.31830001846486,15.4207248202559,5.05326331224107,14.029593215929
"LACTB",43.1553571604851,38.3378102771049,68.2476162588236,49.7357134727537,66.1247915474613,70.9818792598228,60.5487260008919,64.8687235500031,47.0081181084066,87.2284946940102,77.8872074342839,43.608637432926,38.8473212640767,52.1362975902115,122.183327581599,55.2716918900203,94.8651431568893,65.8672895239227,65.3907068863662,59.7501744520174,50.4472668779859
