"","GSM11805","GSM11823","GSM12075","GSM12098","GSM12268","GSM11814","GSM11830","GSM12067","GSM12079","GSM12100","GSM12105","GSM12270","GSM12283","GSM12298","GSM12300","GSM12399","GSM12444"
"TEC",35.8121985707914,39.9208024928061,38.4936803725492,40.567302524389,43.4180042567486,35.4355127579692,40.567302524389,41.9964898246122,44.9038130986858,52.7125964398706,39.9779650689608,35.2472857816655,52.3368420272469,45.7515123311782,40.063368219808,47.6022028561047,42.3648417605189
"MYBPH",32.0943974774606,34.8181597779018,36.8392461554611,35.7702486336496,37.7060763696159,28.525335255862,31.6068488231474,29.4053466155749,36.7009384460518,37.4848309041142,29.5199758255553,34.9043582982628,38.9876765525228,32.253209336258,40.7583244772091,31.0232284873568,29.5054062531861
"C8A",22.4850259876085,23.0578863081421,24.1793956044676,22.8657877368307,23.9146690988398,23.2431482656633,25.6604768047591,25.7973846633842,26.1170818682125,32.1452754607011,24.1793956044676,22.5241198228684,24.5662584543406,24.1793956044676,24.1793956044676,26.913750259991,21.9627641282649
"RYR3",19.7852030930485,19.3946031281909,23.2848441575857,21.241464149767,20.6410622225799,19.6080582931356,19.9386540021198,20.1665538981285,23.6164661007426,19.7171452837418,20.2239862356146,22.2566747303311,23.5172735889662,20.6410622225799,20.0987414645245,21.0361333110322,20.3898177104596
"TRDMT1",19.40894195957,19.6391830550814,20.1141981792757,20.1681958181823,21.1227683192359,20.1141981792757,19.4729061510709,20.7084145358252,18.7907984292125,20.4062763595599,20.6504479475765,20.1907600595698,21.2657756324626,21.0048036637138,20.1887488003857,19.7689782641008,19.7142587201795
"CNMD",37.2495943638252,41.4384847075889,47.4439413910984,43.4951767509337,40.8727469559554,37.8374737834797,51.984026703994,43.8555122894091,58.6585978009648,77.0911864497381,44.9441173754244,32.6993347780363,40.537268533006,42.7968891191709,41.1118536958727,52.7712797060455,41.5836051947189
"SPINK2",33.9653281887167,32.210098171498,34.0966370040009,33.5445247544088,35.7205455050967,28.8412521150217,47.1261271121934,37.1038338345358,48.6714113062797,40.6114392589581,30.6096504449442,27.9225147575516,39.2313731972426,33.7403300634411,37.8783830072995,37.6617090017524,37.1647610534554
"PLA2G1B",16.9109318545609,18.3726350675933,19.583344776958,19.184182935531,17.8805941595058,18.0520545414793,20.3202989278203,18.8833169615044,20.1087851101421,27.1171550752696,17.3561851944095,16.2377919008504,18.5802301413379,18.7980660732874,19.231460007588,19.5635983773019,16.8852385015695
"GUCY2C",19.9972732726016,21.243994595208,19.2041482198409,19.1653215947398,18.6229264857514,17.5453716307053,19.5362650211355,19.0876288055639,19.8126251961004,21.5563354955211,18.9547152278148,19.1697842013037,18.6296639600122,18.4736043382109,19.2041482198409,21.0688439176104,18.3418009457134
"ZKSCAN7",24.1121716742009,23.4040091111264,22.7450649834941,21.3906034905921,22.3045892517766,21.9374570793444,21.6939336649239,23.1144216247075,21.0183499962808,21.8230659910536,21.5465903447369,21.2790243196182,23.7372983756864,25.3208026393278,23.1296720500379,25.4516405170531,21.1497184418622
"CRLF1",48.6917473106794,38.5532655709078,43.2197338164101,43.2197338164101,43.2197338164101,46.7076271637695,45.2796689652813,43.0123368268071,56.7719896997447,53.1198534199049,75.7626600428482,36.0318109840695,42.6454690282967,38.8102212687339,42.9397490952958,48.5608160998157,40.1428506423543
"KNTC1",23.6174509327355,21.1650066145531,22.6189482268475,22.9549033876931,24.3216184548151,29.3304690202449,21.8717168509335,26.0845894665704,23.9578242346209,21.7674578460911,24.4083525919649,31.9194179363481,23.3379731685843,25.6795121754608,23.9578242346209,24.2426026645499,23.5495456881475
"ABCB8",44.1019232804309,50.271460739224,57.385066162081,51.3997560201653,58.3893156543396,53.1410634905283,52.5010892403599,46.6176837924919,47.3456961278769,63.9216440747151,41.6741926529014,44.3131706299957,50.3275807795917,50.271460739224,53.0498853505135,51.5784412382844,46.7767017702309
"SMAD9",22.7117889201381,27.7863257808468,25.29442240581,24.7828830817252,24.5789054511298,25.3599943537396,27.2723773423258,23.463199716877,28.9327268099186,30.3319264343407,27.763551036763,21.8990222353065,27.9312031218555,24.8485866443643,28.1629460160022,29.589238999688,23.6358818617301
"RFX1",21.4406836765807,23.8632937722874,23.3823589575644,23.3794164146492,24.4760864857237,22.3602101786232,26.0910542433336,25.2756093105846,28.5711926383569,29.0663282841982,23.1673441964054,24.815406583034,24.0590717585607,23.1674824920981,22.5466475672135,24.5534557923998,22.2011475055559
"SYN3",22.8344495943989,21.632528894475,24.8927289995616,23.4929174222288,23.189839645974,19.4631144516305,23.8277872669695,22.687653802267,26.1281460769284,24.5458925375924,23.4607961269954,21.7584814569893,23.4062675434279,23.2284735727339,21.5412981924688,22.7661158505438,21.5097269396651
"OPHN1",728.052269051109,675.038417126866,664.591347605537,679.16074055244,478.7633082611,435.555290597584,613.512216023195,352.032139995118,1062.51441181488,492.051009223918,488.862896124977,504.445946896811,495.509399329436,428.565503536539,577.508783747851,383.042012318922,472.664349483489
"SERPINA6",46.8176340390117,207.793217457673,183.331784675022,248.101134737108,242.034076065408,50.1201841055577,68.1382513266222,47.8454751379577,50.3848479697667,46.1509701654678,109.750237607814,48.7427075215493,195.92285055418,38.3650461060286,187.936103451199,45.0140314199322,163.595811168971
"GRP",39.6793851184779,42.5707328008226,45.1924973615152,44.1063534480785,42.8888305548343,38.7276947141152,50.0323222150785,43.7684060673071,48.2694187761716,46.6776228407512,42.8366837172421,39.6948085305293,45.9345153934968,43.0988817717984,43.0988817717984,44.48763758443,43.0988817717984
"EXTL1",35.2743850625249,46.9756340016021,42.7484951839224,41.4661978329794,36.1236641213053,37.3103990786622,43.7014357002346,43.4141893613696,46.3790982938856,70.8626816520351,38.098434265666,37.1904654510232,41.0990184681633,34.0383442575498,38.4067134150182,39.9413499172436,34.0128530460885
"SHC3",25.8115137457383,28.6141075118592,30.7001333039217,28.7734155748258,27.9161309252787,25.3215435331236,24.8318705390545,23.5294952383251,27.6817178001301,28.4213932635729,24.7115188758693,27.1886959605123,31.3920489017546,26.6102914550108,29.0580743402605,24.6412611188447,28.2417027826595
"IFI16",164.370864433035,48.653235550602,29.1137814146809,86.7210450940792,50.8498922410266,186.93459356893,109.649032967957,177.787350836248,122.023759027243,118.957211943244,345.3551688559,289.848027494006,36.8693273684449,154.006962706707,49.8358280672028,130.374042665028,93.7025066844397
"MSI1",34.1106591873424,36.1621437980404,32.4053260652083,34.8333272814919,31.1941717145956,31.6824206034418,40.3791908329274,38.2510973945901,56.7791583378444,98.7449186354577,34.8333272814919,32.8034759152675,30.3340438123037,32.8025854798465,34.8333272814919,46.3598263068408,34.5253130442841
"LIPF",20.2838744807795,20.0064151574669,21.0489924084654,20.0445421375961,20.7138316696359,18.3868668506998,21.033315403458,20.978944612492,21.7227789948347,22.9436475113019,19.6248994529018,22.0434331746425,19.7595072906687,19.5829076275956,20.2568442489725,22.6621239276406,19.9363010688221
"GALNS",82.2184598985638,75.7630831245799,96.1799753968811,82.2184598985638,60.6729294558966,114.622574883137,83.1905399445899,82.8965183705318,107.77776618233,129.60215323308,86.628582319101,55.6389391379876,68.669507509735,82.2184598985638,76.2708296255057,78.927320034006,76.0627050479907
"CXCL6",28.5484373704009,18.7536975612546,14.3881236336858,17.3798029653885,16.3741541013618,25.9625189985567,16.5136738739105,15.8663631128888,17.9142051847251,134.872608368286,18.4809602766973,18.7298522107768,17.4148381896314,15.059229761386,17.6917144755447,17.5319476277368,35.3487821094474
"CCR7",25.2189644520873,23.1170719374021,25.1235337948887,27.0541902476375,25.6928222045536,23.1768448314138,32.1942497040888,41.5928472543361,50.0074921037288,41.8567728552667,30.5748748278638,162.687442414769,22.3373649145924,28.0277237951905,24.6058979718301,30.6225361861755,37.7506988076906
"ELAVL3",52.9907174141316,71.6204737138058,60.3903460272956,61.2657647607366,51.5286572182534,51.5952656355124,51.5952656355124,33.0630677053737,49.1731310200337,54.4948822187594,47.1926066666454,51.5952656355124,60.6774168133141,36.0485818084087,52.9420932220582,44.2162579095697,50.6514292141948
"CARTPT",19.9784346986855,22.2980634484863,21.6609179496022,21.6609179496022,22.0426527117252,21.6468655295664,22.0833478274537,21.6609179496022,22.9921045719146,21.6609179496022,21.5450060420856,20.2871263836718,21.3213347475299,23.3797761551029,20.6305044404141,20.9438658327794,21.437489652094
"NR1H4",180.279385988777,133.701056084477,121.3422253866,181.243737054179,227.991747582585,304.143803950058,203.715148809013,137.300870064566,94.2344890362626,136.023066535659,255.736530498884,71.1124828856888,171.226142522777,305.695815716242,211.186063495909,143.175633570809,235.467110951388
"LGI1",14.4083426489215,15.4290480914816,20.2319976774598,15.3454979407742,15.0218121226188,15.2876846314471,16.6541866592698,16.0034976970305,18.0747268768229,17.129444253391,15.7955118234551,15.1726261333277,16.7552367363876,15.7838726043382,16.8395506309423,15.604741413303,15.2056804366953
"APCS",33.1222339520119,23.4540473726737,23.9066382384382,24.5167043050606,24.6653240477024,21.274718794043,25.9489038635734,24.5751587214663,25.1920498662158,24.9018806206948,23.8228935657293,23.7454067235877,24.1593777745885,25.5987290840273,24.4632971163961,27.3676189116919,25.1116802107663
"COX6A2",54.8243591247957,65.8663333183341,66.8075784624825,70.725517775574,62.0615698866655,51.5601361518099,64.3834046213671,56.6800884330236,61.779654231439,96.1792979548364,60.5813188451195,60.1455573272205,73.0489742860459,61.779654231439,61.9713838471058,59.8835855432057,58.8510359359618
"SLCO1B3",18.1080364237635,18.8378373607523,19.0676649822516,16.979435924297,18.0990063675809,19.127838356339,18.6247631976845,18.1619027385084,18.1619027385084,17.777948640456,17.8077632053897,17.9653325139014,17.9010363880178,20.078095179728,17.9769189847615,18.3418009457134,17.3852488989765
"OPA3",17.4553633958645,19.6664325117633,18.6543464901742,18.8025360750096,16.177769849488,19.8594756538899,16.4826732700278,17.0416110622216,17.0725835302802,17.814397853448,15.8228509473041,17.657401218757,16.9331652287371,16.2743436944542,16.3901015566217,16.4798640114029,16.9390558743068
"PRM1",26.1439160451853,29.327906786261,35.300367142774,27.4187892933381,29.3847343376742,28.2702346280266,36.2633511972701,33.1815721910653,37.5378219536298,40.5590397512944,28.0826332064288,27.7879213012573,32.1370130114173,30.4412884357963,30.6249429074949,35.1670751351098,27.7393382401415
"PTGDR2",49.928397138153,42.7834087105551,39.7578709498384,40.3619304501879,40.5113456721617,39.6925490769987,44.7433583980311,42.8760812464453,42.7834087105551,64.3288514640702,42.7834087105551,38.8750791284241,41.7296103373113,38.2047243956332,47.3128170980052,47.747916600093,44.1103934587842
"MAP3K10",141.27956317688,194.177464654411,180.58509087361,183.35612276058,173.150435618678,159.630823738884,191.54227326691,163.445168756617,205.416088558678,238.702212981126,173.150435618678,129.21513339614,195.262204373795,150.65544480944,180.821828699774,182.727635636886,159.889463467406
"KIF14",17.2685199618663,15.8293440427117,17.1197581670604,16.9180497901658,16.9180497901658,21.1976742774593,16.6001959745196,16.1780886945754,20.1631381943384,21.2439639934581,16.5155578282067,18.0312558210045,16.008184279746,18.0753870368669,16.571677354316,16.9180497901658,17.2698298021416
"REN",160.614573061385,79.4829249891709,178.227338624361,131.406344383916,179.967078499848,84.070442985029,156.066757435204,433.348907140923,64.0280992909457,62.2830703684462,59.4308730527707,291.53130255898,127.224182472836,144.121823449267,510.814071704736,50.9626948786712,154.12453926226
"CPLX2",15.7437670089377,17.6555291361519,17.3870720971826,16.0856706174921,16.7354993916872,15.8777071209162,17.3129643011589,16.4615628977356,19.5689521714845,25.2869178393428,16.9878699738032,14.9038444449891,15.4819425860956,16.3826603392634,15.9897789766946,17.2963129880358,15.1905739246102
"FOLR3",51.0122839769522,58.8095161254456,55.6198928257523,53.2053476578481,62.5664522804914,44.7916817986928,55.0066571260742,44.820629350005,51.0540659674652,79.1908403124915,43.290803759213,51.3595462472978,59.8594839777122,42.2553908064923,54.1264188903674,47.9108448172081,49.6321945235693
"MYF6",26.2002292781907,28.00408519627,27.6800142916939,29.2251203559543,27.382551245093,28.459023029051,30.7367393596085,31.1431318175734,34.2112192370894,38.2202273988748,31.0931802011939,26.6713065896144,27.692083739025,29.9253139119404,26.1301643194818,34.3819910797963,28.2742622316579
"ZIC1",21.5902511393851,19.083621308727,20.7741672640898,22.8844048383609,21.7986784298092,20.9641870805285,22.3731919346544,20.0874091534388,21.5902511393851,23.4697305806335,22.2488320147005,20.3784599464253,23.1886257254257,21.3673300515193,23.6611094537686,20.3422127333277,21.5902511393851
"HSPB3",29.9452119637831,30.6908863753563,30.6936680990803,29.4224418532707,30.8688412506159,25.1646152443187,35.3434997207236,29.9452119637831,33.3035115938722,30.6781296102849,23.6877663257157,30.8666137733765,30.3846023231173,29.5312927547733,31.9258978580844,29.6452280858663,30.4949278500911
"SLC6A15",20.3879477597839,19.2976039655389,20.3353174233155,19.9429792324195,20.5958785315006,18.9300085010947,19.7333786025609,20.5958785315006,21.9525289754724,22.5514407817448,23.4643584039135,20.680456388363,20.8425025358921,21.0653635838702,20.5958785315006,20.7007952818818,19.9965522786445
"FOXF2",21.8118313379866,22.0921077764419,27.4284218319263,23.9185622058084,23.3979478272059,24.1534790980056,33.7984899520439,27.2385641784486,29.6488658603118,25.7476818742425,24.0676019520771,23.7906087847103,25.063778043443,23.2995724181734,22.6570977091811,24.8787679026647,23.9982377092513
"SCGB2A2",15.0684376812178,16.6105173508831,15.5590199940703,15.9580048149453,16.4092382962981,14.5706782563477,16.9102066617905,15.8770268326529,17.5610726072722,16.3124610286478,15.7259178612554,16.784984624,17.2576732642343,15.9105705871081,16.3098175575423,15.6148638631896,16.052427759503
"EYA3",26.1413471250827,26.5885410520758,27.4686020036954,27.638857246096,27.8422413533932,25.7044876709951,27.6684211394956,26.1958671480226,27.4686020036954,31.2349193970251,24.5285621276364,26.8859562012272,29.0468257175726,29.8651733381189,30.1329917048348,24.9532593408415,27.4686020036954
"CFP",27.5122894533114,30.7077823411043,27.4098244954777,28.5275499999413,27.7460297249888,27.4163135543023,38.9550897165314,37.522176187689,50.7101140674714,34.0703543416201,40.0454598643694,34.1287649275572,28.1124229968936,35.6538883997496,28.4669038452878,34.7412707743047,29.6803164054977
"SCN2A",43.1581902909227,45.5150723420127,41.8173923108377,51.2713769994295,54.5881954888297,31.0141389703316,41.0974150313384,45.6786286823678,49.3643741266018,49.6910317238033,45.5150723420127,41.0671310472961,51.2149590357767,46.6162598187358,46.4948055065573,46.9341909979407,50.3160706662867
"BDNF",24.4860841963239,21.9312655516992,22.2110305735963,21.7299210155775,20.9324334360197,20.4228381758594,29.0458957339279,31.8916003618407,23.2619216541669,21.9533241429533,23.2514346665816,28.1065007540017,22.504374122287,22.1899859418507,23.2300073311203,27.366561850533,22.7095571717207
"G3BP2",20.9155460561132,25.504188859736,21.4629050413939,24.6630067192428,27.5845894204131,21.0113667785941,26.0072145834624,24.1549723677548,25.8621236801371,30.954735399428,22.0587592600827,24.329116666886,24.6664336618926,22.1500212448224,27.9661429626109,22.3251305847715,26.4139996292561
"CACNG3",30.6975631782604,32.7891724476034,33.9154084075709,35.3754600982987,33.1053304716972,32.4836929417477,32.2005638936848,31.7296074960987,36.7474102579577,32.3157234711998,31.9778216946333,32.2763737871473,36.7824039869554,34.6952579603543,33.9846403250564,35.4832209783803,31.3396566442461
"SERPINA7",25.2625421369585,26.7102627202891,26.7579353667092,27.2465956713692,24.468287778969,23.1708219518923,32.1619656741654,29.7671097441021,29.8596003283469,41.126389265728,28.5580068164229,24.0818067143197,26.4959850067106,27.5312990848263,24.5691067619326,31.5496488716053,27.4355923747429
"CDX2",35.5311796233518,48.0818226106157,43.7547072214129,42.6266659774883,50.3806807097102,34.5136060085017,39.6039917483617,43.8192697067266,50.473841582457,53.8592760020412,37.7181228098242,30.8783247384591,48.4389995612344,39.3121032564402,45.2603923406148,43.1458436548955,49.7723499972222
"PF4",74.4223430476592,79.5026836699809,88.7392522060798,84.7999148846906,99.2323434857793,73.7800945895165,88.8423539966999,82.6320095811966,94.7180113916629,121.354733990126,88.6941772171195,84.7999148846906,92.5173097582968,84.7823732597238,87.1766343874311,85.1887131127691,81.223329307104
"RARRES1",40.5304237389184,24.6515992029572,29.769372885579,29.6465677062478,24.1653665925775,71.6652713448608,19.3279377024322,18.8648653904452,22.2685474487547,87.635128063587,28.5034596617833,36.010520328289,26.4447198781509,23.4613955468279,25.7268835736772,19.5787936051007,28.1116347214883
"TNNI2",23.7836115940115,28.1121989673721,28.8888066185978,27.7775496599776,29.5753159823364,26.4906867586341,32.8557487922703,36.3095338415029,34.3942755109742,40.3846038087258,26.7044839919346,28.8888066185978,28.7073806214388,26.9903056991122,27.9499900809344,34.9298399715854,27.2701253210242
"MYBPC2",24.6105566546435,27.3326368388293,24.9525364083038,26.3411351121167,27.136773309341,23.8930445063423,32.7583642651408,30.9399088873509,27.9652439967864,37.8830982153713,25.8944905304598,26.0722331574115,29.8644704882427,28.3409978102423,26.3900084880848,29.0637288028026,26.3111569815022
"DGKG",31.4414845245446,33.7930537000736,34.6769867472715,36.0253313409551,32.3547161184014,39.5214066827793,33.1033903382017,34.2747911194614,39.2346601721345,40.3187709424145,35.2943507878673,36.051976871536,35.3677231189586,33.4258625259961,37.0355416280942,38.2349852627894,34.6551353245837
"CD19",47.565402134174,54.8052915967183,66.4575341334395,54.9765698971041,54.7200850411911,44.0354100238471,56.4510477516322,46.3816182294081,68.1799362723965,72.7470799910208,43.9534329744895,137.186916668613,57.3251002846309,54.7200850411911,54.7200850411911,52.9882377346529,53.6509946346508
"CACNA1A",31.0487159471481,36.2290402255169,39.0911307395311,34.0960661303622,38.1064611886839,33.0554647903574,43.1129251500543,38.9564240060243,42.0407724608599,48.3604148031379,35.1557798785735,39.7839602263135,39.4248299001027,33.7237135102108,36.2100629679441,36.658273914987,30.8972823861775
"MAPT",87.8567160401514,227.755126416967,185.637058528934,347.563100301301,275.164377619437,91.2465106288655,185.539325553855,186.963386605194,157.1028060286,299.81795831983,130.40206434374,106.471399985726,255.06222500386,137.855217462379,274.113698329527,216.891197450803,206.626672134673
"ZNF536",37.0752800562977,30.1930736531989,39.528873452189,35.425598522921,37.4060333182067,32.3533205025945,34.1690817224718,33.7530736513526,37.0367232625312,32.4767162216234,34.8270824258833,35.425598522921,40.6085353151232,36.1788709530033,33.7591954483116,36.8841909099458,36.7579976691615
"FGF9",116.542211873706,209.699677095882,161.406614412534,108.163846338508,72.1315668803549,28.948605303463,22.9431077981237,19.4183263149783,25.722462309922,22.9206174176259,25.2521245445475,34.7551460541043,265.942830778796,23.4387302752698,68.726591370361,23.7442535177424,128.318537535007
"SMCP",87.3358438821906,115.668252460302,102.565531088602,113.559260901596,97.9480485693863,78.6534448902732,120.8205757114,108.8697835441,119.350009866523,149.0811331009,102.165141049961,94.0343861136025,104.010196260145,95.572242995596,118.689900199899,102.381847939607,86.8394967229996
"LRRTM2",16.9699392467725,20.3974175936705,20.5463811492203,19.4941514942535,21.0279099361044,16.775966604999,16.5798350605674,16.9699392467725,14.9984258172783,15.1136138416646,15.4106728999616,17.5373274905365,18.8172971205623,15.1083467244198,18.8809535664241,15.5219514806263,16.147939966085
"NR0B2",74.9568160759389,119.948230524039,112.322691117764,103.582068959193,97.480308690405,60.4583441355012,57.127334556002,61.1150425664646,66.3905647762251,74.7248290787035,56.4013906120988,74.7248290787035,102.94061323749,59.0694229330199,92.575794125694,72.6201902166096,100.765735411358
"ABL2",30.2904498771643,32.5048897536834,32.2451920401025,30.9953078815756,35.220110071392,29.1801344323888,34.3145871186104,32.6240001265602,33.8603263947337,35.6868367157002,32.2728757304138,31.6537969546736,31.0479394193101,32.6244122759437,29.6430762646597,34.5254870261262,32.7919090578485
"FER",30.9575894476764,30.9438299137876,32.3637332912592,31.1137328996047,31.6404172971516,31.6404172971516,31.6404172971516,30.483741822501,34.0942182700629,45.9379344283845,31.0345355773314,28.8241631582454,35.039981927851,32.1197861975947,32.2972097912479,32.7804467572441,31.3841006571927
"TCL1B",65.3308975774955,59.6290305613381,63.3917853747427,69.2701921651472,66.3412933693822,58.2182225143892,61.3715026509622,68.8003742042517,89.9897452967728,94.2141103403384,68.9869430634178,78.0990436309675,67.3783234236798,62.134726689333,68.7918449833199,80.8804738768294,70.4824827778977
"ASAP2",192.057154383161,197.544830122783,133.548033407025,130.490719241536,149.016019782415,140.67570248348,60.8792322151487,63.1724721301611,93.1110732636635,46.0349773898044,86.1905266424492,116.306875026708,170.886801122101,102.921966663845,115.707040309513,146.702263382975,173.695503687664
"TLL1",14.7171990517922,13.6486700558465,14.3071528497176,14.2612610635115,14.3003262300616,12.9681999369688,14.0139909683539,14.5083594677132,14.6120433747188,14.5220549363208,14.7610545656924,15.0971465059508,14.6335926965377,14.2424837827602,14.880044074344,14.6766432709552,14.3064134796213
"ZNF205",32.8164775464748,37.4108826472379,35.5197129936047,31.9072137777556,32.5703464799159,32.5437758993724,27.6299001985666,29.6973903331864,36.1421245887992,33.8708821111069,31.0585138440966,30.389398162722,30.4528465591585,27.6730764612844,30.8953787008941,25.789065498269,32.4053260652083
"CNGA1",67.4878585411634,49.369501074475,49.2843132013976,57.3922890455617,56.6396271492743,43.0554980493657,52.3419215970128,60.1636903849708,54.4902014550216,55.1380314021988,45.2176851150388,38.7174850504875,60.9017814160682,45.7324148242211,53.046729988853,47.4018037106017,45.1677841091651
"RORC",75.798839228886,147.694362741303,121.870179963597,107.069098562502,105.871414853143,87.2808259205226,107.968611999688,84.7535602451108,94.7160800867614,100.122493948317,86.5813284653586,102.346969813548,159.972658242684,96.9730651570787,142.584454929139,101.659352416026,100.269295883371
"IGSF6",23.0385527982077,18.6990637841983,20.3300891565066,20.522171253659,18.8168865966121,33.8621338251462,23.7704107144764,22.2889062084154,23.8401195352715,22.2889062084154,32.1852635047291,41.6134146988643,19.4590799552198,44.1402829358439,19.2991106524474,27.7693616973872,20.2623389825943
"SERPINB7",31.9144998335772,34.3177454191637,35.7315738514999,34.8992579411291,35.6708143509264,29.760182186907,33.6946028626899,32.0517122992477,32.8584495673495,33.5437081182393,34.0022872739479,32.6689012946536,41.6023567353883,35.096650925919,37.6720793240158,33.116180413669,37.1942597765518
"GCG",17.1756056137301,17.4934076901335,19.7054734657061,17.9161852566926,19.6062150143469,16.5207508364821,18.3980531767052,17.7660428764187,17.9161852566926,19.2414851712903,17.3074485018769,17.9161852566926,18.8880262123181,17.3881613775511,18.900837649714,17.9086971063472,17.9161852566926
"ANGPTL7",21.5194165074991,22.5572616841347,24.6168232963167,25.1183063967416,21.8629667556235,21.5122748482898,25.4622140254399,21.8178877018408,27.4452698236911,29.480472103736,23.331442114926,23.331442114926,23.331442114926,27.1284989409834,22.8464201493458,23.331442114926,23.8408899114229
"CYP26A1",26.619886255565,37.7620776429869,35.9572876280469,37.7484369139966,33.6382650942441,30.0664485234028,44.3767307794346,43.4737912058273,48.4341786400715,48.4462468924719,33.639505482116,32.0714252578611,39.8054395450056,33.0082397907379,38.5306104539588,43.9984028620428,32.7774635076055
"CDX1",101.406185141539,122.78697566467,132.728181567869,116.680034783981,126.480437142856,114.689380376453,124.760188531873,118.194664563011,123.863678213632,122.78697566467,110.25814307929,123.192966213675,140.507991073043,121.782076346665,131.855768899034,119.047747275851,124.298148951875
"HAS2",16.8886541480841,16.1277476119487,16.2622258450997,16.0007514774589,14.8877682776709,16.0160274609417,17.2537917328786,16.0007514774589,17.4926707699125,17.7373883030766,15.9215176263803,14.7112897447091,15.4122961103916,15.3730925314844,16.0007514774589,16.0470788978858,15.7356498189882
"B4GALNT1",35.9278280088281,41.4779827566382,36.7574932712398,39.9857941218311,32.1238980268766,42.5813964684064,42.7163645603493,34.7129933583606,48.1987508338427,36.2927356598339,33.6395648767261,38.7236277227946,48.2708461896579,41.9130154081394,39.4497701425625,37.1542398675777,39.0251275193479
"MPPED1",69.0307076262288,69.0126259050341,69.3833929335414,75.6049030240033,64.3914142562792,69.6350887135837,73.5467683743572,63.4872159940754,76.2037559493773,86.4100134591798,67.3836295691715,70.477736442315,71.9997872947001,66.6173744605386,70.9321120424929,66.7303202197954,64.3808416143371
"S1PR4",67.8823463252187,81.7535050455757,98.9522517139782,91.5332484705873,80.3195156760539,68.3873297521984,101.698698532557,87.7775571373547,104.113031951034,120.169607899041,91.8975534658556,90.8178866695416,96.5174172701756,76.6787308411002,89.54781630991,88.0448157614262,87.6194867788008
"TCTN2",225.215633638299,193.031880765268,192.181648518992,180.147038494768,188.486567655766,165.257348007738,214.274472998716,181.473188957669,414.08091814345,188.486567655766,191.671592065648,147.262029708917,188.486567655766,196.019312381875,183.889709348457,185.093333110567,159.661229599408
"EPYC",15.2975368417158,14.7640564389496,15.6416491844631,16.2752875814662,16.8830946316415,15.4512883495132,16.6421868677903,16.0690893686545,16.7790923530487,16.0241790088855,16.2836815721849,15.707134753673,15.4460596626158,16.4254501980916,15.9236265905898,15.8504226031247,15.9561434599598
"LIN7A",21.2944302356909,21.2944302356909,19.3598222566667,20.8300939774998,25.0914134825844,18.6236866064621,26.2172366544181,26.1786247579043,25.7902021833811,21.7033575240897,23.6565676475699,18.2039679908333,25.7468023252249,19.8289539343506,23.5855783179521,19.083182868039,19.1767182080113
"SEMG1",16.8424848495177,17.1194883216901,18.1502019246414,16.1573968414729,19.3799569289541,15.1265968616993,19.3648662694498,17.9135875660252,17.5614687373328,18.0059712423925,17.8077632053897,16.9510738410664,19.1082931437335,17.9837946950259,17.8077632053897,18.8100304271563,17.4068766752335
"RORB",19.891953443195,21.2185419199686,21.2321192625835,19.9161160674453,21.2347490711485,20.1728292374777,21.0979409979869,20.5968922309883,22.3499548568212,21.7044243952854,19.3995609635286,19.6424367085228,22.2968488735814,20.4855253397575,19.9950531455544,21.8920856441575,19.8696320307004
"PDE1B",74.7608125109121,89.0017452131931,89.8596972907273,85.4936278696904,103.916285845599,81.3696588517153,96.217348594213,82.6656729919654,79.6950478994448,82.9898987604885,83.7820274432395,85.4936278696904,117.979254800306,83.2218869064134,86.9628072680055,101.944413291182,93.5723292367102
"PRMT1",125.706777478468,266.735905412891,223.833228942539,233.848638502774,211.462997705864,654.885236478065,238.862043338988,122.926514292209,132.131668776024,258.474951640013,314.802064900566,309.025436925931,232.59259903483,215.847320961241,227.968756349668,195.61724577964,236.603286233019
"ZNF365",26.6934188074333,24.6409798512677,27.2475358732964,23.027819239038,26.8865799124096,21.1006436563576,35.7832376993152,29.5884804642655,37.3460485690186,26.6934188074333,28.5479835620952,25.240260803609,26.6934188074333,27.0541902476375,28.731969305228,32.1204488895465,22.5033204775085
"DBH",25.5140763475942,27.6227122653459,28.0918206762254,29.5736825576079,30.5940013358404,24.0327819881057,28.4533883096475,30.8096986096544,27.3951954464057,34.0972537624826,26.0676440431823,25.6944664443681,29.00595044159,27.3779669134295,27.9235301004907,31.8751912698523,27.9235301004907
"TBCCD1",16.9660640084704,16.1184872718054,17.0574628240106,16.9265199614603,17.9737239000022,17.2857040052793,17.3110696904825,16.5318096875563,17.3923451526942,17.26140393861,17.4879850272922,17.1593074587665,16.886007934332,17.0574628240106,16.4314221891268,17.0574628240106,16.6299032945595
"PTPA",148.113228637721,179.016881154836,168.423771248597,173.874521645908,179.016881154836,347.422031637975,163.197192061391,199.370918314951,205.55022182872,192.8409182423,175.743020576415,153.45856138498,196.90536652987,196.076388733326,200.702723012004,170.014314795133,163.162907058993
"DIO1",72.9213085664869,748.710838588011,365.494506364578,494.911650733133,690.327470881764,36.087997646681,23.7341528016972,22.8583279193977,23.3815720511058,18.0728233910539,23.4214400271144,32.812364546528,742.915722176004,36.6770533541504,815.974790017079,21.9412070500253,472.64100758223
