"","GSM420149","GSM420150","GSM420151","GSM420152","GSM420145","GSM420146","GSM420147","GSM420148"
"TM4SF20",8.47606025122692,7.22746054503442,10.2008062349115,8.13679086804994,8.14062589561007,8.09210770429901,9.2781342794523,14.6428133730641
"FAIM",134.791095045473,62.7265731056208,77.0664468554375,109.423434762484,94.345259339807,102.521608309661,84.3601038485944,45.5227805933992
"NXPE4",15.205220481116,12.6488058841312,17.212098649753,17.3621054675542,13.6842406172519,16.9619254140156,19.5671421832541,26.3506905733839
"KLRF1",8.24001204900983,8.29866761231101,8.8199057063113,9.19583309958936,8.75248217187952,10.0157306719865,9.76015501854326,10.3182580256991
"COA4",259.954282099838,206.709828147083,218.530946922814,256.733938344061,185.47479003047,199.177063323695,203.439482632729,153.711827010891
"MCM10",6.40896022368603,6.6648868692103,6.84410647372333,6.79067698184752,7.78230614486541,7.01040386309176,7.27176367924803,7.03526349791154
"KIF24",8.70866094369281,7.42752220455724,9.07318777823682,7.80459626542754,6.92387167275868,7.42036338367018,8.28631906265252,9.02631770567699
"PPY2P",14.4891976028695,12.2074043939829,16.6321657888277,18.584698043962,14.0423074352837,11.9796836087406,19.2808319266115,16.1279590417241
"TNIP3",6.37121688232049,7.20327797466997,6.56925405744121,5.46744445240832,6.58860416465605,6.70883239189169,6.50794187144265,5.9530321301147
"KLHL11",18.9078110946489,17.3174127015641,17.9307023137292,16.2633111998288,13.2879446420057,17.2695963572806,18.2689825825924,20.1129369852533
"C7orf43",75.2314320712874,76.689947240206,103.849355610262,72.1565176915457,71.0992629439991,74.9207825737095,84.0308856793142,86.6418239975334
"ZNF692",52.848156650073,97.6479076506343,63.2091405640406,74.4022339894971,83.6587108128861,107.795212201836,81.7105968484245,82.7348353333414
"SPRR2C",8.20890448644137,8.76817229133694,12.2595408377189,9.73228362557678,9.76006521060873,10.1502223625798,9.69634240962519,9.13782540207801
"LUZP4",21.3092616711455,17.2256199220532,21.4718430486277,21.4914237864828,19.3449543873116,19.75374900577,20.256089342476,21.1163543085028
"DNMT3B",25.3831854023004,24.285235592729,23.3317546133429,23.8584245635298,23.0768617118084,26.9336394067845,26.2767465023969,24.5446607981703
"OTUD4",9.85530404229595,10.6570949726285,9.30672612010303,10.2933908843758,10.1261516126755,10.4369692490307,10.2919689101265,8.40175999307306
"FLJ20712",32.4211449208715,31.0930318035432,34.4296246095809,34.6041320494168,28.8716396516505,36.023293815244,35.4099831720059,41.2441176853002
"CDH7",29.1928997561542,39.7161729672766,34.5602968443864,25.0009549190253,31.426312717083,28.5504720892751,24.8148865715244,33.2353380479378
"PRR34",43.3908849237914,48.1529068212794,50.2089027840509,57.0127081431385,37.5502690067122,51.4788341909088,55.2238694601082,56.4835101847416
"RDH8",25.0020148906621,17.2899727488222,26.9934545171824,21.183349229389,19.9360751267718,19.9584033059362,19.7475767895054,25.9756977913943
"TBX21",13.765692679524,11.5199309241461,13.6345852923865,13.5111021288315,12.2236337386042,13.9989785484784,16.0507016449949,19.8912099979154
"LOC101927550",17.3481931877665,16.2621036837331,20.1291867886076,16.7246260900662,16.096291999357,16.6680564840894,17.0481634489642,19.2932941229072
"DHRS7B",96.9017499894918,110.811434743722,62.0396515806394,98.7678537432157,105.09310535435,83.7905961678781,92.1992439348116,27.0156832627386
"CCDC82",10.491264866141,7.90358815474444,9.77551557313828,11.2233228674349,10.9939328991908,8.52326418285992,11.9570545431738,14.3869092994072
"ASAP1-IT1",21.5429963678978,17.771417113205,25.682644750105,19.8924938244082,24.6351217065758,23.7661506167855,21.488167610231,30.1342312131261
"LINC01711",19.3455816792604,15.2630891848279,14.1104112402849,17.9826311023882,15.9260837577798,17.4541946227538,18.3164572533083,17.1524026471917
"LINC00216",8.69088673885674,9.25969091069087,9.74727835289884,9.63816518423685,8.98669177186093,9.5709371640999,8.6435934567785,10.1972921212792
"IDI2-AS1",40.2102058304567,65.5700340986484,53.9292308177276,54.4547447806147,66.8183035759893,76.6154158985479,66.68103992704,29.0217542273892
"ZNF556",24.2682198490938,18.9694059290186,21.1706284608058,23.5384080958734,16.7384473927901,22.3079570139912,19.6841863293624,20.1802754012647
"ANP32A-IT1",8.07386839549235,8.26572480999167,7.39626041756776,7.89593380985106,9.31754379480184,7.78543154589407,8.50120539484589,9.29495468050123
"PRDM14",50.6739077020338,34.6272043692955,45.5856905453513,55.4807101083427,33.6243568111657,37.4147388184854,53.9510703909489,71.6599569136622
"HEXA-AS1",8.3639478174385,7.53480934268554,7.30605005052044,6.46093410462136,6.7053439642363,7.57123132621407,8.59822361412642,7.49636465751856
"MZT2B",123.265915309972,78.8129370672077,173.641439792088,135.005677582678,200.712107167866,155.665881482234,179.376154865508,161.528633966617
"CPTP",105.400940567467,98.2216574152519,145.128494756478,135.54754204141,142.167942442314,141.768031869487,121.248787999894,132.209725973212
"CNNM3",65.3667913752502,51.2743592831448,58.7752200452165,91.7299276668292,77.8032714279898,67.7888810415734,64.9756039708671,68.6003601302889
"IL19",15.2630891848279,13.1378897513624,15.9629025507322,16.175971798266,12.0692483461961,14.5756585611119,17.569442628194,14.8396180863106
"UIMC1",100.109513006463,118.061938256249,90.1370964041046,119.839590424763,115.352051587801,116.174810310348,125.287175975734,106.983238485607
"LINC00652",52.4287495061757,45.080334676241,55.6858123522462,55.0339290541358,42.8172414405519,42.6457194009309,53.3197119707342,63.2523496577249
"ZNF580",172.938721657863,209.545916183811,164.788040793229,230.239084119119,284.731145181423,252.232101767717,226.996592529258,198.804702032138
"P3H1",42.3455537632987,36.2977113776287,42.9381860251569,41.9872318309456,45.1065820215579,63.861543083951,43.4848932688253,49.9132824540943
"LOC51145",7.12959843446479,7.13226011841809,7.57640331028943,10.4428814277874,6.67637293804414,7.64726181677476,9.68380599681947,9.07267997645064
"CRYL1",657.522984414932,271.453212641477,415.626846865098,705.99571894229,377.035285316989,416.278301281833,411.863040456625,199.600996075917
"SLC52A1",16.3868102498732,9.63483260204687,11.8822055261053,12.6850198247224,10.9522316555001,11.0505100161428,11.7236507217081,15.4613308611605
"EDDM3B",6.0643844135673,6.08390396852394,6.77215996267638,7.0328769618803,6.06357139135351,6.48616686742787,6.57789640312269,6.40704137464441
"ZNF665",171.084022747375,102.180034306244,153.874817243245,127.89228241214,182.36180717154,115.552990910983,110.154686410518,156.501733487899
"HSPA12A",23.4101803536083,24.0424190279745,35.3239038426045,28.070461812283,21.4489118885358,25.5821086558974,24.4085878699252,43.9307208684801
"LIMS2",63.7651128130639,48.2019116623393,72.473679252772,76.2960528210706,58.0332805556029,62.7293845044223,74.9682580915665,111.081246318241
"ZBED8",52.8018218345498,36.4514245958651,55.0803730300896,35.3945691787627,40.4947185141384,37.1312304830149,44.8035012012925,16.94047876499
"LINC00328",6.03043634851581,6.38697803034968,6.76558933247653,8.56742551475336,7.54680123754716,6.54195448478308,6.61422933076599,5.82304839914506
"BPESC1",5.91237140110197,5.57588642766683,6.15313811489378,6.11948500190699,5.76291553175528,5.52535497480505,5.98448531464043,6.10088996662186
"KCNJ14",16.6251130869435,19.5094202804422,16.436532901596,18.7049817477441,15.8697212775556,21.1079335092953,21.4911089019264,16.6454658839205
"PADI3",19.6790434172092,19.3368052492283,22.4800212935812,21.3798205672115,17.480405804228,18.9890845662002,21.7706834523498,26.6506157860148
"PLA2G3",24.2735197053557,24.4044704318516,21.9136980801054,27.9734765827612,19.8936919506127,26.8235165286502,28.4270988493138,32.8533439406459
"DEC1",6.77959239613494,7.78157133788531,8.43338873705353,8.0077713569326,6.90850756055493,7.88015178125054,8.32853263312523,7.78999655349602
"MMP27",10.8392892740645,9.01059047059743,9.90794939488631,9.04615204150747,8.27071146745555,9.63715220784803,11.0704562388649,10.5645050787085
"UTS2",7.56625319949925,7.50966970699172,6.71336298668122,8.24172865441712,7.21622751022195,7.96048367025494,7.92325424046286,9.16956890474757
"MS4A5",15.9731910682539,17.6279835093297,15.0904443848593,17.0263202204513,11.885629526205,15.0580675593456,19.9323861553227,22.5310311496609
"SAGE1",8.25773203762812,6.63225983478122,7.62626926493313,6.36659681561405,7.098245129372,7.77629365905985,8.16043879813596,8.63244763128191
"BEGAIN",95.4478778124385,110.434425086056,131.38509746047,75.4278796060141,114.338495193083,125.749247451634,114.645533061199,73.3483941729683
"PLPPR3",26.0216373865558,23.24648408236,26.8756405317958,29.1430407254036,25.4433283159765,26.1082040897648,25.2013946178359,29.7621064814002
"GCM2",5.91872413920641,6.99697882683129,5.4431638360725,6.66316835992752,5.7660364625557,6.34621707022852,5.71467411238727,6.62325459104609
"KCNH4",23.437290523466,18.0196174441685,19.3280823971551,20.6321036235797,13.991681220613,19.4476326461532,17.1984800572141,21.7643044397371
"HRH2",32.5103904095175,28.5040148285518,31.0930318035432,30.0714150435404,27.2900712471674,23.6798587791219,34.1532745535911,46.4358368895267
"GNG13",25.1134453935104,31.4696415755988,28.2369888525312,26.1330862288893,37.176454948485,31.2418746496205,21.2882331953175,26.6027511302087
"HBQ1",24.4401389118895,34.2140506068955,29.9509553605895,26.2456782764185,33.7673633272004,28.2403879786436,40.0183139821272,32.1923760310526
"THEG",21.2048557551141,17.820257912301,18.4232834698299,22.3414217346403,16.5902753627208,20.6719706972943,22.2815763620651,25.2139781834228
"CLCA3P",5.59754037399278,5.55289984898939,5.56904049825007,5.62042979600237,5.79238506581285,5.83221044215686,5.75009174494565,6.11588328630936
"PRG3",13.714990464271,12.9783716430032,14.4636216582809,14.1617028876638,14.0474535820242,16.3991664371284,16.0690745765894,20.6183643289332
"CYSLTR2",33.2384175668688,32.316261841511,34.3282682803635,34.1568705905889,29.4419575291355,30.1447476475899,45.6302268808099,48.17389621437
"FRMD1",46.1940575908386,35.327181266962,42.4265360123072,46.514980572451,43.4510891156606,39.9906099038529,48.5608932069352,58.5752617974364
"GALR1",8.68012621139268,9.79583661257962,12.5537290479064,9.20798485772357,9.01130524664657,9.77142830768016,9.78604967460157,9.87825104700848
"GCNT4",7.86621922743017,7.64525304419205,9.61054552991099,8.60001483224876,7.35672907778871,8.46099312892203,10.0696459235656,11.4327755108578
"MS4A12",8.09190561377284,7.64368216879333,7.80112926105118,8.1281899541814,7.10763359974343,7.29403885569395,8.03645757101985,10.2895447997932
"ZNF407",7.01114190412698,7.30948962748678,8.1608583486633,7.33174702546736,7.58349148075967,7.09120019415348,7.50634204144809,7.26189263266764
"LOC100996325",6.02608518468328,6.1736310891689,5.93238445773775,6.11948500190699,6.03320543078327,6.25831558722982,5.76437053401534,6.54543102676336
"C1orf112",9.8823725352119,10.421999438195,8.86773895903831,9.41712917982106,9.48066595757705,11.4162307776119,9.6615754895097,9.19058408265534
"DCAF13",8.08560203839748,7.55209200629673,9.90871192071209,8.1281899541814,7.71376069636203,7.77449121375096,7.82544184122342,9.47891354076788
"ELOA2",8.53451463908248,7.83712842346575,8.57837544506601,11.0727392889009,6.77254998350326,7.58308954973754,8.87804394003369,10.2092639931667
"PRKCZ-AS1",21.5363732392319,21.0269684748318,22.1319036637676,19.3663337448728,16.8857886287758,23.0343025103825,27.2479572776129,31.5782874469819
"LOC79999",28.0813984627543,24.4636163016683,30.8353611406172,28.7312184959163,19.5005232005315,24.8466869850911,24.1366855219267,32.6221399482529
"MORC1",5.9056353974119,6.44905858303994,6.32859771064553,6.73083765084963,5.99684485844045,7.11591928310146,6.70736594625484,6.64023663898066
"FOXN3-AS2",10.132278976814,9.63250124264275,10.5626004622111,11.369761890393,9.65155275631503,10.9971584456136,12.4924995587201,11.9721248259133
"MIP",9.71396545614776,10.7909884946943,11.8508709076445,11.380194941875,8.62263428655361,10.3905504255547,14.3155520908583,11.8561670093443
"NDUFA13",1285.14922301569,1616.7698186871,1193.20600660486,1561.09027195933,1865.20188828161,1400.49620623155,1303.10233456052,910.421220636013
"PDSS1",27.0485610239635,34.1871650735932,23.7437956414969,37.3994153991005,47.5686241158891,34.5320372322973,36.7349551216449,26.0996358155166
"SLC7A10",57.0617057481623,31.0930318035432,63.2267630831968,76.8002656454875,41.1715762770975,44.7244530474654,72.137006693702,42.925356800154
"CCDC177",27.4524149588202,63.2445235190921,53.0397559452135,34.6317958482504,38.3518676940916,34.4134770128807,33.203430315799,25.9978684271339
"PRDM12",57.7167811808207,35.5475508115005,42.4447321285557,65.6486240760837,61.5290295036044,71.6462311792215,55.0452839161645,55.0045664394964
"USP29",13.2242602337523,11.5595618395614,12.1171329651493,13.8785612157087,11.4344337418946,13.4533990980142,14.7770649513326,16.8131845362105
"GFM1",6.53482060293377,6.88216635419433,6.67553761014567,6.7375377069542,6.37222425096031,6.65271970589317,6.60718088058696,6.26262644410011
"LINC00574",32.1792057129365,32.0163554870128,36.0494409399663,36.0494409399663,28.7995614729739,34.6592624950601,33.4533756768115,37.0763473015816
"NYNRIN",46.835355378292,40.1374699854376,45.3964063832096,50.3846060150879,49.2660251967074,51.3410099171213,41.9906966672911,55.7963561873051
"RUNX1-IT1",26.9770375668141,28.5156435468928,28.297727924235,34.1578667618144,18.2114985931433,24.634056065273,26.5723045407759,31.979822251075
"HPSE2",20.3612336047021,14.2990121255213,23.0796494921221,16.1984979572066,13.9883083470644,19.4946977372829,21.2396224457918,26.7382631400216
"GALNT8",13.7335701966883,13.9580710259723,11.8822055261053,16.7940508160764,14.3248654495309,12.1904393222104,13.4884970083721,14.317130873089
"ST6GALNAC4",54.5472381358759,40.3070544505678,41.487654994725,45.1254354929353,40.7880818025182,39.5336218287614,45.9609039884798,40.7328541394567
"ANKRD36B",634.570688526558,150.600996095749,694.160287225246,522.346561229232,533.645307483029,511.876894473205,564.497573756936,552.545599744747
"NDUFAF7",11.1313144237478,11.7017123301472,11.0674674861484,11.5803271608967,13.5360043866869,10.7911645019681,11.6039587096073,8.21913802816694
"PGLYRP4",33.3419594401509,31.1164211408768,42.6635428416154,35.8674836057403,32.8498182869171,40.6868341415015,49.5810377230365,45.7425382849644
"MANSC1",325.58789780738,249.893127829645,307.108690763862,267.005041975537,324.104138188964,302.622624645797,275.619066197566,164.351981948193
"TBC1D10B",80.3482306209799,118.700056708766,79.0206066513144,70.0863786838673,131.657490321831,115.055743305919,92.4231286865491,112.024029205657
"CTAGE1",7.11605587186235,5.93555844201416,6.67478034460291,6.84480047626919,6.88825842994287,6.80981716870301,7.20259669138548,8.14912475453371
"RPL22",3331.96211093429,2884.72194393255,3073.6565454566,3071.87411398183,3228.30152943154,3016.87638782203,2962.76683984271,4026.73989533435
"TBRG4",11.4755049977433,16.8801974917212,13.0156524228321,11.3784009314586,13.1430355894684,11.656208622908,14.4159097173472,12.9290093884778
"RAB1B",263.961502380545,280.823218390792,223.989885017276,310.873913278779,307.573218302358,313.459780958534,283.94371041137,217.389658658036
"RSPH6A",19.9908226903543,17.3318571992929,17.9245670204454,24.5612786217872,15.9965846461697,19.5058033618067,28.687435326931,29.0538414129861
"IL25",34.2069659934488,22.5272936413836,27.6765195363349,39.5143832965526,22.6296288036969,24.9769506169579,27.7179431487416,38.9379669460788
"KRTAP9-9",7.53892563987296,6.39366267684577,7.09297043427539,6.18768069147066,6.36943214326223,8.22796166386028,6.76634902581655,6.54543102676336
"SHARPIN",128.570191681634,103.989887641576,141.878773839992,146.100996091835,136.671533817598,130.38911039994,141.045440575638,182.1534097402
"KRTAP1-1",9.0545263026744,9.01707087266236,10.5583759889379,13.8198694193827,8.08589642636728,9.03565929205254,11.0356574827795,10.6717472937016
"SPACA1",10.4945404056311,9.03756651437013,9.82638198051547,11.7200602238947,8.45993538839325,8.88840967250761,10.2359117706997,13.1321948666239
"TIGD6",8.61757876535397,7.34573545686508,7.47424289181199,9.13605460167191,6.28396303892795,8.12181207430011,7.67255639042149,6.97786197157046
"GPR63",10.6454157254801,10.4922144638387,8.5551805089647,8.69971623927724,8.9938701307537,9.12644614850529,12.1157098371407,8.66116679684816
"SHCBP1L",13.6659212377546,11.4100575247593,13.4606428094298,13.1998040596853,12.4291493007059,13.2152498409446,12.983466826461,16.3625333777675
"ITM2C",1747.73843114494,997.96648797323,1854.64596440276,2334.29189348923,2241.34972590476,2955.45199101716,2170.66851198106,702.017662779758
"PTDSS2",137.219506231839,149.577442582015,138.942058243252,217.208825976362,178.098970160691,180.344105930007,195.499776637547,168.901866274036
"ETNPPL",5515.93434682677,303.166424390998,3488.48989669136,6942.87879242288,2688.05140043986,3033.79283918141,3469.85538318768,406.216733688629
"LBH",70.9124136983756,63.8232426951995,82.6435396203835,39.8633768560016,55.3517465148472,49.3419992108291,71.1247187284098,58.6976157785137
"RAB33B",120.488070303694,92.3774049048403,112.47503284593,86.0652845057818,97.2506897277964,115.901733327712,92.7202595663712,92.8908963503156
"TCF7L1",46.8002555997087,28.2219772008573,37.150415571547,49.9105451254628,41.8939841203731,57.9426505829418,47.8850916188495,57.1686949255889
"LRRC3",11.4623749455636,10.4341761920792,11.74511858067,14.8120050050147,10.5092319861557,11.2852530466422,12.2408496725327,11.8651948703653
"TDRD1",7.16563473652151,6.41793457174279,7.51285193196683,6.97786197157046,6.5483628004889,8.40689362293481,7.83020002988515,6.90667751386694
"COLEC12",156.872965770315,127.406146985941,189.379669097324,216.472629066169,145.100964002823,390.937809441703,214.321062460115,402.708315921535
"SLC25A32",79.7128767139295,244.611886217949,82.6778672205643,62.6489155646645,86.986467621519,92.9961908419002,73.6148524974894,78.816115881535
"CTNNBL1",130.564246365364,157.087558503757,120.288937215985,148.171198419996,139.354908579193,163.989884997929,125.595434606593,147.100996134159
"PMFBP1",17.2526943167132,14.1042949137014,15.5225140347106,16.35565272671,14.7557929540985,17.3392407361089,18.2528666135888,25.2352914370469
"SLC2A10",62.404985772812,16.3965489313278,49.2704795032463,108.934330214049,30.5668101258118,77.3798861492122,57.4760633495619,14.3316016293179
"APOLD1",436.783135000139,320.43432952431,356.095189944491,765.183722069751,869.167292812463,1501.73002614747,766.100996182932,2203.58985387034
"TMPRSS5",37.3729643013864,29.0880341441705,17.546004748557,38.252075943419,29.272561775755,31.7434430643203,38.0109558089286,27.5097834298119
"TEX13B",24.0162863076594,21.6775834295831,23.4006083143664,25.5324603357518,23.0068485599003,25.5708326681563,32.3806401901528,23.9862514327222
"TEX14",10.4926397406002,8.51681877650319,7.74585824924462,11.0924353683312,11.7039018179271,10.4265078801063,10.0699667248128,11.0791268850503
"SLC25A31",5.89366783099912,5.60776388139874,6.56361230847552,5.72561339524604,6.26913284377034,8.871629675637,6.53048289293231,6.1120098483236
"MARK1",55.2693685573195,109.951674839863,59.1946249647873,36.6064650101944,58.5126536401653,51.2551316863697,39.9528092344551,28.6348500000659
"POLL",67.3849240067032,55.4153889989338,57.6075882766508,75.5543350200369,81.0357161047843,82.7020837109065,84.5432652241314,64.6377893584641
"NMRK2",17.9180043317144,14.204526551409,23.3539001658406,21.765692097037,18.2424025137948,16.3518356270654,19.685674759191,26.8080467048327
"TDRKH",14.6700938054581,18.0585334139381,14.3124507033188,14.2942840778696,21.1270757786312,14.817509640163,14.7640598608559,14.8382806528749
"SPATA1",8.62316003585007,8.43015644129006,10.6750716426845,13.8819841621604,9.03422207586049,9.8278052076708,9.44702325127632,10.973518461181
"PKD2L1",71.4713813572504,74.7047018111294,78.4619517525866,88.8454607170068,66.4783357343399,77.2988682300846,93.2308422329409,88.1011164796085
"CHST8",70.6649201305232,58.7334996653816,74.5151491269796,67.6148196778375,54.3867527577033,52.3743228082445,69.2700383288439,85.068793505421
"RXFP3",9.91742928878702,9.04269375254113,9.4457594065968,9.19727587419065,8.37844567743172,10.3237690093075,9.61656590723855,10.9607743012832
"GSN-AS1",8.34259719760243,9.28005506572007,9.70060214219201,10.3553692805917,8.74535195319051,8.78119954615488,8.98461541667811,10.0144281726599
"DENND1C",42.8739229735156,35.4189744105244,36.4532132341999,36.4000857509104,24.194026143569,38.2425829273823,42.0035493097971,49.9628779150651
"HTR3B",8.39030779318721,10.4487367846204,10.1078826146197,11.8914559044232,10.636908785594,9.50962211052997,10.0878922279893,10.5605098351975
"APOL3",88.3091713100927,48.3100235186097,85.3885278338344,93.0454787703728,55.5172407684375,87.7083491866324,59.7944381261597,105.989886652958
"NOX3",7.37304545374143,6.88462754799828,8.28895291652392,9.42317508106517,8.76610581116987,6.44115237763579,7.72487059193914,7.97146566951055
"INSL5",11.35541491921,9.53248574150762,10.6061972322182,8.69738823655362,8.57476241259281,10.1990877567575,10.767376723213,8.72222342261681
"KCNE2",25.8639564456783,23.5844831061723,23.8118203848248,28.2567824740774,21.3718091208352,30.9296893002162,26.6887467149763,29.4040414629899
"TMCO6",22.0427270181907,20.501885865612,18.2448888655633,21.1699195396006,24.3245300619693,17.6163741587173,18.7808600224755,18.7924447214819
"C6orf15",49.4159385957691,37.3686250831258,55.7602780443574,68.2708237827854,32.3717411393608,55.6059148215866,47.9304692426884,88.6962181648755
"CHRNA9",7.89450767974281,6.72061102490982,8.28833441738196,7.92419595703431,7.13117898714808,7.75978517597866,7.12204138012913,7.08344587935643
"LOC100506571",39.1676676130625,33.3563177647721,47.0770102170383,47.7177625956138,35.7276159956849,45.112054316253,49.0070931878703,50.1257060915287
"IL26",7.253703266781,5.73496565342437,5.28863490508419,6.22324068583936,5.2134556921937,5.95930307038026,6.08774981334247,6.3775228285026
"IL1RAPL2",9.54161979905594,9.90656332876916,9.90496755233177,9.5460354171237,7.50406797785973,9.5231003880572,10.7584228212536,13.0190681584942
"AMBN",17.4270397949168,19.4692494317737,17.0646940532911,17.5732017859782,15.1029772609334,15.3514376280839,19.1249928058289,17.5058681199455
"LENEP",45.0057815412841,43.9934659538073,42.443201204396,43.8886956941189,37.2046386833057,50.7231462683893,51.5230086512121,49.8869436684627
"ARHGEF38",15.316622610799,15.8724020957691,16.3995503859973,13.1645324354703,14.1898987580877,17.7605619790361,19.0607869902579,21.4362733492113
"CT55",13.6819251456265,11.2715420439754,13.87124234593,13.0825318849224,15.129657158374,15.2341390816453,13.7043879361083,17.7674931872351
"HRASLS2",10.4435510641421,11.3330122490046,12.4909849676476,12.7475802491305,10.0664895417548,11.4191024093612,13.067880970771,16.1581449319152
"KCNMB3",11.6053525278892,12.3739087757457,12.0225026325012,14.1978414297139,15.5678516243372,16.6326966288689,14.1920728576327,15.2093716961259
"FAM215A",13.944117998986,11.6726875334611,13.6987106678024,16.0986328285937,10.7317837799513,13.4129938210776,14.3791577081697,16.7663779240442
"A4GNT",12.3748447525645,10.9814961388734,12.5272257755019,12.2058713121648,10.230218848862,11.8112101788086,10.4375877324334,13.4940204759763
"ANGPT4",29.528266206777,25.4158595036785,28.105644965499,29.0838155314927,28.4506964922553,32.7837771826579,36.0696879533281,28.2602565582789
"ASTE1",63.6347328371763,69.599651060803,75.918247847408,75.6771554175692,67.7580385860503,59.4832844568059,80.5514909326352,47.206168994355
"GDF2",104.015678791124,75.9088785650322,113.440258737106,107.754888865598,80.2582670262113,73.241185549169,95.9911593721742,141.576461433166
"GPR132",10.0868435772217,11.3804789503728,11.0159414993753,12.0440620272435,10.3488417560669,11.563594878434,12.5911861750979,13.3483648486108
"RPA4",9.39297364981929,8.37831026514179,9.8536285928414,9.10557964168687,9.58850190457941,11.0605857179258,12.1206689377462,10.0845442590163
"C5AR2",10.1703674652719,8.55339977322343,9.44126104153036,10.6238598295884,10.4647741305836,9.66361683800342,9.71391360385314,12.1619821407205
"MEPE",34.0812790748437,40.2102058304567,32.8978532539039,41.9609994177116,33.9875168409803,36.7856788942956,36.3133646115864,40.077215116965
"PRDM9",7.57947935464836,6.34722146278903,7.32812059856317,8.31017893800036,6.81966584618572,7.88948938110677,9.51907110120012,10.1130627165488
"CCPG1",21.3910756482449,12.1213623425436,19.83436726811,13.1590752265701,11.8939410063456,17.3919028911053,14.0408934888518,12.4437001901413
"CABP5",12.9712955185674,14.1491218655941,12.7774552009531,13.6660637995445,10.8611676275867,14.02442613168,11.7343568496603,12.9208080772907
"ASCL3",17.0064042756034,19.792298518353,19.3410376015257,24.0057860077911,14.1482092946128,17.3392407361089,19.0509590688231,23.9862514327222
"MLXIPL",56.6714296241642,83.7236006544197,87.9557965722607,62.4271928592494,60.4973144209225,71.8850090855342,82.1593292837402,91.6462715112805
"FGF23",12.8942819123925,12.2776766846895,12.9272353432607,13.5898433579505,11.6516813401771,12.4799208303302,14.321049574994,20.5027790780139
"CCDC70",15.1729577968401,12.3541426910736,15.9530143014627,16.8316678815834,11.3258393010357,13.3518284457711,16.0471183995493,17.845998541506
"PRDM13",9.79202509924973,8.60711921878845,10.0495511663573,8.78631078121087,9.6128508596984,10.1487728796128,9.17374512214889,8.88614096700812
"HRH4",8.77339435704499,8.30577779058383,8.29225901025795,9.42666207770391,9.36482379164551,10.2710404567267,8.4317921389029,9.06571667305076
"C7orf69",10.1257685627196,8.34958677677522,9.71966301617706,12.4313589675493,8.45014787302538,10.4100985265469,12.3623455024171,13.5360043866869
"C3orf36",13.9747850535012,12.1826342441467,15.8458786620384,12.0937045979076,12.3559178153715,12.7332098269067,12.6758175116223,16.196068131861
"PRORY",56.1038321966841,37.7290975675122,68.3131776535732,50.162695376718,44.2150134593133,42.5447914931628,57.3596964045682,70.7667285553972
"MROH9",7.49986173604292,6.96974854791972,6.91716933216524,7.44926084058137,6.35750037494097,7.41626071453763,6.22608735217598,6.48799695743806
"LOC100507388",12.2772087667362,10.2643829187098,9.47580890109503,12.6440483673281,9.03549894081714,13.4337257449667,11.1066698548721,11.3716998236276
"IQCG",75.1548656755313,92.7703856046576,53.8586352110663,99.9535608605971,78.6158644302799,83.6198423886632,71.4527589525082,62.5553643530351
"LOC100131532",21.3132964993808,19.0551209976404,22.969254537693,23.8338342903692,18.5423423766409,21.0442572058399,25.4974194911028,29.4473452024697
"FUZ",89.378863184121,81.3531361210496,88.8730617534517,99.5525808877625,79.8904668637464,91.6187986784401,83.6730416952791,93.559922011846
"CIDEB",65.1798311666841,62.9060328594213,87.4267636242908,64.7942220918945,68.0814847895507,92.545252965727,117.24673345794,107.378774977186
"CHAT",9.47897396127552,8.79971286915842,10.2469454330603,9.91753714617009,10.1670388898952,10.5296757959935,10.8418996593996,12.1231805970833
"SCT",15.5104333537251,14.0861365189751,18.2834490665117,25.4590472785394,14.2708994489431,16.0284001145687,14.9716682852201,22.2188239147302
"GFRA4",45.5861513985729,37.7024695901171,40.6728249437023,54.0054493580447,41.4467597750999,45.7352082145979,51.6609375566436,49.8518550499956
"ERVK3-2",8.06579146261984,8.36790046481346,7.54055433800624,10.9310937411054,8.24981742084429,8.61173989099526,8.05297853536546,9.0159197734288
"ZNF155",13.2023839504682,13.5715807184868,13.5178519994759,16.2417345219108,11.210425262003,15.7683741732352,16.7073183443788,16.6876226362703
"CRTAC1",31.9781835736825,33.7741670584029,35.8127962489206,37.6375628771648,30.3331301969607,27.6744196118599,39.6741717190762,44.9945183334706
"MSANTD2",93.6596264550277,77.8575925282041,110.443615355787,58.3021277996217,98.2940072856974,90.5587387392808,88.7794063148249,80.7137968941751
"OTOR",10.7423236621175,12.023830293991,13.3157574347661,16.3342100366363,10.6783257194859,12.0486738973625,12.1422385240827,17.5512523623769
"NPL",125.212107194894,62.2852598587313,41.5666195241877,74.5235434422617,28.5817215472106,73.6093352196921,40.607417180721,21.0725661273813
"MAP3K7CL",7.28288930336312,6.81653185878313,7.67207524038388,7.26048523960319,7.63852166657458,8.71008576753746,8.57277906387151,8.92166265435194
"SCMH1",85.830354264449,85.0551271788152,93.4650755061568,97.2381807624528,88.3233386891325,101.403350047057,93.7821931769245,93.801590813643
"TPK1",42.3666070707717,58.5822720274633,39.4982477305669,46.282601689388,45.0884605207237,39.920601599575,35.5213326247697,17.2631955374403
"KLHL3",189.168133980163,281.289577135848,158.737779015648,150.239820998737,226.167616722784,237.41549865473,224.068089834186,214.584748543257
